seed,model,state_source,snapshot_time,conditioning_time,sample_count,rms_residual_l2,rms_reference_l2,rms_relative_residual,residual_mean,residual_median,residual_p90,residual_p95,residual_max,relative_mean,relative_median,relative_p90,relative_p95,relative_max,cosine_mean,representation_error_max,latent_abs_max,raw_state_min,raw_state_max,raw_bound_violation_count,represented_state_min,represented_state_max,saturation_count,nonfinite_events
271828,latent,reference_trajectory,0.0,0.075,500,0.09326331023686321,0.6383428605051622,0.14610222187345825,0.08349465565010905,0.07315809652209282,0.12632737159729004,0.1549991086125371,0.24561326205730438,0.13152856811881064,0.11342987790703773,0.20383445173501968,0.2488789997994898,0.399375319480896,0.9898444545269013,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
271828,latent,reference_trajectory,0.0,0.15,500,0.09326331023686321,0.6383428605051622,0.14610222187345825,0.08349465565010905,0.07315809652209282,0.12632737159729004,0.1549991086125371,0.24561326205730438,0.13152856811881064,0.11342987790703773,0.20383445173501968,0.2488789997994898,0.399375319480896,0.9898444545269013,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
271828,latent,reference_trajectory,0.6,0.075,500,0.03697112572434614,0.6720010881323629,0.05501646705230334,0.0360117935501039,0.0349098052829504,0.04936475269496441,0.053537522070109846,0.06336086243391037,0.05461349412053824,0.05227624624967575,0.07593020796775818,0.09617396220564842,0.1267135590314865,0.9984642184972763,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
271828,latent,reference_trajectory,0.6,0.15,500,0.03697112572434614,0.6720010881323629,0.05501646705230334,0.0360117935501039,0.0349098052829504,0.04936475269496441,0.053537522070109846,0.06336086243391037,0.05461349412053824,0.05227624624967575,0.07593020796775818,0.09617396220564842,0.1267135590314865,0.9984642184972763,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
271828,latent,reference_trajectory,1.2,0.075,500,0.03886646454670052,0.6563314570022081,0.059217738433904994,0.037904570866376164,0.036287836730480194,0.052173926308751103,0.05338137522339821,0.0618404746055603,0.05879262702167034,0.05365845374763012,0.08613840192556381,0.09536850973963733,0.11881660670042038,0.9983784897327423,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
271828,latent,reference_trajectory,1.2,0.15,500,0.03886646454670052,0.6563314570022081,0.059217738433904994,0.037904570866376164,0.036287836730480194,0.052173926308751103,0.05338137522339821,0.0618404746055603,0.05879262702167034,0.05365845374763012,0.08613840192556381,0.09536850973963733,0.11881660670042038,0.9983784897327423,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
271828,latent,reference_trajectory,2.4,0.075,500,0.04625878436932371,0.4511312950614443,0.1025395153821533,0.045729908905923364,0.04786105640232563,0.051996292918920516,0.05421845261007548,0.05796582251787186,0.102984464854002,0.10769880563020706,0.1238694041967392,0.1308277353644371,0.15057273209095,0.998753049492836,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
271828,latent,reference_trajectory,2.4,0.15,500,0.04625878436932371,0.4511312950614443,0.1025395153821533,0.045729908905923364,0.04786105640232563,0.051996292918920516,0.05421845261007548,0.05796582251787186,0.102984464854002,0.10769880563020706,0.1238694041967392,0.1308277353644371,0.15057273209095,0.998753049492836,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
271828,latent,reference_trajectory,4.8,0.075,500,0.01965208782192959,0.06955994580607973,0.28252017154694137,0.01950208503007889,0.018666930496692657,0.022348306328058242,0.02573718652129173,0.03003513067960739,0.2999129381477833,0.3091995567083359,0.3369781464338303,0.34026041626930237,0.3575444519519806,0.9987091759443283,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
271828,latent,reference_trajectory,4.8,0.15,500,0.01965208782192959,0.06955994580607973,0.28252017154694137,0.01950208503007889,0.018666930496692657,0.022348306328058242,0.02573718652129173,0.03003513067960739,0.2999129381477833,0.3091995567083359,0.3369781464338303,0.34026041626930237,0.3575444519519806,0.9987091759443283,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
271828,latent,learned_repeated_lag_trajectory,0.0,0.075,64,0.09380797470966803,0.6375256185532329,0.1471438511326822,0.08260377187980339,0.06890157610177994,0.11550942584872247,0.16481015309691407,0.24561326205730438,0.13075606810161844,0.1105809174478054,0.1917378902435303,0.267894538491964,0.399375319480896,0.9897603495046496,7.264912937898771e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
271828,latent,learned_repeated_lag_trajectory,0.6,0.075,64,0.04635240568329184,0.6777344530308784,0.06839316708188652,0.04483376006828621,0.0418179240077734,0.057686500996351246,0.06685758791863913,0.09228464215993881,0.0672944380203262,0.06200874596834183,0.09752276316285138,0.11454168409109108,0.13768631219863892,0.9976088823750615,7.380401001455539e-08,2.0952231884002686,0.1095619723200798,0.8636341691017151,0,0.1095619723200798,0.8636341691017151,0,0
271828,latent,learned_repeated_lag_trajectory,1.2,0.075,64,0.043280191081029096,0.666300498050987,0.0649559638746018,0.04258025001036003,0.041373781859874725,0.05540727488696575,0.056172619760036464,0.06180587410926819,0.06458624283550307,0.0627015233039856,0.08703363835811616,0.09483079686760901,0.11066803336143494,0.9981059776619077,6.34394083931511e-08,2.2886176109313965,0.2142980545759201,0.9079299569129944,0,0.2142980694770813,0.9079299569129944,0,0
271828,latent,learned_repeated_lag_trajectory,2.4,0.075,64,0.05032383287576464,0.4638112122449427,0.10850068206024349,0.04998719465220347,0.05110382288694382,0.05623830929398537,0.057632751576602456,0.05843854695558548,0.10890826053218916,0.11079902946949005,0.1312666490674019,0.13583845421671867,0.14027731120586395,0.9987298911437392,4.71216097253091e-08,3.1239256858825684,0.5215314626693726,0.9578689336776733,0,0.5215314626693726,0.9578689336776733,0,0
271828,latent,learned_repeated_lag_trajectory,4.8,0.075,64,0.027645973706637107,0.10171626073013161,0.27179502577258513,0.027613963204203174,0.027287163771688938,0.028872632421553135,0.03112661251798271,0.03297952935099602,0.2762807763647288,0.28143566846847534,0.2978723764419556,0.3003943100571632,0.30448639392852783,0.9989106897264719,0.0,4.597453594207764,0.909961462020874,0.9900230765342712,0,0.909961462020874,0.9900230765342712,0,0
271828,latent,learned_repeated_lag_trajectory,0.0,0.15,64,0.09380797470966803,0.6375256185532329,0.1471438511326822,0.08260377187980339,0.06890157610177994,0.11550942584872247,0.16481015309691407,0.24561326205730438,0.13075606810161844,0.1105809174478054,0.1917378902435303,0.267894538491964,0.399375319480896,0.9897603495046496,7.264912937898771e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
271828,latent,learned_repeated_lag_trajectory,0.6,0.15,64,0.046352416559899925,0.6777344547987236,0.06839318295196584,0.044833755178842694,0.0418175533413887,0.05768640190362931,0.06685757581144566,0.09228512644767761,0.06729442992946133,0.062008561566472054,0.09752288758754735,0.11454211920499793,0.13768701255321503,0.9976088786497712,5.948811576672597e-08,2.0952229499816895,0.1095619946718216,0.8636341691017151,0,0.1095619946718216,0.8636341691017151,0,0
271828,latent,learned_repeated_lag_trajectory,1.2,0.15,64,0.04328024800482147,0.6663004999084488,0.06495604912613495,0.04258031153585762,0.04137362353503704,0.05540728718042374,0.05617231149226427,0.061805859208106995,0.06458633468719199,0.06270166486501694,0.08703327998518945,0.09483095966279505,0.11066801846027374,0.9981059618294239,6.035659794179082e-08,2.2886176109313965,0.2142980694770813,0.9079299569129944,0,0.2142980694770813,0.9079299569129944,0,0
271828,latent,learned_repeated_lag_trajectory,2.4,0.15,64,0.050323836767905875,0.4638111918276458,0.10850069522817041,0.04998719732975587,0.051103806123137474,0.05623842552304268,0.05763278175145387,0.058438677340745926,0.10890827322145924,0.11079904809594154,0.131266924738884,0.13583850413560866,0.14027763903141022,0.9987298836931586,5.2683560625155224e-08,3.1239256858825684,0.5215315818786621,0.9578689336776733,0,0.5215315818786621,0.9578689336776733,0,0
271828,latent,learned_repeated_lag_trajectory,4.8,0.15,64,0.027645971768602815,0.10171626375719975,0.27179499863064877,0.02761396163259633,0.027287167496979237,0.02887264993041754,0.031126528419554222,0.032979514449834824,0.2762807516846806,0.28143563866615295,0.29787253439426425,0.3003941595554352,0.30448657274246216,0.9989106711000204,0.0,4.597453594207764,0.9099615812301636,0.9900230765342712,0,0.9099615812301636,0.9900230765342712,0,0
