update,loss,validation_mse,training_seconds
1,0.003946940414607525,0.130534548943846,1.5187490098178387
100,0.00019888157839886844,0.0019545914340113654,3.270506303757429
200,0.00019810230878647417,0.0020689614441813478,5.265944786369801
300,0.00019795895786955953,0.0020750079797606426,7.038926932960749
400,0.00019779824651777744,0.0020828059535195078,9.002834245562553
500,0.00019799871370196342,0.0021297397978708096,10.47705264389515
600,0.0001974713522940874,0.002100607524241512,11.948894288390875
700,0.00019730834173969924,0.0021081175450519754,13.42091840878129
800,0.00019714271184056997,0.002112939483084752,14.887679729610682
900,0.00019697012612596154,0.002116175842626697,16.352961242198944
1000,0.0001967859425349161,0.0021163010414953993,17.819345369935036
1100,0.00019658442761283368,0.0021109864896104555,19.56439472362399
1200,0.00019636045908555388,0.0021015334637488024,21.337518524378538
1300,0.00019610517483670264,0.0020879936083156494,23.120018631219864
1400,0.00019580867956392467,0.002068039742699114,24.902511913329363
1500,0.00019546039402484894,0.0020418859354819747,26.676862858235836
1600,0.00019504176452755928,0.002008513279066762,28.44669634476304
1700,0.00019452774722594768,0.001966049506528072,30.213324077427387
1800,0.00019388034706935287,0.001913660565787548,32.10566794872284
1900,0.00019304022134747356,0.0018443996489776134,33.56170543655753
2000,0.0001918988418765366,0.0017536600454549829,35.58183761686087
2100,0.00019025181245524436,0.001627916616937304,37.26410884782672
2200,0.00018768594600260258,0.0014420303413536044,38.73514871299267
2300,0.00018341327086091042,0.001152292610715138,40.20367319509387
2400,0.00017662832397036254,0.0007276770355497791,41.671601574867964
2500,0.0001690757053438574,0.0002890270538827294,43.1396519318223
2600,0.00016510856221430004,7.184753321622353e-05,44.911185290664434
2700,0.00016430611140094697,2.765654498846905e-05,46.38034922629595
2800,0.0001642068091314286,1.7908017702554075e-05,48.15451145172119
2900,0.0001641994749661535,1.700338881896789e-05,49.92794059589505
3000,0.00016419700114056468,1.734912982066863e-05,51.70242442935705
3100,0.00016419446910731494,1.7112775617882347e-05,53.47635668888688
3200,0.00016419219900853932,1.9129098434195175e-05,55.25051837041974
