seed,model,snapshot_time,conditioning_time,pair_family,sample_count,reference_mean,reference_median,reference_p95,reference_max,learned_mean,learned_median,learned_p95,learned_max,pair_distance_min,pair_distance_median,pair_distance_max,reference_bound,reference_bound_pass,nonfinite_events
161803,latent,0.6,0.15,sinusoidal_0.001,500,-0.9016100229922351,-0.7378872046744276,-0.025557404163382997,0.26886882260541994,-0.7470757584413513,-0.628408670425415,0.014439068222418375,0.4123174846172333,0.0031622408012574104,0.0031622781871679627,0.0031623207940539503,1.0001,True,0
161803,latent,0.6,0.15,sinusoidal_0.01,500,-0.9016121932770166,-0.7378821472931003,-0.02623163770256428,0.26214767688341895,-0.7466321144208777,-0.6301091611385345,0.01055070064030587,0.38572970032691956,0.03162273481826685,0.03162277665968219,0.03162281680334984,1.0001,True,0
161803,latent,1.2,0.075,cyclic_cross_sample,500,-0.3448267280873197,-0.3355844292442619,-0.16160381313935468,0.07625288364034871,-0.3858986067995429,-0.3839354068040848,-0.23101750686764733,0.014045868068933487,0.12846224800532746,0.8118778410780068,1.5211242135874383,1.0001,True,0
161803,latent,1.2,0.075,sinusoidal_0.001,500,-1.1440645197216759,-0.9840132715129726,-0.28161492491310547,0.09149218133569169,-0.9885633267387748,-0.8847598433494568,-0.2983040362596513,0.14606229960918427,0.003162229480887592,0.0031622774354628964,0.0031623306918357953,1.0001,True,0
161803,latent,1.2,0.075,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-0.9877749822437764,-0.8846764862537384,-0.3017890274524689,0.12814189493656158,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
161803,latent,1.2,0.15,cyclic_cross_sample,500,-0.3448267280873197,-0.3355844292442619,-0.16160381313935468,0.07625288364034871,-0.3858986067995429,-0.3839354068040848,-0.23101750686764733,0.014045868068933487,0.12846224800532746,0.8118778410780068,1.5211242135874383,1.0001,True,0
161803,latent,1.2,0.15,sinusoidal_0.001,500,-1.1440645197216759,-0.9840132715129726,-0.28161492491310547,0.09149218133569169,-0.9885633267387748,-0.8847598433494568,-0.2983040362596513,0.14606229960918427,0.003162229480887592,0.0031622774354628964,0.0031623306918357953,1.0001,True,0
161803,latent,1.2,0.15,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-0.9877749822437764,-0.8846764862537384,-0.3017890274524689,0.12814189493656158,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
161803,latent,2.4,0.075,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.6980059083104133,-0.7011424005031586,-0.5289819002151489,-0.40421152114868164,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
161803,latent,2.4,0.075,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.2967607337832452,-1.2037585973739624,-0.6388871878385545,-0.34659329056739807,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
161803,latent,2.4,0.075,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.2924760202169419,-1.2003013491630554,-0.6323564529418946,-0.35804250836372375,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
161803,latent,2.4,0.15,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.6980059083104133,-0.7011424005031586,-0.5289819002151489,-0.40421152114868164,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
161803,latent,2.4,0.15,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.2967607337832452,-1.2037585973739624,-0.6388871878385545,-0.34659329056739807,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
161803,latent,2.4,0.15,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.2924760202169419,-1.2003013491630554,-0.6323564529418946,-0.35804250836372375,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
161803,latent,4.8,0.075,cyclic_cross_sample,500,-1.044411395798041,-1.036835066507071,-0.9622850940541724,-0.9269613313040459,-0.7956814570426941,-0.7895790934562683,-0.750264123082161,-0.7146526575088501,0.008935481060088487,0.044631795246071235,0.1398170821876279,1.0001,True,0
161803,latent,4.8,0.075,sinusoidal_0.001,500,-1.819930229654066,-1.6668741048452536,-1.0243406190776851,-0.9576090544546361,-1.3620350034236908,-1.267956793308258,-0.6969349175691607,-0.6398386359214783,0.0031621895917486775,0.00316227877323563,0.0031623420949372814,1.0001,True,0
161803,latent,4.8,0.075,sinusoidal_0.01,500,-1.8454363243829592,-1.6873620192186296,-1.023106021099938,-0.9643236065138957,-1.3587578117251395,-1.0944408774375916,-0.5672611296176912,-0.43539705872535706,0.023201559767281398,0.0300611107298462,0.03162284100730349,1.0001,True,0
161803,latent,4.8,0.15,cyclic_cross_sample,500,-1.044411395798041,-1.036835066507071,-0.9622850940541724,-0.9269613313040459,-0.7956814570426941,-0.7895790934562683,-0.750264123082161,-0.7146526575088501,0.008935481060088487,0.044631795246071235,0.1398170821876279,1.0001,True,0
161803,latent,4.8,0.15,sinusoidal_0.001,500,-1.819930229654066,-1.6668741048452536,-1.0243406190776851,-0.9576090544546361,-1.3620350034236908,-1.267956793308258,-0.6969349175691607,-0.6398386359214783,0.0031621895917486775,0.00316227877323563,0.0031623420949372814,1.0001,True,0
161803,latent,4.8,0.15,sinusoidal_0.01,500,-1.8454363243829592,-1.6873620192186296,-1.023106021099938,-0.9643236065138957,-1.3587578117251395,-1.0944408774375916,-0.5672611296176912,-0.43539705872535706,0.023201559767281398,0.0300611107298462,0.03162284100730349,1.0001,True,0
