epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
1,0.0015812027122592553,,0.8439356088638306,False
2,0.0015636492025805637,,0.846199095249176,False
3,0.0015670687425881624,,0.8465149998664856,False
4,0.001558982825372368,,0.8465362191200256,False
5,0.0015565727517241612,0.002075384370982647,0.8465853333473206,True
6,0.001556288894789759,,0.8462221622467041,False
7,0.001550850567582529,,0.8464614748954773,False
8,0.0015517219435423613,,0.8464868664741516,False
9,0.001549723012431059,,0.8462975025177002,False
10,0.0015445322715095244,0.0020665109623223543,0.846674382686615,True
11,0.0015426289901370183,,0.8463504910469055,False
12,0.0015384688740596175,,0.8464521169662476,False
13,0.0015346254222095013,,0.8462110161781311,False
14,0.0015357241354649886,,0.8458519577980042,False
15,0.0015293459582608193,0.0020364702213555574,0.8462792038917542,True
16,0.0015318353835027665,,0.846106231212616,False
17,0.0015217280306387693,,0.8468093872070312,False
18,0.0015235150494845584,,0.8463717699050903,False
19,0.0015218096523312852,,0.8460527658462524,False
20,0.001509031601017341,0.002007938688620925,0.8458060026168823,True
21,0.001506058033555746,,0.8462480902671814,False
22,0.0015030693903099746,,0.8465553522109985,False
23,0.001496216224040836,,0.8459124565124512,False
24,0.0014902791735948995,,0.8460448980331421,False
25,0.0014854739420115948,0.00197400851175189,0.8468852639198303,True
26,0.0014761592901777476,,0.8457645177841187,False
27,0.0014668787698610686,,0.845754861831665,False
28,0.0014621565205743536,,0.8464300036430359,False
29,0.0014508458989439532,,0.8468824625015259,False
30,0.001449058487196453,0.0019232835620641708,0.8455883264541626,True
31,0.0014352005746331997,,0.8460636734962463,False
32,0.00142237039108295,,0.8463634848594666,False
33,0.0014109346229815856,,0.8463982343673706,False
34,0.0013994187320349738,,0.8462656736373901,False
35,0.0013842317057424225,0.0018399939872324467,0.8456413149833679,True
36,0.0013704325101571158,,0.8473922610282898,False
37,0.0013559610670199618,,0.8467480540275574,False
38,0.001339542264759075,,0.8453847765922546,False
39,0.0013206702496972866,,0.8463329076766968,False
40,0.0013006764784222469,0.0017233924008905888,0.8446624875068665,True
41,0.0012966860376764089,,0.8462552428245544,False
42,0.001263574966287706,,0.8475803732872009,False
43,0.0012400214982335456,,0.8456341028213501,False
44,0.0012213992231409065,,0.8461111187934875,False
45,0.0011886470965691842,0.0015617547323927283,0.8493536710739136,True
46,0.0011639498261502013,,0.846014678478241,False
47,0.0011625057741184719,,0.8468294739723206,False
48,0.0011119674672954716,,0.8448198437690735,False
49,0.0010898056862060912,,0.8495916128158569,False
50,0.0010617786974762566,0.0014099598629400134,0.8460952043533325,True
51,0.0010376766877016053,,0.8454897999763489,False
52,0.0009994112260756083,,0.8513139486312866,False
53,0.0009791246920940466,,0.8438829183578491,False
54,0.0009480841981712729,,0.8447490334510803,False
55,0.0009169419863610528,0.0012108918745070696,0.8446071743965149,True
56,0.0008789553758106194,,0.8497006297111511,False
57,0.0008476279326714575,,0.8434466123580933,False
58,0.0008100330887828022,,0.8514199256896973,False
59,0.0007843264902476221,,0.8454911708831787,False
60,0.0007536406337749213,0.0009613337460905313,0.8471607565879822,True
61,0.0007143799193727318,,0.8436119556427002,False
62,0.000683095320709981,,0.8435558676719666,False
63,0.0006465533988375682,,0.8430917859077454,False
64,0.000615533506788779,,0.8455032706260681,False
65,0.0005895871036045719,0.0007879826589487493,0.8459964394569397,True
66,0.0005630369596474338,,0.8437650799751282,False
67,0.0005279339893604629,,0.8441168069839478,False
68,0.000500532809383003,,0.8422865271568298,False
69,0.00048381303713540547,,0.8405411839485168,False
70,0.00045835855416953564,0.0006116082658991218,0.841759979724884,True
71,0.00043055243804701604,,0.8437033891677856,False
72,0.000405419290473219,,0.8491304516792297,False
73,0.0003772516101889778,,0.840462327003479,False
74,0.0003569360233086627,,0.8383781909942627,False
75,0.0003337971029395703,0.0004529761499725282,0.8395934104919434,True
76,0.00032087622457765974,,0.8361356854438782,False
77,0.0003065819000767078,,0.844868004322052,False
78,0.00028487898634921294,,0.8357377052307129,False
79,0.00026173841979471035,,0.8365853428840637,False
80,0.00024941546507761814,0.00032628211192786694,0.836053729057312,True
81,0.00023582991161674727,,0.8385229110717773,False
82,0.0002236686214018846,,0.8374284505844116,False
83,0.00020463680812099483,,0.8382437825202942,False
84,0.00019443110249994788,,0.8354707360267639,False
85,0.00017681709141470492,0.00022340781288221478,0.834001362323761,True
86,0.0001653469771554228,,0.8353942036628723,False
87,0.0001484085632910137,,0.8365463018417358,False
88,0.00014000190276419744,,0.834662914276123,False
89,0.00013120867515681311,,0.8343992233276367,False
90,0.00012118672202632297,0.00015739226364530623,0.8414188623428345,True
91,0.00011804261248471448,,0.8433321118354797,False
92,0.00010573482177278493,,0.836710512638092,False
93,9.689621310826624e-05,,0.8329653143882751,False
94,9.444929310120642e-05,,0.8337106704711914,False
95,9.286598287872039e-05,0.00011602191807469353,0.8384479284286499,True
96,8.751990253585973e-05,,0.8327128291130066,False
97,8.06696507424931e-05,,0.8441801071166992,False
98,6.978977444305201e-05,,0.8330381512641907,False
99,6.622600949413027e-05,,0.8431125283241272,False
100,5.736406046707998e-05,7.409240788547322e-05,0.83113032579422,True
101,5.3271755405148724e-05,,0.8306751847267151,False
102,4.887714476353722e-05,,0.833083987236023,False
103,4.597208908307948e-05,,0.8321496248245239,False
104,4.5328805754252244e-05,,0.8317186236381531,False
105,4.145710772718303e-05,4.978170545655303e-05,0.8352909088134766,True
106,3.711852104970603e-05,,0.8319836854934692,False
107,3.396376564523962e-05,,0.832818329334259,False
108,3.108718328803661e-05,,0.8307691216468811,False
109,2.8381607990013435e-05,,0.8312790989875793,False
110,2.606772250146605e-05,3.2876119803404436e-05,0.8312188982963562,True
111,2.411237892374629e-05,,0.83151775598526,False
112,2.403959683761059e-05,,0.83576500415802,False
113,2.1597780914817122e-05,,0.8306134343147278,False
114,1.9768275024034665e-05,,0.8309371471405029,False
115,1.931031385993265e-05,2.74746234936174e-05,0.8339747190475464,True
116,1.886477343759907e-05,,0.8314206004142761,False
117,1.6145692484315077e-05,,0.831032395362854,False
118,1.4517392060042766e-05,,0.8304911255836487,False
119,1.3298341286827053e-05,,0.8303366303443909,False
120,1.2315298590692692e-05,1.6512571164639667e-05,0.8323676586151123,True
121,1.1304557233415835e-05,,0.8313038349151611,False
122,1.0322768559944961e-05,,0.8310210108757019,False
123,9.55704513216915e-06,,0.8313460946083069,False
124,8.943845330122713e-06,,0.8310797810554504,False
125,8.733375977953983e-06,1.0917539839283563e-05,0.8309243321418762,True
126,8.38065858488335e-06,,0.8313869833946228,False
127,7.568281034764368e-06,,0.83126300573349,False
128,7.371644528575416e-06,,0.8311952948570251,False
129,8.092665211734129e-06,,0.831765353679657,False
130,6.574978328899306e-06,7.083436685206834e-06,0.8312883377075195,True
131,6.0260925920374575e-06,,0.8303453326225281,False
132,6.529660879550647e-06,,0.8307304978370667,False
133,4.8752009149666264e-06,,0.830693244934082,False
134,4.6913183950891835e-06,,0.8310567140579224,False
135,4.208499774449592e-06,4.944064130540937e-06,0.8312034010887146,True
136,4.728052886093792e-06,,0.8319174647331238,False
137,4.421504371521223e-06,,0.8353056907653809,False
138,4.067865916113078e-06,,0.8306763172149658,False
139,3.5412296313097613e-06,,0.8315403461456299,False
140,3.7096065454989002e-06,3.8763291740906425e-06,0.8309740424156189,True
141,2.814606915535478e-06,,0.8311565518379211,False
142,3.5440449153156806e-06,,0.8317563533782959,False
143,3.625215001079596e-06,,0.8311489820480347,False
144,3.5055808211836847e-06,,0.8313649296760559,False
145,2.6398424779472407e-06,2.8518149974843254e-06,0.8336713910102844,True
146,2.291987883040747e-06,,0.8312585353851318,False
147,2.0460943375155694e-06,,0.8311501145362854,False
148,2.1042043556462886e-06,,0.8314666152000427,False
149,2.2036110323142566e-06,,0.8316150307655334,False
150,1.7893306392124941e-06,2.030347786785569e-06,0.8312249183654785,True
