update,loss,validation_mse,training_seconds
1,0.004436394199728966,0.15716444637898347,1.5423855166882277
100,3.9473885408369824e-05,0.0023728160286323966,3.3437340836972
200,3.8830334233352914e-05,0.0025794995733716846,5.169127443805337
300,3.876043774653226e-05,0.002574998070042292,7.073562314733863
400,3.867198756779544e-05,0.0025691539513294217,8.880898242816329
500,3.856381226796657e-05,0.002561855447933721,10.80303874053061
600,3.843344165943563e-05,0.0025528889755819955,12.303165137767792
700,3.8277197745628655e-05,0.0025419279515417545,14.121950436383486
800,3.808960536844097e-05,0.002528515100660632,15.943957617506385
900,3.78630320483353e-05,0.002512020055931102,17.76261061243713
1000,3.7585676182061434e-05,0.002491529843073955,19.582376647740602
1100,3.723952977452427e-05,0.0024656980018402017,21.489137645810843
1200,3.679502697195858e-05,0.0024323807168297683,22.986442416906357
1300,3.6199850001139566e-05,0.002387905750859703,24.80156763456762
1400,3.535396535880864e-05,0.002325444430678673,26.61153601296246
1500,3.40478218276985e-05,0.002230995924632797,28.423482509329915
1600,3.180874773534015e-05,0.0020740169682358406,30.23717261105776
1700,2.759144626907073e-05,0.001790173093936582,32.05051235295832
1800,1.9824172341031954e-05,0.0012917922105401452,33.86102726869285
1900,9.492879144090693e-06,0.0006525238810938868,35.893716437742114
2000,2.6337597773817834e-06,0.00021885063023232548,37.73420977033675
