update,loss,validation_mse,training_seconds
1,0.0038731591776013374,0.14258839389406475,1.5237607471644878
100,0.00019676187366712838,0.0018773512576952232,2.984300311654806
200,0.0001959057990461588,0.0020216999748272385,4.769622847437859
300,0.00019578533829189837,0.0020213373499961213,6.553962532430887
400,0.00019570392032619566,0.0020161515249182563,8.333897072821856
500,0.0001955339394044131,0.0020181507867241427,10.115458473563194
600,0.00019544070528354496,0.002014918719367927,11.894328232854605
700,0.0001952520542545244,0.0020092986003764964,13.671581409871578
800,0.00019509001867845654,0.0020017692602635924,15.613912861794233
900,0.00019490797421894968,0.0019917244248642027,17.09236202389002
1000,0.00019470177358016372,0.0019784646384434093,18.571227371692657
1100,0.00019454500579740852,0.0019576754440012683,20.046779096126556
1200,0.00019419274758547544,0.0019418439282996637,21.521645847707987
1300,0.00019387589418329298,0.001917272240543047,22.994868595153093
1400,0.00019351740775164217,0.0018923951631170796,24.468436516821384
1500,0.00019306360627524555,0.0018520206988028843,25.94363332912326
1600,0.00019253604114055634,0.001808930102591623,27.42132444679737
1700,0.00019189226441085339,0.001756335716152981,29.056996785104275
1800,0.00019109403365291655,0.0016936938352794648,30.951911240816116
1900,0.00019004764908459038,0.001608257857966945,32.42773079499602
2000,0.00018863193690776825,0.0014981174512228856,34.21070795878768
2100,0.00018656803877092898,0.001343438750510388,35.990952141582966
2200,0.00018334717606194317,0.0011154304120069597,37.83327233418822
2300,0.0001785178465070203,0.0007865149540776284,39.314338482916355
2400,0.0001719310530461371,0.00040810802827726043,41.099481504410505
2500,0.0001672333455644548,0.00015453506163278045,42.88663549348712
2600,0.0001657608081586659,6.277517658954189e-05,44.672568421810865
2700,0.00016523044905625284,3.140136830037482e-05,46.460806246846914
2800,0.00016537414921913296,2.9919264276281393e-05,48.245375998318195
2900,0.0001651289057917893,1.4778218069311842e-05,50.03156116977334
3000,0.00016511933063156903,1.2408125364316347e-05,51.51784574612975
3100,0.00016511438298039138,1.1313562830340775e-05,53.00852493196726
3200,0.0001651097263675183,1.076859668578743e-05,54.49867760390043
3300,0.00016510559362359345,1.0449124615907111e-05,55.98339731618762
3400,0.00016510178102180362,1.0281399294371442e-05,57.168042208999395
3500,0.00016509759007021785,1.0188706473492608e-05,58.455604534596205
3600,0.00016511847206857055,1.2905204046699592e-05,60.24373858049512
3700,0.00016508916451130062,1.013183353980941e-05,62.030054457485676
3800,0.00016508466796949506,1.0145597643431658e-05,63.816615134477615
3900,0.0001650809426791966,1.0192721657860963e-05,65.60326123610139
4000,0.0001650754566071555,1.0222608443124944e-05,67.07646605372429
4100,0.00016507219697814435,1.0346665962412116e-05,68.54841138422489
4200,0.0001650659105507657,1.0364659004900806e-05,70.01874696463346
4300,0.00016506161773577332,1.0533337666965573e-05,71.58603203296661
4400,0.00016505597159266472,1.0576688989417704e-05,73.36867302283645
4500,0.0001650504709687084,1.072991951935262e-05,75.14834129437804
4600,0.0001650533959036693,1.104158331918504e-05,76.92872087284923
4700,0.0001650398480705917,1.1069728509787166e-05,78.70472622290254
4800,0.00016503393999300897,1.1304023753792867e-05,80.48313118889928
4900,0.0001650289341341704,1.1515982307262447e-05,82.25885259360075
5000,0.00016502280777785927,1.180064149299407e-05,84.03877618908882
5100,0.00016521068755537271,1.373882184622817e-05,85.81949358806014
5200,0.00016501129721291363,1.2422956553478556e-05,87.59898801147938
5300,0.00016500501078553498,1.2825727412372324e-05,89.49709294736385
5400,0.00016499962657690048,1.3230981418366644e-05,91.25664706900716
5500,0.00016499304911121726,1.3657178585518645e-05,92.73138273507357
5600,0.00016543768288102,2.582348009977135e-05,94.5256163366139
5700,0.00016498149489052594,1.458925914712532e-05,96.3038813136518
5800,0.0001649751211516559,1.51735347660002e-05,98.07968409731984
5900,0.0001652406353969127,1.9207629485337487e-05,99.85810715705156
6000,0.00016496350872330368,1.631635580021438e-05,101.63482666388154
6100,0.0001649572659516707,1.700965867933607e-05,103.41213542595506
6200,0.00016495355521328747,1.774624193483706e-05,105.18898699060082
6300,0.0001649462792556733,1.8283817118564456e-05,107.03591479733586
6400,0.00016494035662617534,1.9049340339489576e-05,108.82680190354586
6500,0.00016493590374011546,1.9599126002832103e-05,110.61463185399771
6600,0.00016493035946041346,2.035720225510202e-05,112.39585786312819
6700,0.00016493078146595508,2.1631405793925704e-05,114.43828596547246
6800,0.00016492103168275207,2.165216626939342e-05,115.90860907360911
6900,0.00016491595306433737,2.242043867784541e-05,117.68197699263692
7000,0.00016547816630918533,5.459964960754938e-05,119.1529476903379
7100,0.0001649076584726572,2.3641057676803295e-05,120.93231654912233
7200,0.00016490326379425824,2.4372442833926995e-05,122.71031206473708
7300,0.00016495704767294228,3.188446652909369e-05,124.48704490810633
7400,0.00016489592962898314,2.5501616103154868e-05,126.26359510049224
7500,0.00016489207337144762,2.6170911546296407e-05,128.04273857176304
7600,0.00016490112466271967,2.666265490692744e-05,129.96570233255625
7700,0.0001648856559768319,2.7211805125166014e-05,131.4534783475101
7800,0.00016488741675857455,2.7803482029443543e-05,132.9427279047668
7900,0.0001648799079703167,2.8166981985977384e-05,134.73292553797364
8000,0.00016487689572386444,2.877106213230761e-05,136.6337166056037
8100,0.00016489403788000345,2.8890544166266988e-05,138.10632434859872
8200,0.00016487209359183908,2.9614652653058243e-05,139.58028285950422
8300,0.00016486951790284365,3.0152712210409306e-05,141.14411311224103
8400,0.00016487186076119542,3.0489600404105552e-05,143.07255621999502
8500,0.00016486542881466448,3.0948943284946595e-05,144.85967825353146
8600,0.0001648631296120584,3.145479475244655e-05,146.64973386004567
8700,0.0001648644683882594,3.1450111306663084e-05,148.43751550093293
8800,0.00016485995729453862,3.212742011308558e-05,150.22551066800952
8900,0.00016485796368215233,3.2611639990804774e-05,151.86439225450158
9000,0.00016491056885570288,3.3809923625820446e-05,153.34786384925246
9100,0.00016485503874719143,3.3292505269594684e-05,154.83058914542198
9200,0.00016485335072502494,3.37715856697388e-05,156.6621178984642
9300,0.00016485268133692443,3.408916714666948e-05,158.4399818405509
9400,0.00016485093510709703,3.4381719230282436e-05,160.21621976047754
9500,0.00016484936350025237,3.4847884837671544e-05,162.17761965095997
9600,0.00016487797256559134,3.140991915807609e-05,163.9684838578105
9700,0.00016484719526488334,3.543024360392076e-05,165.9478102363646
9800,0.00016484590014442801,3.58809373261215e-05,167.42140294611454
9900,0.00016484684601891786,3.828007316304262e-05,168.89341994002461
10000,0.00016484393563587219,3.651196636080367e-05,170.36460997536778
10100,0.0001648436300456524,3.6616630077664735e-05,171.8354487605393
10200,0.00016484223306179047,3.7229160870250435e-05,173.3063826598227
10300,0.00016484103980474174,3.74931215689578e-05,175.1651364043355
10400,0.00016484211664646864,3.753719341008252e-05,176.6298092827201
10500,0.000164839526405558,3.8149944004426634e-05,178.09590531140566
10600,0.00016483847866766155,3.8436605260160604e-05,179.56072599068284
10700,0.00016503897495567799,5.0947322847791665e-05,181.02471243217587
10800,0.00016483695071656257,3.911714767413426e-05,182.79361314326525
10900,0.00016549638530705124,5.936207912946344e-05,184.5655685402453
11000,0.00016483559738844633,3.9691254164241306e-05,186.33745894953609
11100,0.00016483476792927831,4.036301625024436e-05,188.10974906012416
11200,0.00016483457875438035,4.059434426511285e-05,189.88656424358487
11300,0.00016500757192261517,4.5368826091714094e-05,191.65847548097372
11400,0.00016483297804370522,4.089140377400471e-05,193.4318790100515
11500,0.00016483293438795954,4.15401115110777e-05,194.89927710965276
11600,0.00016483201761730015,4.137703270756078e-05,196.366675991565
11700,0.00016483133367728442,4.167355361467728e-05,197.83204961195588
11800,0.00016485822561662644,4.374359786689067e-05,199.29695842415094
11900,0.00016483037325087935,4.2349605225480535e-05,200.76367519050837
12000,0.00016483140643686056,4.230237044545466e-05,202.23023888468742
12100,0.00016482929640915245,4.2967546752550695e-05,204.00198226422071
