evaluation_kind,tau,horizon,composition_depth,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_max,composed_boundary_rms,max_stage_boundary,rhs_boundary_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
primary_semigroup,0.02,0.08,4,128,0.02473604679107666,0.02473604865372181,0.00022017289302311838,8.651628741063178e-05,0.04924287647008896,0.00019554751634132117,0.1524309664964676,0.04787326976656914,0.15243147313594818,5.2770562171936035,128,128,32,True
primary_semigroup,0.02,0.16,8,128,0.040139175951480865,0.040139224380254745,0.0004417437012307346,0.00028186969575472176,0.07214105129241943,0.0003365995071362704,0.16766507923603058,0.05403508245944977,0.16766513884067535,5.2770562171936035,256,256,32,True
primary_semigroup,0.04,0.08,2,128,0.011954444460570812,0.011954443529248238,0.00019815530686173588,6.370580376824364e-05,0.04546988755464554,0.00019554725440684706,0.1510157436132431,0.04777156561613083,0.151020348072052,5.285595893859863,64,64,32,True
primary_semigroup,0.04,0.16,4,128,0.015887770801782608,0.01588776707649231,0.00035480011138133705,0.00019170729501638561,0.06286132335662842,0.0003365993907209486,0.16469188034534454,0.05369114130735397,0.16471704840660095,5.285595893859863,128,128,32,True
primary_semigroup,0.08,0.16,2,128,0.015517301857471466,0.015517108142375946,0.0003455020487308502,0.00018226254906039685,0.06256383657455444,0.0003365983138792217,0.16230231523513794,0.05362568795681,0.16471704840660095,5.292962074279785,64,64,32,True
long_rollout,0.03,0.24,8,128,0.0779607892036438,0.07796052098274231,0.0005660337046720088,0.0004063817614223808,0.080362468957901,0.0006202600779943168,0.1620461642742157,0.05514199286699295,0.16603708267211914,5.281434059143066,256,256,32,True
long_rollout,0.03,0.48,16,128,1.8161022663116455,1.8157000541687012,0.0013450994156301022,0.0012281464878469706,0.11538854241371155,0.20028145611286163,0.15966549515724182,0.05619493126869202,0.31913143396377563,5.281434059143066,512,512,32,True
long_rollout,0.06,0.24,4,128,0.041403643786907196,0.041402898728847504,0.000473467749543488,0.0003100997128058225,0.07388442754745483,0.000620259961578995,0.1575746238231659,0.05482401326298714,0.162998229265213,5.291880130767822,128,128,32,True
long_rollout,0.06,0.48,8,128,1.7340829372406006,1.7336769104003906,0.0009820143459364772,0.0008451119065284729,0.10257421433925629,0.20028147101402283,0.15009185671806335,0.05571356043219566,0.31913143396377563,5.291880130767822,256,256,32,True
