epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.002099377248669043,0.0,0.002099377248669043,,0.8497833013534546,False
2,0.002070851594908163,0.0,0.002070851594908163,,0.8612035512924194,False
3,0.002048247930360958,0.0,0.002048247930360958,,0.856511116027832,False
4,0.0020423388486960903,0.0,0.0020423388486960903,,0.8545856475830078,False
5,0.002033069948083721,0.0,0.002033069948083721,0.002545253373682499,0.856823742389679,True
6,0.0020287773077143356,0.0,0.0020287773077143356,,0.8538815975189209,False
7,0.002023690700298175,0.0,0.002023690700298175,,0.8523706793785095,False
8,0.002018068145844154,0.0,0.002018068145844154,,0.8519116044044495,False
9,0.002010216936469078,0.0,0.002010216936469078,,0.8542690277099609,False
10,0.002004403868340887,0.0,0.002004403868340887,0.002514136489480734,0.8564743399620056,True
11,0.001997467188630253,0.0,0.001997467188630253,,0.8538672924041748,False
12,0.0019934770971303806,0.0,0.0019934770971303806,,0.851539134979248,False
13,0.0019824641931336373,0.0,0.0019824641931336373,,0.8516725897789001,False
14,0.001974105092813261,0.0,0.001974105092813261,,0.8563900589942932,False
15,0.001968787080841139,0.0,0.001968787080841139,0.0024673861917108297,0.8560953140258789,True
16,0.0019536999316187575,0.0,0.0019536999316187575,,0.8571330308914185,False
17,0.0019461376214167103,0.0,0.0019461376214167103,,0.8541984558105469,False
18,0.0019331303337821737,0.0,0.0019331303337821737,,0.8523464202880859,False
19,0.0019230993348173797,0.0,0.0019230993348173797,,0.8552836775779724,False
20,0.0019058729230891913,0.0,0.0019058729230891913,0.002390963723883033,0.8534082770347595,True
21,0.001893476233817637,0.0,0.001893476233817637,,0.8504517078399658,False
22,0.0018793569324770942,0.0,0.0018793569324770942,,0.8561984896659851,False
23,0.0018721067026490346,0.0,0.0018721067026490346,,0.8573710322380066,False
24,0.0018590560503071174,0.0,0.0018590560503071174,,0.8598458170890808,False
25,0.0018418185063637793,0.0,0.0018418185063637793,0.0022949904669076204,0.8508901000022888,True
26,0.0018072517705149949,0.0,0.0018072517705149949,,0.8573213219642639,False
27,0.0017917370278155431,0.0,0.0017917370278155431,,0.8523926138877869,False
28,0.0017554790683789179,0.0,0.0017554790683789179,,0.8554893136024475,False
29,0.0017365718522341922,0.0,0.0017365718522341922,,0.8565244674682617,False
30,0.0017126638704212382,0.0,0.0017126638704212382,0.002137938980013132,0.8505538105964661,True
31,0.001692322810413316,0.0,0.001692322810413316,,0.8548917770385742,False
32,0.0016492173599544913,0.0,0.0016492173599544913,,0.8484588861465454,False
33,0.0016218364326050505,0.0,0.0016218364326050505,,0.8601301312446594,False
