evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0,1.5502749306506303e-07,0.0019169251900166273,0.0016696401871740818,0.12332552671432495,0.0019169251900166273,0.008103489875793457,0.004668144974857569,0.2593116760253906,0.008103489875793457,0.2593116760253906,0.10443508625030518,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.0,2.0017614588141441e-07,0.004863971844315529,0.004354677628725767,0.19691550731658936,0.004863971844315529,0.01590082049369812,0.00930369645357132,0.5088262557983398,0.015900835394859314,0.508826732635498,0.10443508625030518,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0,1.2055971865265747e-07,0.0019169251900166273,0.0016696401871740818,0.12332552671432495,0.0019169251900166273,0.008103497326374054,0.004668145440518856,0.2593119144439697,0.008103497326374054,0.2593119144439697,0.10443508625030518,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.0,1.4943208270778996e-07,0.004863971844315529,0.0043546780943870544,0.19691550731658936,0.004863971844315529,0.015900827944278717,0.009303697384893894,0.508826494216919,0.015900835394859314,0.508826732635498,0.10443508625030518,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.0,1.152810256144221e-07,0.004863971844315529,0.004354677628725767,0.19691550731658936,0.004863971844315529,0.015900805592536926,0.009303697384893894,0.5088257789611816,0.015900835394859314,0.508826732635498,0.10443508625030518,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.0,1.961251712145895e-07,0.008136257529258728,0.007373154163360596,0.2506648898124695,0.008136257529258728,0.023122631013393402,0.013863218016922474,0.7399241924285889,0.023122653365135193,0.7399249076843262,0.10747747123241425,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.0,2.5536797920722165e-07,0.02037360891699791,0.018829960376024246,0.3595772087574005,0.02037360891699791,0.04983384162187576,0.026665275916457176,1.5946829319000244,0.0498342365026474,1.5946955680847168,0.12021327018737793,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.0,1.4727304176176403e-07,0.008136257529258728,0.007373154163360596,0.2506648898124695,0.008136257529258728,0.023122645914554596,0.013863222673535347,0.7399246692657471,0.023122653365135193,0.7399249076843262,0.10747751593589783,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.0,1.9714015309091337e-07,0.02037360891699791,0.018829960376024246,0.3595772087574005,0.02037360891699791,0.049833837896585464,0.026665281504392624,1.5946828126907349,0.0498342365026474,1.5946955680847168,0.12021327018737793,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,9.451206750554775e-08,8.141084606450022e-08,0.004863971844315529,0.0043546780943870544,0.19691550731658936,0.004863971844315529,0.01590082049369812,0.009303697384893894,0.5088262557983398,0.01590093970298767,0.5088300704956055,0.10443508625030518,32,32,16,True
