epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.0021741297969128937,1.7724356524695395e-06,0.0021741297969128937,,0.8726582527160645,False
2,0.0021477402187883854,3.573604175244327e-06,0.0021477402187883854,,0.871860921382904,False
3,0.002144692189176567,6.003793089348619e-06,0.002144692189176567,,0.8751215934753418,False
4,0.0021363203559303656,8.460067306259589e-06,0.0021363203559303656,,0.8782610893249512,False
5,0.0021301764354575425,9.416703960596351e-06,0.0021301764354575425,0.002559404820203781,0.8740776777267456,True
6,0.0021283735550241545,1.1077301678596996e-05,0.0021283735550241545,,0.8702671527862549,False
7,0.002125701284967363,1.3544896205530677e-05,0.002125701284967363,,0.8718942403793335,False
8,0.0021193322754697874,1.6485741525684716e-05,0.0021193322754697874,,0.8712033629417419,False
9,0.00212106853723526,1.99123019228864e-05,0.00212106853723526,,0.8729347586631775,False
10,0.0021106009517097846,2.315615142833849e-05,0.0021106009517097846,0.0025366828776896,0.8689625859260559,True
11,0.002112502246745862,2.7631666398519883e-05,0.002112502246745862,,0.8692588806152344,False
12,0.002104286366375163,3.213057539142028e-05,0.002104286366375163,,0.8707419633865356,False
13,0.0021009284537285566,3.659504500319599e-05,0.0021009284537285566,,0.8700931668281555,False
14,0.002097374468576163,4.147861864112201e-05,0.002097374468576163,,0.8691532015800476,False
15,0.0020895091874990612,4.8947705181490164e-05,0.0020895091874990612,0.002506630728021264,0.8679865002632141,True
16,0.0020819095807382837,5.663652382281725e-05,0.0020819095807382837,,0.8697503209114075,False
17,0.002078056044410914,6.566764568560757e-05,0.002078056044410914,,0.8712377548217773,False
18,0.0020736473670694977,7.628105231560767e-05,0.0020736473670694977,,0.8729416728019714,False
19,0.0020647112105507404,8.285963440357591e-05,0.0020647112105507404,,0.8691979050636292,False
20,0.002056201425148174,9.714256930237752e-05,0.002056201425148174,0.0024621859192848206,0.8679834604263306,True
21,0.002048312293482013,0.00011245487166888779,0.002048312293482013,,0.869387149810791,False
22,0.002043079090071842,0.000123093221191084,0.002043079090071842,,0.8680490255355835,False
23,0.0020354732405394316,0.000144087851367658,0.0020354732405394316,,0.8701999187469482,False
24,0.002020549029111862,0.00016669848810124677,0.002020549029111862,,0.8683728575706482,False
25,0.002015418926021084,0.0001833585265558213,0.002015418926021084,0.0023838107008486986,0.8712000846862793,True
26,0.0020081032707821578,0.0002158712195523549,0.0020081032707821578,,0.8757832646369934,False
27,0.0019924891385016963,0.00023799512928235345,0.0019924891385016963,,0.8686569929122925,False
28,0.001977706328034401,0.0002656363431015052,0.001977706328034401,,0.8643558621406555,False
29,0.001965378221939318,0.0003053777909372002,0.001965378221939318,,0.8684395551681519,False
30,0.0019555158069124445,0.0003499908616504399,0.0019555158069124445,0.0023255967535078526,0.8741849064826965,True
31,0.0019379765290068462,0.0003862589583150111,0.0019379765290068462,,0.8710905313491821,False
32,0.0019243775896029547,0.00041497292841086164,0.0019243775896029547,,0.857932448387146,False
33,0.0019008734670933336,0.0004754443434649147,0.0019008734670933336,,0.8639244437217712,False
34,0.0018916828994406387,0.0005269434113870375,0.0018916828994406387,,0.8727380037307739,False
35,0.00190485903294757,0.0005825265507155564,0.00190485903294757,0.0022008868400007486,0.8635812401771545,True
36,0.0018732133758021519,0.0006262423703446984,0.0018732133758021519,,0.8713501691818237,False
37,0.0018549997766967863,0.0006954689852136653,0.0018549997766967863,,0.8717465400695801,False
38,0.0018410550692351535,0.0007457297178916633,0.0018410550692351535,,0.8768104910850525,False
39,0.0018000856798607856,0.0008025684001040645,0.0018000856798607856,,0.8664137125015259,False
40,0.001781180631951429,0.0008664494453114457,0.001781180631951429,0.0020583434961736202,0.8626047968864441,True
41,0.0017608806083444506,0.0009425451935385354,0.0017608806083444506,,0.8720806241035461,False
42,0.0017439316579839215,0.0010050367345684208,0.0017439316579839215,,0.8687714338302612,False
43,0.001714601763524115,0.001083885734260548,0.001714601763524115,,0.8621240258216858,False
44,0.0016863242635736242,0.0011436829518061131,0.0016863242635736242,,0.8565651178359985,False
45,0.0016662419948261231,0.0012297007415327244,0.0016662419948261231,0.0019080815836787224,0.8612369298934937,True
46,0.001645019874558784,0.0013183521514292806,0.001645019874558784,,0.8620332479476929,False
47,0.001620115406694822,0.0013787870557280257,0.001620115406694822,,0.8602447509765625,False
48,0.0016203933773795143,0.0014509623870253563,0.0016203933773795143,,0.8660184741020203,False
49,0.0015991837717592716,0.0015400386037072167,0.0015991837717592716,,0.857958972454071,False
50,0.001556138406158425,0.0016068618569988757,0.001556138406158425,0.0017335617449134588,0.8672506809234619,True
51,0.00152501212869538,0.0016759997670305893,0.00152501212869538,,0.8599071502685547,False
52,0.0014959272812120616,0.0017462182004237548,0.0014959272812120616,,0.8596663475036621,False
53,0.0014672777615487576,0.0018229986453661695,0.0014672777615487576,,0.8504496216773987,False
54,0.0014385726099135354,0.0018902661540778354,0.0014385726099135354,,0.8508356809616089,False
55,0.0014156242832541466,0.0019628667942015454,0.0014156242832541466,0.0015584114007651806,0.8507296442985535,True
56,0.001387797950883396,0.0020283425110392272,0.001387797950883396,,0.8515872955322266,False
57,0.0013640012766700238,0.0020872530003543943,0.0013640012766700238,,0.8491570353507996,False
58,0.0013451738486764953,0.002163705707062036,0.0013451738486764953,,0.8488691449165344,False
59,0.0013232519122539088,0.002240485278889537,0.0013232519122539088,,0.8491341471672058,False
60,0.0013043181388638914,0.002271181991090998,0.0013043181388638914,0.0014215640258044004,0.8476820588111877,True
61,0.0012795351140084676,0.002343044790904969,0.0012795351140084676,,0.8468103408813477,False
62,0.001243939870619215,0.002410195447737351,0.001243939870619215,,0.8447434902191162,False
63,0.0012271110026631504,0.0024651119019836187,0.0012271110026631504,,0.8452568054199219,False
64,0.0012219639611430466,0.0025067587121156976,0.0012219639611430466,,0.8454750180244446,False
65,0.001198589387058746,0.0025515064771752805,0.001198589387058746,0.0012775978539139032,0.8463259935379028,True
66,0.001179426340968348,0.0026243749889545143,0.001179426340968348,,0.8455122709274292,False
67,0.0011577539698919281,0.002663873106939718,0.0011577539698919281,,0.8458476662635803,False
68,0.0011389439678168856,0.002670147645403631,0.0011389439678168856,,0.8442296385765076,False
69,0.0011205472183064558,0.0027346975402906537,0.0011205472183064558,,0.8426228761672974,False
70,0.0011157342814840376,0.002791151433484629,0.0011157342814840376,0.001172451302409172,0.8428701162338257,True
71,0.0010927657567663118,0.0028205151902511716,0.0010927657567663118,,0.8428119421005249,False
