epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
1,0.0015621554921381176,,0.8457715511322021,False
2,0.0015612810384482145,,0.8457950949668884,False
3,0.0015504645634791814,,0.8465285301208496,False
4,0.0015427119506057352,,0.8458353877067566,False
5,0.0015358182281488553,0.002040228107944131,0.8460317850112915,True
6,0.001530710913357325,,0.8463058471679688,False
7,0.0015237401239573956,,0.8461734652519226,False
8,0.0015168684185482562,,0.8461707234382629,False
9,0.001511449387180619,,0.8459269404411316,False
10,0.0015033583767944947,0.0019969772547483444,0.8463584780693054,True
11,0.0014954159851185977,,0.845686674118042,False
12,0.0014859298098599538,,0.8455790281295776,False
13,0.0014767031243536621,,0.8456581234931946,False
14,0.0014676317077828571,,0.8455294370651245,False
15,0.0014625966141466051,0.0019402821781113744,0.8465555310249329,True
16,0.0014465508429566398,,0.8458436727523804,False
17,0.0014333735889522359,,0.8463375568389893,False
18,0.001417115781805478,,0.8449399471282959,False
19,0.0014009965743753128,,0.8458133935928345,False
20,0.001383717797580175,0.0018327191937714815,0.8460073471069336,True
21,0.0013735786196775734,,0.8459305167198181,False
22,0.0013582265528384596,,0.8455508947372437,False
23,0.0013305124230100773,,0.8455507159233093,False
24,0.0013079420750727877,,0.8449004292488098,False
25,0.0012965542191523127,0.0017098782118409872,0.8457027673721313,True
26,0.0012800058102584444,,0.8466664552688599,False
27,0.0012407332978909835,,0.8462342023849487,False
28,0.0012090634554624557,,0.8453338146209717,False
29,0.001186280780530069,,0.8449366688728333,False
30,0.0011563066291273572,0.001525872852653265,0.8461217880249023,True
31,0.0011322037244099192,,0.8445433378219604,False
32,0.0010957855774904601,,0.8454387784004211,False
33,0.0010574805419309996,,0.844946026802063,False
34,0.0010241274940199219,,0.8437387943267822,False
35,0.000995767637505196,0.0013023433275520802,0.845470130443573,True
36,0.000959376098762732,,0.8443415760993958,False
37,0.0009174472943414003,,0.8501659035682678,False
38,0.0008779226409387775,,0.8440011143684387,False
39,0.0008479820098727942,,0.8434915542602539,False
