evaluation_kind,tau,horizon,composition_depth,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_max,composed_boundary_rms,max_stage_boundary,rhs_boundary_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
primary_semigroup,0.02,0.08,4,128,0.0,1.055981613262702e-07,1.9604706267273286e-06,2.0869524632871617e-06,0.004460756201297045,1.9604706267273286e-06,0.0,0.0,0.0,0.0,128,128,32,True
primary_semigroup,0.02,0.16,8,128,0.0,6.725459797962685e-07,6.263137947826181e-06,6.6672109824139625e-06,0.00831083208322525,6.263137947826181e-06,0.0,0.0,0.0,0.0,256,256,32,True
primary_semigroup,0.04,0.08,2,128,0.0,8.581296384591042e-08,1.9604735825851094e-06,2.086955646518618e-06,0.004460756201297045,1.9604735825851094e-06,0.0,0.0,0.0,0.0,64,64,32,True
primary_semigroup,0.04,0.16,4,128,0.0,6.661215934400389e-07,6.263149316509953e-06,6.667223715339787e-06,0.008310835808515549,6.263149316509953e-06,0.0,0.0,0.0,0.0,128,128,32,True
primary_semigroup,0.08,0.16,2,128,0.0,6.28064867669309e-07,6.263148861762602e-06,6.667222351097735e-06,0.008310835808515549,6.263148861762602e-06,0.0,0.0,0.0,0.0,64,64,32,True
long_rollout,0.03,0.24,8,128,0.0,2.4219630176958162e-06,1.290277396037709e-05,1.3735210814047605e-05,0.012049860320985317,1.290277396037709e-05,0.0,0.0,0.0,0.0,256,256,32,True
long_rollout,0.03,0.48,16,128,0.0,0.15264451503753662,4.9074762500822544e-05,5.224086999078281e-05,0.022701269015669823,4.9074762500822544e-05,0.0,0.0,0.0,0.0,512,512,32,True
long_rollout,0.06,0.24,4,128,0.0,2.414294158370467e-06,1.290275849896716e-05,1.3735193533648271e-05,0.01204985473304987,1.290275849896716e-05,0.0,0.0,0.0,0.0,128,128,32,True
long_rollout,0.06,0.48,8,128,0.0,0.15264450013637543,4.9074711569119245e-05,5.224081905907951e-05,0.022701259702444077,4.9074711569119245e-05,0.0,0.0,0.0,0.0,256,256,32,True
