root,cell,scheme,budget,length,mode,seed,model,checkpoint,primary_mse,generator_grid_mse,generator_reference_mse,bound_violation,energy_monotone,stress_mse,training_seconds,epochs,selected_epoch,privileged
rate-L4,midpoint-b4-L4-unroll-s271828-B,midpoint,4,4,unroll,271828,B,final,4.5554557060291454e-05,7.258956589294545e-05,0.00012154743539367861,0.0,1.0,3.342387091051425e-05,30.112681686878204,2000,2000,False
rate-L4,midpoint-b4-L4-unroll-s271828-B,midpoint,4,4,unroll,271828,B,best_one_step,1.9665483287908268e-05,7.405683671480398e-05,0.00012377943275474656,0.0,1.0,2.459386670131784e-05,30.112681686878204,2000,1960,False
rate-L4,midpoint-b4-L4-unroll-s271828-B,midpoint,4,4,unroll,271828,B,best_rollout,1.931711105587568e-05,7.42746596697826e-05,0.00012407502582893883,0.0,1.0,2.4537675436226788e-05,30.112681686878204,2000,1950,False
rate-L4,midpoint-b4-L4-unroll-s271828-B,midpoint,4,4,unroll,271828,B,epoch120,0.007860786590992624,0.03573609909814973,0.03906068700784058,0.0,0.8510044642857143,0.010801178365570117,30.112681686878204,2000,120,False
rate-L4,midpoint-b4-L4-unroll-s271828-B,midpoint,4,4,unroll,271828,B,epoch400,0.007352417850898698,0.033380241455143726,0.03676242591839476,0.0,0.861328125,0.009975272560088393,30.112681686878204,2000,400,False
rate-L4,midpoint-b4-L4-unroll-s31415-A,midpoint,4,4,unroll,31415,A,final,0.0001962359839612652,0.00013159247464500368,3.108218879788182e-05,0.0,1.0,6.948687636327613e-05,30.400010127574205,2000,2000,False
rate-L4,midpoint-b4-L4-unroll-s31415-A,midpoint,4,4,unroll,31415,A,best_one_step,5.887615718120979e-07,0.00010962352098431444,8.537466783309349e-06,0.0,1.0,1.4791637084934956e-06,30.400010127574205,2000,1680,False
rate-L4,midpoint-b4-L4-unroll-s31415-A,midpoint,4,4,unroll,31415,A,best_rollout,5.964652693085373e-07,0.00010999263031408185,8.577921107644214e-06,0.0,1.0,1.4854539044789273e-06,30.400010127574205,2000,1420,False
rate-L4,midpoint-b4-L4-unroll-s31415-A,midpoint,4,4,unroll,31415,A,epoch120,0.0062534267035129504,0.02883926406502724,0.03157857805490493,0.0,0.8708147321428572,0.008409989585533672,30.400010127574205,2000,120,False
rate-L4,midpoint-b4-L4-unroll-s31415-A,midpoint,4,4,unroll,31415,A,epoch400,0.005427745196531774,0.02523580752313137,0.028134306892752647,0.0,0.8794642857142857,0.0072733838480770405,30.400010127574205,2000,400,False
rate-L4,midpoint-b4-L4-unroll-s31415-B,midpoint,4,4,unroll,31415,B,final,7.028792838745808e-07,9.47778013387556e-05,6.941850990125316e-06,0.0,1.0,1.2083795898747016e-06,30.11189717426896,2000,2000,False
rate-L4,midpoint-b4-L4-unroll-s31415-B,midpoint,4,4,unroll,31415,B,best_one_step,7.028792838745808e-07,9.47778013387556e-05,6.941850990125316e-06,0.0,1.0,1.2083795898747016e-06,30.11189717426896,2000,2000,False
