epoch,train_mse,validation_mse,seconds
1,0.0018404999282211065,0.0018177674307177465,0.006953679025173187
2,0.0016859292518347502,0.0016341392765752971,0.013236481696367264
3,0.0015082922764122486,0.001468644671452542,0.019480902701616287
4,0.0013476128224283457,0.0013105832137322675,0.025716032832860947
5,0.0011964510194957256,0.0011470899626147002,0.031955309212207794
6,0.0010434765135869384,0.0009900041914079338,0.03816213086247444
7,0.0008988638292066753,0.0008493521308992058,0.04445420205593109
8,0.0007709756027907133,0.0007221496101313581,0.05069401487708092
9,0.0006559094181284308,0.0006046051833739815,0.056892696768045425
10,0.0005498759564943612,0.0005027669528014181,0.06321689113974571
11,0.0004589889431372285,0.00042251677708312246,0.0694621317088604
12,0.0003895700501743704,0.000360332902346272,0.07566307485103607
13,0.0003395226667635143,0.0003110880934400484,0.08197273686528206
14,0.000304551562294364,0.0002780905160761904,0.08820167928934097
15,0.0002870091702789068,0.0002649929156177677,0.09451716393232346
16,0.0002887884620577097,0.0002670972529206968,0.10051894932985306
17,0.0003036655252799392,0.0002773069403095481,0.10651920363306999
18,0.0003238296485505998,0.0002934754205246766,0.1125408448278904
19,0.00034703791607171297,0.00031218196333308396,0.11854521185159683
20,0.000370590016245842,0.0003252903879911173,0.12451165914535522
21,0.00038761793985031545,0.00032911232847254723,0.13047408312559128
22,0.00039468356408178806,0.00032685836534559104,0.13647900521755219
23,0.0003941046306863427,0.0003209395120696475,0.14236340299248695
24,0.0003873645910061896,0.0003111418239617099,0.14825528115034103
25,0.00037404688191600144,0.0002993635571328923,0.1541510634124279
26,0.0003565585648175329,0.000288729742654444,0.1600375510752201
27,0.00033898078254424036,0.000279692384841231,0.16588076949119568
28,0.0003229416033718735,0.0002715803445122826,0.17198598384857178
29,0.0003085416683461517,0.0002657191410738354,0.17797300964593887
30,0.0002970807545352727,0.0002638849770543554,0.18435918539762497
31,0.0002898839011322707,0.00026590990637487266,0.19047244265675545
32,0.00028644013218581676,0.0002705499755393248,0.19643209129571915
33,0.00028549431590363383,0.00027712400211991434,0.20236392691731453
34,0.0002866297436412424,0.0002849702887033345,0.2083352580666542
35,0.0002896208316087723,0.00029261139085671556,0.21429935470223427
36,0.00029344932409003377,0.0002986443517632627,0.22030498459935188
37,0.0002969429187942296,0.0003028137180081103,0.2263144887983799
38,0.00029971363255754113,0.00030550324906168197,0.23228095844388008
