update,loss,validation_mse,training_seconds
1,0.004561830312013626,0.15716444284997563,1.595731577835977
100,0.00021066342014819384,0.0023127476314287105,3.470131527632475
200,0.00020999883417971432,0.0024924976352285926,5.1351271802559495
300,0.00020992488134652376,0.002487570824358537,7.080544591881335
400,0.00020983110880479217,0.0024811413103242924,8.938829444348812
500,0.0002097162214340642,0.0024731645813808804,10.10411389824003
600,0.00020957716333214194,0.002463428729304318,11.666614485904574
700,0.00020941000548191369,0.0024515932085235723,13.14563045091927
800,0.00020920833048876375,0.00243719887065918,14.729847930371761
900,0.0002089632034767419,0.0024195845880577546,16.662881619296968
1000,0.00020866093109361827,0.002397771822254015,18.451581690460443
1100,0.00020827997650485486,0.0023702777377230836,20.236751661635935
1200,0.00020778391626663506,0.0023346503332426806,22.174145640805364
1300,0.00020710691751446575,0.0022865592079008247,23.86436991672963
1400,0.00020611731451936066,0.0022175699577892563,25.343167976476252
1500,0.00020452841999940574,0.0021097557212694457,27.146736353635788
1600,0.00020167446928098798,0.0019231065671208546,29.232209511101246
1700,0.00019613458425737917,0.0015777519636692573,31.125761742703617
1800,0.00018644613737706095,0.0010061793755176934,32.916860959492624
1900,0.00017588341142982244,0.0004080102957000647,34.70921804755926
2000,0.00017071000183932483,0.00011032265979180683,36.50408001150936
