update,loss,validation_mse,training_seconds
1,0.003827958833426237,0.15710637325006568,1.5369067285209894
100,3.0020302801858634e-05,0.0024721825353034607,3.2976054549217224
200,2.93381617666455e-05,0.0026315245036417512,5.0796431470662355
300,2.9227656341390684e-05,0.002633047039654388,6.9647550247609615
400,2.9092514523654245e-05,0.0026372365970895395,8.43748983182013
500,2.8937007300555706e-05,0.0026455014741984537,10.05285861901939
600,2.8766244213329628e-05,0.002658082732200082,11.935358233749866
700,2.8585483960341662e-05,0.00267389364641907,13.400655327364802
800,2.840414526872337e-05,0.0026885921558446857,15.359391510486603
900,2.8215346901561134e-05,0.0026959472106439035,17.284512201324105
1000,2.801501250360161e-05,0.0026970731822464735,19.054930767044425
1100,2.778424823191017e-05,0.0026925115548872653,20.52535117417574
1200,2.789722930174321e-05,0.0026513119113175396,22.294538255780935
1300,2.717569805099629e-05,0.0026467965783401695,24.062411626800895
1400,2.672566733963322e-05,0.0026008131944778197,25.831687631085515
1500,2.6083605916937813e-05,0.0025339490201900412,27.597496876493096
1600,2.5085086235776544e-05,0.0024283509517835328,29.364571131765842
1700,2.3357481040875427e-05,0.002253408190200224,31.133731961250305
1800,2.0125504306633957e-05,0.0019432941754792465,32.902685014531016
1900,1.4358845874085091e-05,0.00142472951926581,34.67145572975278
2000,7.010669833107386e-06,0.0007905594773179533,36.44102996215224
