update,loss,validation_mse,training_seconds
1,0.0045557040721178055,0.15350582218954553,1.5137949008494616
100,0.00020946189761161804,0.002279702308737091,3.3015662701800466
200,0.00020869361469522119,0.0024505522124048822,5.115981548093259
300,0.00020862040400970727,0.0024448742661224033,6.925166089087725
400,0.00020852815941907465,0.0024371960721478025,8.686983318068087
500,0.00020841596415266395,0.002427965073400654,10.023076567798853
600,0.00020828188280574977,0.0024170871866669766,11.931389164179564
700,0.00020812320872209966,0.0024043874047610515,13.427574999630451
800,0.0002079358819173649,0.0023896158026790897,15.235295708291233
900,0.0002077146345982328,0.002372426606630498,17.21388813480735
1000,0.00020745237998198718,0.002352336203948847,19.189422333613038
1100,0.00020713917911052704,0.0023286950963344027,21.00308608263731
1200,0.00020676167332567275,0.0023005787161797576,22.967142180539668
1300,0.00020630017388612032,0.0022666611921207903,24.775393490679562
1400,0.0002057258679997176,0.0022249905424904367,26.58704225718975
1500,0.00020499376114457846,0.0021725899859557376,28.500513238832355
1600,0.00020403071539476514,0.0021046635334304726,30.3874443853274
1700,0.00020270940149202943,0.0020130815474731782,31.88153360132128
1800,0.0002007931616390124,0.00188314025357556,33.37535133771598
1900,0.00019781716400757432,0.0016872183007883377,34.99943554960191
2000,0.00019290143973194063,0.0013769622190940947,36.8058603098616
