epoch,train_mse,validation_mse,seconds
1,0.005161626730114222,0.003988297966619332,0.06107883155345917
2,0.004840470384806395,0.003785098398414751,0.06769559904932976
3,0.004561227280646563,0.003585510033493241,0.07374121248722076
4,0.004299667663872242,0.003371281588139633,0.07977660000324249
5,0.004034259356558323,0.00314906058095706,0.08580533042550087
6,0.003767589572817087,0.0029291834022539356,0.09177666157484055
7,0.00350803229957819,0.0027186999892971167,0.09779961034655571
8,0.0032609491609036922,0.0025197688373737037,0.10383380576968193
9,0.003025645622983575,0.002329435713666802,0.109861571341753
10,0.002795834792777896,0.0021443025519450507,0.11589280515909195
11,0.0025671368930488825,0.001964348746696487,0.1219688393175602
12,0.002340836450457573,0.0017915421000604208,0.1281091757118702
13,0.0021210794802755117,0.0016268572459618251,0.13430887833237648
14,0.001911207684315741,0.001467720721848309,0.1404571384191513
15,0.00171077495906502,0.0013093487844647218,0.1467805579304695
16,0.0015161428600549698,0.0011503827166355525,0.15321215987205505
17,0.0013259274419397116,0.0009943963765787582,0.15957335382699966
18,0.0011432336177676916,0.0008468758727152211,0.1657855436205864
19,0.0009727922733873129,0.0007117293716873974,0.17209329083561897
20,0.0008169964421540499,0.000589358234719839,0.1783149056136608
21,0.0006742362747900188,0.00047898231180928025,0.18453195318579674
22,0.0005429694429039955,0.00038189168359773856,0.19071297720074654
23,0.00042574063991196454,0.00030010135621220496,0.19686760753393173
24,0.0003268402651883662,0.00023272667992083976,0.2030188962817192
25,0.00024744676193222404,0.0001760507705815447,0.20913074165582657
26,0.0001847217499744147,0.00012877311625440294,0.2152281180024147
27,0.00013699794362764806,9.354768296058562e-05,0.22137827426195145
28,0.00010590911551844329,7.269700093578042e-05,0.22756320238113403
29,9.207201219396666e-05,6.45957725282642e-05,0.23385367169976234
30,9.161183697870001e-05,6.581429488505819e-05,0.2398420013487339
31,9.9763652542606e-05,7.457503852492664e-05,0.24618278443813324
32,0.00011507207818794996,8.882893780537415e-05,0.2523416094481945
33,0.00013639169628731906,0.00010390146780991927,0.25842921808362007
34,0.00015931854431983083,0.00011582166159011346,0.26456181704998016
35,0.00017932229093275964,0.00012454054619108015,0.2705794982612133
36,0.0001954696053871885,0.00013111599279606404,0.2766045033931732
37,0.00020766136003658175,0.00013480300064353892,0.2824998311698437
38,0.00021389735047705472,0.00013487031840971517,0.28843894600868225
39,0.00021310203010216355,0.00013215828827621104,0.2944936789572239
40,0.00020702017354778945,0.00012702023135110116,0.3004807271063328
41,0.00019730677013285458,0.00011869531499542063,0.30644213408231735
42,0.00018412526696920395,0.0001077395196868262,0.3124067075550556
43,0.0001684524759184569,9.641498309065355e-05,0.3182828314602375
44,0.00015251556760631502,8.64640266324083e-05,0.32418355718255043
45,0.00013758325076196343,7.842380273359595e-05,0.3300599604845047
46,0.0001237676915479824,7.268631543411175e-05,0.3359278067946434
47,0.000111698369437363,6.942262992500521e-05,0.3418554663658142
48,0.0001023506629280746,6.78632607863013e-05,0.3477807082235813
49,9.575170406606048e-05,6.703948141269696e-05,0.3537876643240452
50,9.131451224675402e-05,6.692200774220207e-05,0.3596784323453903
51,8.889895252650604e-05,6.803708978016705e-05,0.36557210236787796
52,8.850276935845613e-05,7.050317405325283e-05,0.37144336476922035
53,8.95536650205031e-05,7.399415987189666e-05,0.3774433843791485
54,9.131764818448573e-05,7.809724093021941e-05,0.3833627589046955
55,9.350880281999707e-05,8.218850340805754e-05,0.38921819999814034
56,9.59703465923667e-05,8.541213749898209e-05,0.39514272287487984
57,9.826197492657229e-05,8.726621520812235e-05,0.40104400366544724
58,9.999226313084364e-05,8.796797343772293e-05,0.4070367030799389
59,0.00010114358155988157,8.803568744042423e-05,0.4129693917930126
60,0.00010177015792578459,8.778658017642253e-05,0.4190349876880646
61,0.00010175385978072882,8.73146377671219e-05,0.4251519404351711
62,0.0001010673149721697,8.657657584384044e-05,0.43113650381565094
63,9.992210834752768e-05,8.534058133591316e-05,0.4370165951550007
64,9.849936031969264e-05,8.335727200877348e-05,0.44291336834430695
65,9.683665848569945e-05,8.072955885533399e-05,0.4487943761050701
66,9.504568879492581e-05,7.792542389021644e-05,0.45486583560705185
67,9.334410424344242e-05,7.540505672902024e-05,0.4608278274536133
