update,loss,validation_mse,training_seconds
1,0.004291457589715719,0.1462604821514435,3.1101496890187263
100,3.496677891234867e-05,0.0019555080884419928,4.8207672839052975
200,3.3983331377385184e-05,0.002135671267306167,6.6835797862149775
300,3.38254394591786e-05,0.0021388090734771803,8.111796298529953
400,3.364704025443643e-05,0.002141914309554797,9.533006299752742
500,3.3455351513111964e-05,0.002145560854000292,10.955245562829077
600,3.3254378649871796e-05,0.002149431633743481,12.380751883145422
700,3.304592246422544e-05,0.002153032300763579,13.804216149728745
800,3.28305977745913e-05,0.0021541545015691522,15.224651635624468
900,3.2603762520011514e-05,0.0021550576693831645,17.048407073132694
1000,3.2397289032815024e-05,0.002174464155265829,18.78022869443521
1100,3.208795533282682e-05,0.0021455894324671895,20.65123609546572
1200,3.178239785484038e-05,0.0021346275624021926,22.374717039987445
1300,3.1430805393029004e-05,0.0021199513399568887,24.09961929731071
1400,3.1018120353110135e-05,0.0020948548006273346,25.824516356922686
1500,3.052594911423512e-05,0.0020633792717000125,27.543813542462885
1600,2.9928061849204823e-05,0.0020219519810782596,29.26463475357741
1700,2.9188464395701885e-05,0.0019682595298561967,30.98499909322709
1800,2.8252432457520626e-05,0.0018996119615225695,32.7090157084167
1900,2.7032447178498842e-05,0.001809141926328459,34.431960777845234
2000,2.538314765843097e-05,0.0016879435677401747,36.15641739871353
2100,2.305455200257711e-05,0.0015199395687542018,38.186660246923566
2200,1.964052535186056e-05,0.0012802087277806254,40.04684778442606
2300,1.4684183042845689e-05,0.0009447627780081804,41.467931155115366
2400,8.463302947347984e-06,0.0005415251654166221,42.88832280179486
2500,3.139520686090691e-06,0.00020971728726419596,44.3097855495289
2600,7.095346177266038e-07,5.417030723417971e-05,45.73134112311527
2700,1.780254450522989e-07,1.561932127300934e-05,47.15236356854439
2800,1.132913922674561e-07,8.702440652035632e-06,48.93044358910993
2900,1.0637207026320539e-07,7.320093298792996e-06,50.34807456796989
3000,1.0409069517436365e-07,6.916986528001786e-06,52.210219791624695
3100,1.024078670752715e-07,6.681325271200954e-06,53.339974141679704
3200,1.0010593598508422e-07,6.5247876157889556e-06,55.067437395919114
3300,9.900708874965858e-08,6.3424057387136014e-06,56.78827836224809
3400,9.605371786847172e-08,6.202140014961175e-06,58.51136020803824
3500,9.400370970524818e-08,6.216769833607875e-06,60.23760505532846
3600,9.188524785486152e-08,5.882808406724874e-06,61.96160403965041
3700,1.0981260345488408e-07,6.378126851029642e-06,63.68539463635534
3800,8.758863145885698e-08,5.566195103159155e-06,65.10647425521165
3900,8.538022200355044e-08,5.398627857558804e-06,66.79986227490008
4000,8.317085331555063e-08,5.2569871038105175e-06,68.72728366497904
4100,8.089160985491617e-08,5.0884312404979504e-06,70.14716569939628
4200,9.163857583871504e-08,5.549930626184819e-06,71.56722487322986
4300,7.629514442442087e-08,4.769543373300667e-06,72.9863995150663
4400,7.39348422484909e-08,4.60560417813937e-06,74.4051175462082
4500,7.172703675450975e-08,4.435833584078028e-06,75.8242922523059
4600,6.921328576936503e-08,4.285071082967521e-06,77.27533922577277
4700,6.698267185356599e-08,4.22426108371594e-06,78.39243570389226
4800,6.444328448651504e-08,3.965720235910704e-06,79.5076182759367
4900,6.377399586199317e-08,3.877549036879814e-06,80.6225812761113
5000,5.966776939203555e-08,3.6500576597792354e-06,81.73874697787687
5100,5.7256059449173335e-08,3.486087857678112e-06,82.85335346171632
5200,5.4946212912909687e-08,3.353775010567385e-06,83.96884541306645
5300,5.254104706864382e-08,3.177211774532616e-06,85.08274652948603
5400,5.1692790492552376e-08,3.025368988507515e-06,86.19644872611389
5500,4.7926796753472445e-08,2.876720294916803e-06,87.30980716040358
5600,7.020437919891265e-08,4.711062025386782e-06,88.42410206561908
5700,4.3449954745256036e-08,2.5877037700079025e-06,89.53891871729866
5800,4.1232262049106794e-08,2.445314202711826e-06,90.65256001194939
5900,3.945786630765724e-08,2.3406560664502446e-06,92.07148053916171
6000,3.7059862734167837e-08,2.17877467924308e-06,93.75459833815694
6100,3.524253244790998e-08,2.050418677916461e-06,95.47672316851094
6200,3.31195479930102e-08,1.9325195746919478e-06,97.1993148168549
6300,3.117107638672678e-08,1.8057836489564744e-06,98.61907955631614
6400,3.0302089726319537e-08,1.752676136783179e-06,100.3088470720686
6500,2.7617350184527822e-08,1.5831608187442513e-06,102.03805815754458
6600,1.5042334666759416e-07,1.0561966110477664e-05,103.76518814871088
6700,2.4362019956924996e-08,1.380957630851235e-06,105.20348267070949
6800,2.2779046204846054e-08,1.2824323147494904e-06,106.63911567721516
6900,2.2137221833418153e-08,1.2143176738301556e-06,108.20539143355563
7000,1.996478715682315e-08,1.1093084649273885e-06,109.92833446990699
7100,7.314294947491362e-08,3.871324627628403e-06,111.65187698975205
7200,1.747974742727365e-08,9.57457552669878e-07,113.07620622823015
7300,1.6278235648314876e-08,8.846231786497552e-07,114.7230982631445
7400,1.623566703301549e-08,8.234454462126814e-07,116.14575639227405
7500,1.4233385137174537e-08,7.613940709289136e-07,117.56579949520528
7600,1.325241960614676e-08,7.024340945846351e-07,118.98496949719265
7700,1.2511653935121103e-08,6.547985084990022e-07,120.70838115736842
7800,1.1624434748114254e-08,6.054976190498348e-07,122.43604438239709
7900,3.251345148669316e-08,1.0289621484456182e-06,123.85874206386507
8000,1.0228616176277683e-08,5.226676503770056e-07,125.27952701691538
8100,1.741434907387429e-08,1.1898701397258742e-06,126.70039047114551
8200,9.06080188656233e-09,4.5266889041190623e-07,128.1199406092055
8300,8.489422498314525e-09,4.2090845090007073e-07,129.6379880104214
8400,8.385689476142488e-09,4.2365266130055956e-07,131.3668135018088
8500,7.608667473846253e-09,3.697138312544311e-07,133.0898275184445
8600,8.734343026617353e-09,8.532519250839143e-07,134.81262204470113
8700,6.8626322402565165e-09,3.2711459473402664e-07,136.53222392546013
8800,6.488637183110768e-09,3.060658718844171e-07,138.25400101253763
8900,6.450112444156275e-09,2.999666459135474e-07,139.97633101325482
9000,5.898152188876793e-09,2.7208730898604167e-07,141.69568757433444
9100,2.4523597375036843e-08,2.638203652244207e-07,143.41546547645703
9200,5.450216278291009e-09,2.4646181276185204e-07,145.13688550749794
9300,5.196570285193047e-09,2.3287324078607754e-07,146.859758969862
9400,4.951894005955637e-09,2.1959735799483872e-07,148.58457223838195
9500,4.81407180785709e-09,2.2052462549133402e-07,150.00668518431485
9600,4.599211234079803e-09,2.0047648918206494e-07,151.4290468832478
9700,1.6068121055923257e-08,1.1840119073592444e-06,152.85020782705396
9800,4.286456523061588e-09,1.8288320112410367e-07,154.27134840982035
9900,4.102393980076613e-09,1.744621465215424e-07,155.6929426509887
10000,4.435927625223712e-09,2.1493924312398823e-07,157.33578462572768
10100,3.843869222919238e-09,1.611799235890702e-07,158.7672094362788
10200,3.3609208571760973e-07,1.901204495254052e-05,160.19739055912942
10300,3.657615099683653e-09,1.5202386796457532e-07,161.8971541034989
10400,3.5210208082503414e-09,1.4519668595404296e-07,163.67799048591405
10500,3.3979643543347038e-09,1.3973281325900053e-07,165.09935353370383
10600,3.347008448173483e-09,1.3577801386084422e-07,166.52053687302396
10700,3.233437295691033e-09,1.3171326582576172e-07,167.94132489804178
10800,1.250168146782471e-08,8.463792922234926e-07,169.12715233769268
10900,3.1025526592287633e-09,1.2503392082249462e-07,170.2414757697843
11000,2.9955233848966145e-09,1.2155747732564551e-07,171.95474029891193
11100,9.766333519678483e-09,6.215854782105746e-07,173.4383243494667
11200,2.877827309788472e-09,1.1526576835287001e-07,175.12595885898918
11300,2.7990263440358376e-09,1.1259979502609346e-07,176.89816913055256
11400,2.8461677459290513e-09,1.006107043331314e-07,178.32088888715953
11500,2.704933610431226e-09,1.0946180515610163e-07,179.74319918174297
11600,3.1758984331275997e-09,1.9554473852737348e-07,181.16494462266564
11700,2.612192906426003e-09,1.0701025453466627e-07,182.58862142125145
11800,4.0426906267043705e-09,1.424045748322834e-07,184.0093833017163
11900,2.5264705882932503e-09,1.0328553583154218e-07,185.43226658646017
12000,1.1247283993043311e-08,8.052909306296686e-07,186.85389151703566
12100,2.46819786831054e-09,1.0109427798366839e-07,188.27607281086966
12200,2.4196284975630533e-09,9.972063559609823e-08,189.70002734428272
12300,1.0412295026185348e-08,2.584527499969191e-07,190.8146219565533
12400,2.365899032241714e-09,9.84645656684181e-08,191.927780715283
12500,2.324439307699322e-09,9.596321534064987e-08,193.04079163400456
12600,2.3570065899036763e-09,9.588758018693848e-08,194.15518430061638
12700,2.2781891928502773e-09,9.535552459087308e-08,195.66231817705557
12800,2.366103313278245e-09,1.9551922054647397e-07,196.7766099846922
12900,2.2345287842284733e-09,9.400638720589124e-08,198.3627396239899
13000,2.0398410072175466e-08,1.2229733558220895e-06,200.08698230190203
13100,2.195708503904825e-09,9.11973453337399e-08,201.8061766861938
13200,2.2104846841841663e-09,9.069077562357105e-08,203.52664867928252
13300,2.194147974421412e-09,9.076910769825807e-08,205.24859485030174
13400,2.1325941013117244e-09,9.156806817228655e-08,206.97159470198676
13500,3.4348954791596498e-09,1.1376581493838725e-07,208.69532189937308
13600,2.106502083876194e-09,9.099601584124815e-08,210.41760028386489
13700,2.263232801169579e-08,1.4764109750958867e-06,212.13900139695033
13800,2.0779487019950693e-09,9.077885869907296e-08,213.86304616834968
13900,2.230235107703038e-09,9.546644887679513e-08,215.58406239375472
14000,2.0476427220472715e-09,8.9746481831983e-08,217.30509699322283
14100,2.175233548840083e-09,9.881870420967445e-08,218.7266704151407
14200,2.023816669805001e-09,8.944677801588108e-08,220.14756719907746
14300,6.194404988946189e-09,3.856457428144358e-07,221.56852440722287
14400,2.0109167664372762e-09,8.953652178145933e-08,222.98975975019857
14500,1.9922987704035222e-09,8.8942393049631e-08,224.41041857656091
14600,2.206782756530856e-09,8.350136230682287e-08,225.83138051023707
14700,1.9771924097966576e-09,8.858397566637782e-08,227.55018805991858
14800,2.283468081287765e-09,9.950789834325902e-08,229.27291969535872
14900,1.9579000642977462e-09,8.83820300784786e-08,230.99430552776903
15000,2.463740544911275e-09,1.3111227518177648e-07,232.71586594637483
15100,1.944551186738863e-09,8.820462581107886e-08,234.43635961553082
15200,2.2768875673762068e-09,9.789144845250938e-07,236.15972982626408
15300,1.9348707080979466e-09,8.811709747536379e-08,237.88142819842324
15400,2.623870898332825e-09,9.85065494966417e-08,239.71309015108272
15500,3.2062255073128654e-09,8.970256990255173e-08,241.1329305358231
15600,7.726585238287953e-08,4.621001669643695e-06,242.55099088465795
15700,1.905072988250822e-09,8.873383788567303e-08,243.96982928877696
