epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
121,6.759565258107614e-05,,0.8328675031661987,False
122,5.3135003327042796e-05,,0.8332527279853821,False
123,4.9773706450650934e-05,,0.8324057459831238,False
124,4.721505410998361e-05,,0.8332526087760925,False
125,4.3523506974452175e-05,5.536414391826838e-05,0.8324475288391113,True
126,4.17076621488377e-05,,0.8328856825828552,False
127,3.975755271312664e-05,,0.8323573470115662,False
128,3.9906997699290514e-05,,0.8329595923423767,False
129,3.6905395063513424e-05,,0.8328023552894592,False
130,3.3252792036364553e-05,4.20055293943733e-05,0.83241868019104,True
131,3.116448601758748e-05,,0.8327093124389648,False
132,3.0136450959616923e-05,,0.8323566913604736,False
133,2.8260217959541478e-05,,0.8327905535697937,False
134,2.8703451107503497e-05,,0.8327586054801941,False
135,2.567317301327421e-05,3.0742983653908595e-05,0.8328531384468079,True
136,2.5121462840616005e-05,,0.8335267901420593,False
137,2.5484353500360157e-05,,0.8331329822540283,False
138,2.5889047492455575e-05,,0.8328340649604797,False
139,2.4216903057094896e-05,,0.8327851295471191,False
140,2.2032496417523362e-05,2.969213528558612e-05,0.8329123258590698,True
141,2.0792280565729016e-05,,0.834378182888031,False
142,1.8824145172402496e-05,,0.8330350518226624,False
143,1.7126662214650423e-05,,0.8330994248390198,False
144,1.6332959489773202e-05,,0.8336135745048523,False
145,1.584317260494572e-05,1.8586379155749455e-05,0.8335596919059753,True
146,1.6176005146917305e-05,,0.8332996964454651,False
147,1.5169914149737451e-05,,0.8334874510765076,False
148,1.4130360227682104e-05,,0.8340815305709839,False
149,1.4858610256851534e-05,,0.8345400094985962,False
150,1.4167422932587215e-05,1.763650288921781e-05,0.8332681059837341,True
