epoch,train_mse,validation_mse,seconds
1,0.0028790109790861607,0.002746523532550782,0.021960753947496414
2,0.002669560955837369,0.002517815912142396,0.04439525678753853
3,0.002444004639983177,0.002287325138847033,0.06526334211230278
4,0.0022179933730512857,0.002073588354202608,0.08645938336849213
5,0.002006941707804799,0.001851839740993455,0.10769009217619896
6,0.001787948189303279,0.0016283424047287554,0.12893204018473625
7,0.0015669686254113913,0.0014201643934939057,0.15008601173758507
8,0.001360139693133533,0.0012180427972149725,0.17111220210790634
9,0.0011606384068727493,0.0010141026189861198,0.19237211346626282
10,0.0009622371289879084,0.000823658590282624,0.21408769115805626
11,0.000778364366851747,0.0006541130496771075,0.23589937388896942
12,0.0006146811065264046,0.00049650533037493,0.25706589967012405
13,0.00046237860806286335,0.00035833801060410525,0.27801763266324997
14,0.00032858853228390217,0.0002495938260835828,0.299032062292099
15,0.000223729875870049,0.0001595971316419309,0.32150334119796753
16,0.00014007900608703494,9.089254005327045e-05,0.34370768815279007
17,7.988779543666169e-05,5.4727812918523945e-05,0.36540184915065765
18,5.1416449423413724e-05,4.131741858752017e-05,0.3869197256863117
19,4.389064270071685e-05,4.933548522482548e-05,0.4083172418177128
20,5.587782652582973e-05,7.735955659882165e-05,0.4292815439403057
21,8.723113569431007e-05,0.00010696401750465157,0.4502159580588341
22,0.00012203046935610473,0.00013845197463524528,0.4712325483560562
23,0.00015855378296691924,0.00016718208159242445,0.49227459728717804
24,0.00018993922276422381,0.00018365031307136329,0.5136571973562241
25,0.00020686970674432814,0.0001915082951503185,0.5347470231354237
26,0.0002137769915862009,0.00018463383821654133,0.5555170737206936
27,0.00020666877389885485,0.00016659587769633313,0.5760989263653755
28,0.00018869541236199439,0.0001450593420789422,0.5965999215841293
29,0.0001659210684010759,0.00011953018686957269,0.6173920184373856
30,0.00013794281403534114,9.591230991645716e-05,0.638179574161768
31,0.00011108948092442006,7.525114961026702e-05,0.6588988788425922
32,8.750516280997545e-05,5.7107584022257164e-05,0.679504256695509
33,6.719908560626209e-05,4.563589770138302e-05,0.7003469429910183
34,5.347903061192483e-05,3.9735138064619e-05,0.7215036824345589
35,4.495713073993102e-05,3.8409985336329555e-05,0.7427658885717392
36,4.0799139242153615e-05,4.182133322198448e-05,0.7633768916130066
37,4.1517818317515776e-05,4.690892183134565e-05,0.7840268984436989
38,4.464233643375337e-05,5.277800285815223e-05,0.8047779463231564
39,4.919127241009846e-05,5.962913110124646e-05,0.8254415094852448
40,5.487725866260007e-05,6.571353439236798e-05,0.8460661694407463
41,5.97942853346467e-05,7.064760090239967e-05,0.8666298352181911
42,6.360339466482401e-05,7.419466176846375e-05,0.8872583843767643
