update,loss,validation_mse,training_seconds
1,0.00419965386390686,0.14251256148274757,2.111854664981365
100,0.0002011055184993893,0.002009847503801448,3.90908382833004
200,0.00020062677504029125,0.0021611360278280607,5.726475063711405
300,0.00020054797641932964,0.002153943701485663,7.6216771602630615
400,0.00020045603741891682,0.0021462579600767993,9.128271583467722
500,0.00020035289344377816,0.0021379425402952472,11.092423301190138
600,0.0002002391847781837,0.002129093744666531,13.072885110974312
700,0.00020011486776638776,0.002119682821372909,14.895036801695824
800,0.00019997880735900253,0.0021096026225743184,16.72051775455475
900,0.00019982951926067472,0.002098664883227593,18.54136411100626
1000,0.0001996647333726287,0.002086646103378666,20.505570892244577
1100,0.00019948171393480152,0.0020732530595588125,22.304113630205393
1200,0.00019927798712160438,0.0020572755296407066,24.335921186953783
1300,0.00019904626242350787,0.0020408946860301317,26.38630597665906
1400,0.00019878512830473483,0.0020213313357683995,27.87726165726781
1500,0.00019848629017360508,0.0019986654684854823,29.80200754851103
1600,0.00019815964333247393,0.0019700563967573826,31.60669282078743
1700,0.00019774008251260966,0.0019415074648414618,33.41251627355814
1800,0.00019726788741536438,0.001905140068831038,35.22796190530062
1900,0.00019670356414280832,0.001861667440083334,37.04568246379495
2000,0.00019601589883677661,0.0018097665967187766,39.09652556478977
2100,0.00019514486484695226,0.0017425151505273098,40.89310294017196
2200,0.0001939831126946956,0.001655177117951184,42.6877680234611
2300,0.0001922588562592864,0.0015284893911184818,44.49109257757664
2400,0.00018918971181847155,0.0013120223313912778,46.29453517496586
2500,0.00018260629440192133,0.0008793441701225882,48.09454266726971
2600,0.00017213949467986822,0.00025288928478442034,50.106490060687065
2700,0.00016751757357269526,2.3451418814606056e-05,51.75675616040826
2800,0.00016720371786504984,9.241912168565426e-06,53.84747302159667
2900,0.0001671990321483463,8.788225075097453e-06,55.72062627971172
3000,0.00016719634004402906,9.612546178222778e-06,57.53108165040612
3100,0.00016719498671591282,9.450764687822186e-06,59.04965443909168
3200,0.00016719356062822044,9.614739761295928e-06,60.86083457991481
3300,0.0001671955978963524,1.0417728153916529e-05,62.75356404110789
3400,0.00016719083942007273,9.532636017842743e-06,64.57158424332738
3500,0.00016718939878046513,9.493394942655543e-06,66.38344429060817
3600,0.0001671884674578905,9.827115059293076e-06,68.44321422278881
3700,0.00016718663391657174,9.383219104677455e-06,70.24022341147065
3800,0.00016720866551622748,1.5447815423563053e-05,72.0461132824421
3900,0.00016718386905267835,9.253670420100788e-06,73.96433678269386
4000,0.0001671823556534946,9.218345662253019e-06,75.7579050771892
4100,0.000167182253790088,8.92684349167211e-06,77.82843684777617
4200,0.0001671795325819403,9.10030119738955e-06,79.85677092522383
4300,0.00016717807739041746,8.987814169480402e-06,81.91111992672086
4400,0.00016717669495847076,9.130339893152861e-06,83.45348814874887
4500,0.00016717513790354133,8.930233738368566e-06,85.26006602868438
4600,0.0001671750796958804,9.182295496306514e-06,87.06477649137378
4700,0.00016717224207241088,8.815041506280629e-06,89.07853976637125
4800,0.0001671708596404642,8.891431387342916e-06,90.92549130693078
4900,0.00016716940444894135,8.693605534488838e-06,92.84946056827903
5000,0.00016716797836124897,8.665374130859539e-06,94.73932204395533
5100,0.000167323014466092,1.0631931600352291e-05,96.55100005492568
5200,0.00016716518439352512,8.557080784030388e-06,98.36384455859661
5300,0.00016716380196157843,8.531389659317687e-06,100.39036701992154
5400,0.000167180405696854,7.721212758143773e-06,102.29092326015234
5500,0.0001671611680649221,8.458267405998683e-06,103.8023980408907
5600,0.00016715971287339926,8.424762567316116e-06,105.61015001311898
5700,0.000167158548720181,8.527695665754088e-06,107.50947108492255
5800,0.00016715725359972566,8.35734305096809e-06,109.33290848881006
5900,0.00016718640108592808,7.19716388099203e-06,111.14467640593648
6000,0.0001671548670856282,8.34122199555377e-06,112.95471793785691
6100,0.00016715360106900334,8.288755336491329e-06,114.76370172947645
6200,0.00016715367382857949,8.615730709938503e-06,116.76325808092952
6300,0.00016715144738554955,8.269221560173638e-06,118.72353610768914
6400,0.00016716148820705712,7.625946016750761e-06,120.60793520137668
6500,0.00016714941011741757,8.228220758084552e-06,122.4151022695005
6600,0.00016714831872377545,8.243366799909215e-06,124.22532999515533
6700,0.0001671477366471663,8.17247889824418e-06,125.73117781057954
6800,0.00016714645607862622,8.250511018630222e-06,127.24019864946604
6900,0.00016720157873351127,1.5477096599829045e-05,128.74627281352878
7000,0.00016714469529688358,8.256406629532273e-06,130.25017418712378
7100,0.0001671438367338851,8.280884214774288e-06,131.75232508406043
7200,0.00016714379307813942,8.070919959289024e-06,133.25505854934454
7300,0.00016714236699044704,8.298655117745904e-06,135.1773767694831
7400,0.00016714163939468563,8.198239881343769e-06,136.9939053542912
7500,0.00016714102821424603,8.485662360264546e-06,138.8032075315714
7600,0.00016714027151465416,8.35398999891298e-06,140.80743746086955
7700,0.00016726902686059475,6.792426198194271e-06,142.73083664476871
7800,0.0001671391073614359,8.396884058362725e-06,144.53802297636867
7900,0.00016713846707716584,8.410913525798653e-06,146.34746462479234
8000,0.0001671387581154704,7.846280213562988e-06,148.28581350669265
8100,0.00016713750665076077,8.444619952267578e-06,150.2845700159669
8200,0.00016713696822989732,8.350883248595088e-06,152.24319891631603
8300,0.00016713656077627093,8.42012366122518e-06,153.75084466859698
8400,0.00016713605145923793,8.487172407151984e-06,155.25510535761714
8500,0.00016714227967895567,1.0834547010944409e-05,156.75550508126616
8600,0.00016713532386347651,8.460093025833807e-06,158.25566394999623
8700,0.00016713477089069784,8.52815333039946e-06,159.75686099752784
8800,0.0001671965146670118,1.568722698646173e-05,161.2563128657639
8900,0.00016713414515834302,8.578693212007858e-06,163.07015988230705
9000,0.00016713373770471662,8.556042356287478e-06,164.8860138580203
9100,0.00016723977751098573,1.866710002885181e-05,166.7012955211103
9200,0.00016713299555703998,8.601115211895127e-06,168.51415091007948
9300,0.00016713258810341358,8.582574721535975e-06,170.45583548024297
