epoch,train_mse,validation_mse,seconds
1,0.002325329463928938,0.0027288161606217423,0.021978113800287247
2,0.002116589341312647,0.0025482408915801593,0.04360135644674301
3,0.001935762818902731,0.0023277424237069986,0.06489411368966103
4,0.001752481795847416,0.0020988428441341966,0.08612915873527527
5,0.0015753465704619884,0.0018838985512653987,0.10739042982459068
6,0.0014127769973129034,0.0016905666270758957,0.12874291837215424
7,0.0012628014665096998,0.0015151773307782908,0.149977695196867
8,0.0011190632358193398,0.0013549347834972043,0.1711876280605793
9,0.0009820854756981134,0.0012101687122291576,0.19236008450388908
10,0.0008563975570723414,0.0010777838906506076,0.21348844841122627
11,0.0007443859940394759,0.0009490460506640375,0.23467906191945076
12,0.0006438443087972701,0.0008194926146340246,0.25616027787327766
13,0.000552623881958425,0.0006943136395420879,0.27748922631144524
14,0.0004728744679596275,0.0005823105457238853,0.2987390160560608
15,0.0004081545921508223,0.0004895479554155221,0.31997840851545334
16,0.00035910194856114686,0.00041670788171662326,0.34108415991067886
17,0.00032315365388058126,0.0003627755625833136,0.36220967397093773
18,0.0002994408132508397,0.00032721028401283547,0.3831246942281723
19,0.0002894606441259384,0.0003059613300138153,0.40401100739836693
20,0.000292680662823841,0.0002908099365110199,0.425083976238966
21,0.0003044822660740465,0.0002774501444946509,0.44622473791241646
22,0.00032042537350207567,0.00026796364606222295,0.46755892038345337
23,0.0003386846510693431,0.000264718200317778,0.48884836956858635
24,0.00035685981856659055,0.000266293505167899,0.5098470114171505
25,0.000370555033441633,0.0002702083062710396,0.5305525846779346
26,0.00037726666778326035,0.0002752396867435891,0.5512540563941002
27,0.0003779031103476882,0.00027891658040365047,0.5719388946890831
28,0.00037356169195845723,0.0002778994694381254,0.5925904959440231
29,0.00036430213367566466,0.00027250684615864884,0.6134358942508698
30,0.00035138861858285964,0.00026677875393943395,0.6341922506690025
31,0.0003374544030521065,0.00026443511463488295,0.65574000030756
32,0.00032424574601463974,0.00026690181463588186,0.676504410803318
33,0.00031219422817230225,0.00027425520844796364,0.6970154084265232
34,0.000301895517623052,0.0002856956513520951,0.7175956889986992
35,0.0002943130093626678,0.00029906291941491264,0.738530844449997
36,0.00028968320111744106,0.00031173034949461,0.7593392059206963
37,0.0002873717457987368,0.00032251538747611147,0.7804163098335266
38,0.0002867892908398062,0.0003320320150426899,0.8011846803128719
39,0.00028771633515134454,0.00034136352405766957,0.8217262923717499
40,0.0002897843369282782,0.00035095381463179365,0.8422604091465473
41,0.00029227338382042944,0.000360536638860746,0.8629163391888142
42,0.0002945680753327906,0.0003693857203567556,0.8834403865039349
43,0.0002964629093185067,0.0003763380918826442,0.9039267972111702
44,0.0002978921984322369,0.00038006369504728355,0.924345038831234
45,0.0002986521867569536,0.0003798701606380443,0.9447713270783424
46,0.00029856455512344837,0.0003762638492238087,0.9653772711753845
47,0.00029772616107948124,0.0003705913125789569,0.9863770306110382
48,0.0002963870938401669,0.00036420091176599573,1.0073485188186169
49,0.00029469397850334644,0.0003579244463859747,1.0282344669103622
50,0.00029271296807564795,0.00035201830784596194,1.0487328320741653
51,0.00029062540852464736,0.00034622178888336447,1.0693489834666252
52,0.0002886931470129639,0.00033993025378246483,1.0898894630372524
53,0.00028705591103062034,0.0003327123764999366,1.1105588339269161
54,0.0002857203362509608,0.00032484012384278077,1.1312248222529888
55,0.0002847252180799842,0.0003172192130781089,1.1519672125577927
56,0.00028414209373295307,0.00031079407684349764,1.172680888324976
57,0.0002839335356839001,0.00030606112219781306,1.1932879909873009
58,0.00028396336711011827,0.00030295229468417045,1.2137708738446236
59,0.00028414366533979774,0.0003009233405464329,1.234359733760357
