epoch,train_mse,gradient_norm,validation_one_step,validation_rollout,train_seconds,elapsed_seconds
1,0.015798477455973625,0.021237893030047417,0.0028475714886250594,0.06611974537372589,0.018525026738643646,0.051394134759902954
10,0.005980768706649542,0.021203991025686264,0.0008815039497373315,0.021368687972426414,0.1790507659316063,0.24508635699748993
20,0.00037568487459793687,0.004991461057215929,7.926057575483962e-05,0.0038931043818593025,0.3575793504714966,0.4568084478378296
30,0.000669746077619493,0.01086663268506527,6.433442407190644e-05,0.003234908217564225,0.5359996594488621,0.6684444881975651
40,0.0004301816807128489,0.005447513423860073,8.002786853467114e-05,0.001707232091575861,0.7180803678929806,0.8834628202021122
50,0.0002620967570692301,0.0018705989932641387,3.8547319718418294e-05,0.0012561897747218609,0.8996292278170586,1.098182536661625
60,0.00028341260622255504,0.002644540276378393,3.8231915823416784e-05,0.0017052623443305492,1.0789632461965084,1.3120474480092525
70,0.000252524419920519,0.0011085999431088567,4.046493556112788e-05,0.0012444142485037446,1.2617966383695602,1.5312635228037834
80,0.00024734422913752496,0.0005178189021535218,3.792760298892972e-05,0.0013188691809773445,1.4431602731347084,1.7456556782126427
90,0.00024730118457227945,0.0005742004723288119,3.717723529916839e-05,0.0013789928052574396,1.6275155395269394,1.963024765253067
100,0.00024531950475648046,0.00032502005342394114,3.8192801260568863e-05,0.0012961506145074964,1.8103869184851646,2.1786020919680595
110,0.00024384353309869766,0.00013192754704505205,3.749726147361798e-05,0.0013363619800657034,1.9970877170562744,2.3980756774544716
120,0.0002427584258839488,0.0001354599226033315,3.765759568826373e-05,0.0013268815819174051,2.177857007831335,2.6114864014089108
130,0.00024165064678527415,0.00012508261715993285,3.775486857193755e-05,0.001320544397458434,2.3518339954316616,2.819486692547798
140,0.00024048137129284441,0.00011385454854462296,3.76033573653937e-05,0.0013282804284244776,2.5230815075337887,3.0235332548618317
150,0.00023927420261316001,0.00011439212539698929,3.769239204605886e-05,0.0013210836332291365,2.696221075952053,3.2315220534801483
160,0.0002380340883973986,0.00010845248471014202,3.7642355740293475e-05,0.0013239969266578555,2.870889514684677,3.4390630535781384
170,0.0002367595152463764,0.00010974332690238953,3.765404577886026e-05,0.0013218154199421406,3.0496677346527576,3.65068119764328
180,0.00023545188014395535,0.00010922643559752032,3.764953165349046e-05,0.0013214737409725785,3.2230324149131775,3.856892716139555
190,0.0002341126382816583,0.00010947683767881244,3.764377819000705e-05,0.0013208867749199271,3.397495973855257,4.064167533069849
200,0.0002327438851352781,0.00010929300333373249,3.764526847286712e-05,0.001319926348514855,3.5714120976626873,4.271125663071871
210,0.00023134810908231884,0.00010929266863968223,3.7640710161213065e-05,0.0013193964259698987,3.7464182414114475,4.479048572480679
220,0.00022992677986621857,0.00010920994827756658,3.764016052324829e-05,0.0013184328563511372,3.9198628030717373,4.685301028192043
230,0.00022848212393000722,0.00010901232599280775,3.7636226200750876e-05,0.0013176834909245372,4.094393208622932,4.892611302435398
240,0.00022701594571117312,0.000108892927528359,3.7633170601717815e-05,0.001316675334237516,4.267804149538279,5.101656876504421
250,0.00022552834707312286,0.00010869212565012276,3.762703947055949e-05,0.001315662870183587,4.442777160555124,5.309414569288492
260,0.00022402129252441227,0.00010849488171515986,3.761910966204596e-05,0.0013144526164978743,4.61690916493535,5.5182239674031734
270,0.00022249513131100684,0.0001082859598682262,3.760757620815033e-05,0.0013131083687767386,4.790621638298035,5.724736627191305
280,0.00022094938321970403,0.00010808085062308237,3.759210327795396e-05,0.0013115402543917298,4.968982193619013,5.937035199254751
290,0.00021938431018497795,0.00010788481449708343,3.757116761941385e-05,0.0013097366318106651,5.1451857425272465,6.146098230034113
300,0.00021779902453999966,0.00010771247616503388,3.754394530612141e-05,0.0013076351024210453,5.32513565570116,6.358821090310812
310,0.00021619131439365447,0.00010758399730548263,3.7508907401691736e-05,0.001305200858041644,5.500098437070847,6.567888502031565
320,0.00021455949172377586,0.00010750391084002331,3.746494424679744e-05,0.0013023779029026628,5.677502099424601,6.778384014964104
330,0.0002129008062183857,0.00010749142529675737,3.741046558995246e-05,0.0012991162948310375,5.85255279392004,6.98625747859478
340,0.00021121218742337078,0.0001075557665899396,3.7343945071673566e-05,0.0012953620171174407,6.029996208846569,7.196592763066292
350,0.00020948905148543417,0.00010771139204734936,3.726393454902185e-05,0.0012910552322864532,6.2040539383888245,7.406188618391752
360,0.00020772777497768402,0.00010797266440931708,3.716869711449059e-05,0.0012861441355198622,6.378712724894285,7.614111058413982
370,0.00020592278451658785,0.0001083493116311729,3.7056462285060356e-05,0.0012805657461285591,6.55390352383256,7.824491374194622
380,0.00020406852127052844,0.00010885744995903224,3.692568028175932e-05,0.0012742698891088367,6.728987034410238,8.032652527093887
390,0.0002021593099925667,0.00010950391151709482,3.677480716153999e-05,0.0012671995209529996,6.90406072512269,8.240931149572134
400,0.0002001881366595626,0.00011029608140233904,3.6602134817561215e-05,0.001259301439858973,7.0782395750284195,8.448364064097404
