update,loss,validation_mse,training_seconds
1,0.004297896288335323,0.1471465023070171,1.519701525568962
100,3.455298065091483e-05,0.001955566059881676,3.2866225242614746
200,3.3631677069934085e-05,0.002133175415999361,5.0759873278439045
300,3.3447668101871386e-05,0.0021356753795841892,7.0242535173892975
400,3.3242220524698496e-05,0.0021398827479883966,8.662812184542418
500,3.302504774183035e-05,0.0021462135066721644,10.455894894897938
600,3.280177406850271e-05,0.002153809774435706,12.235936526209116
700,3.25738983519841e-05,0.0021611787997833417,14.017567876726389
800,3.23388994729612e-05,0.002166489269197167,15.800660345703363
900,3.209249916835688e-05,0.0021691967097005756,17.58226816356182
1000,3.1822386517887935e-05,0.002163638349822734,19.363272856920958
1100,3.152243516524322e-05,0.002153689965559508,21.144442956894636
1200,3.118001768598333e-05,0.0021380421365677096,22.923575416207314
1300,3.0783688998781145e-05,0.002115369899443544,24.705845192074776
1400,3.0317069104057737e-05,0.002085510643708508,26.29023964330554
1500,2.9756396543234587e-05,0.0020461303538621056,27.764579847455025
1600,2.907425005105324e-05,0.0019959988862790256,29.241865076124668
1700,2.8238915547262877e-05,0.0019342566802353007,30.71666480600834
1800,2.713220783334691e-05,0.0018479075777229994,32.27444801852107
1900,2.5685310902190395e-05,0.0017362241615311994,33.75308621302247
2000,2.372022754570935e-05,0.001581743231534041,35.231214080005884
2100,2.0798619516426697e-05,0.0013667272501273985,36.70686728134751
2200,1.6612511899438687e-05,0.0010687982357499347,38.180507849901915
2300,1.1005507076333743e-05,0.0006880613107938764,39.65438852086663
2400,5.351638719730545e-06,0.00033524701327988836,41.427627962082624
2500,1.933522980834823e-06,0.0001300499784628045,43.20395841449499
2600,5.543781185224361e-07,4.787898598092656e-05,44.98324600979686
2700,3.6435631045605987e-07,2.665516765605607e-05,46.76236031204462
2800,1.073246878036116e-07,1.0958293147887288e-05,48.54146134480834
2900,7.461932227670331e-08,6.791307294617662e-06,50.317791037261486
3000,6.257505447138101e-08,5.247263120307527e-06,52.09393223375082
3100,5.7244214701768215e-08,4.403427143606137e-06,53.869856990873814
3200,5.4922050907180164e-08,3.951642326716327e-06,55.646538734436035
3300,5.291753524261367e-08,3.6936579762230237e-06,57.425267834216356
3400,8.333219625455968e-08,4.660596571421e-06,59.20436341315508
3500,5.055798979469728e-08,3.3431144239472794e-06,60.982074309140444
3600,5.000014269285202e-08,3.197460447057753e-06,62.45967395976186
3700,4.8669740237983206e-08,3.09661481988388e-06,63.93450381606817
3800,4.767442618458517e-08,3.001067362930173e-06,65.71055373176932
3900,4.684674337340766e-08,2.959506095671786e-06,67.48832319676876
4000,4.58750974985378e-08,2.830536855685096e-06,69.26598969101906
4100,4.493344007983069e-08,2.748131672584903e-06,71.04305660352111
4200,4.509195150603773e-08,2.715113539512441e-06,72.82086766138673
4300,4.310765433501729e-08,2.6008944874250466e-06,74.59843004122376
4400,4.227631222875061e-08,2.5507669263399693e-06,76.37572377547622
4500,4.1346467583025515e-08,2.471803135031704e-06,78.15307535603642
4600,4.0284326985329244e-08,2.3923487142790675e-06,79.9281762689352
4700,6.311298506034291e-08,3.6599303948270525e-06,81.70547267049551
4800,3.840858653347823e-08,2.2641659610083098e-06,83.61296435445547
4900,3.737596188102543e-08,2.1892059019307116e-06,85.38722048327327
5000,3.657633129705573e-08,2.129458543562072e-06,87.166030831635
5100,3.546115223684865e-08,2.060481828547047e-06,88.648761857301
5200,8.387600303194631e-08,5.0494577197230664e-06,90.13164693117142
5300,3.355917144176601e-08,1.9337464007953643e-06,91.61184845119715
5400,3.254803004892892e-08,1.867800969134374e-06,93.09389900788665
5500,1.198882841890736e-07,5.85663537614263e-06,94.81907645612955
5600,3.064745612846309e-08,1.743347186779182e-06,96.59822035580873
5700,2.9643407728485727e-08,1.6771350361664401e-06,98.37709473073483
5800,2.9408834478772405e-08,1.6295780643684567e-06,100.15669897198677
5900,2.7813616298999477e-08,1.5586928017894597e-06,101.93503398820758
6000,2.6830237587205374e-08,1.4951357837799644e-06,103.71465542539954
6100,2.629496265171838e-08,1.4456314576307222e-06,105.49202533066273
6200,2.5051006602438974e-08,1.3796613210996544e-06,107.27081048861146
6300,4.41202665513174e-08,6.166392122704633e-06,109.04842515662313
6400,2.3335459786721913e-08,1.2688856673053078e-06,110.82510700821877
6500,2.2409844646631427e-08,1.209224987199545e-06,112.6043861284852
6600,2.4399126274943228e-08,1.1651935512265403e-06,114.38351631164551
6700,2.080218841626902e-08,1.10604259683947e-06,116.16249051317573
6800,1.9926570615780292e-08,1.0500721140025775e-06,117.94268971309066
6900,1.94297893330031e-08,1.0164904248656227e-06,119.4172341786325
7000,1.843316432825759e-08,9.545742652416262e-07,120.88809065148234
7100,5.2033815478580436e-08,8.270042577889167e-06,122.36226918175817
7200,1.708040642256492e-08,8.686706400469874e-07,124.1592318713665
7300,1.6307922123814933e-08,8.198459410037164e-07,125.62809588387609
7400,1.5924824126045678e-08,3.5487203564642703e-06,127.40652782842517
7500,1.50639287710419e-08,7.410040705523189e-07,129.18417267128825
7600,1.4356333011278366e-08,6.972383731865159e-07,130.96041459217668
7700,1.5598500269220494e-08,8.752748957257411e-07,132.73673337325454
7800,1.3300502033075645e-08,6.308952005605659e-07,134.51344009116292
7900,1.266565075042081e-08,5.925918749536478e-07,136.29085874557495
8000,1.3398745224435515e-08,6.120761267528538e-07,138.16395983844995
8100,1.1724682558167387e-08,5.344723373591603e-07,139.33814795687795
8200,1.681002856912528e-07,9.693468661056693e-06,140.5119061358273
8300,1.0921549886688808e-08,4.849759810713615e-07,141.68581758067012
8400,1.0383118365098198e-08,4.533592138718561e-07,142.86052352935076
8500,7.200132046136787e-08,8.42066898864823e-07,144.34286624193192
8600,9.713790660725863e-09,4.1189953486540544e-07,145.82452960312366
8700,9.255599842106221e-09,3.8643766741526676e-07,147.30568315833807
8800,3.3537720156573414e-08,4.7377158312218457e-07,148.785993270576
8900,8.679938545697041e-09,3.517045749823995e-07,150.2687266729772
9000,8.273413953929776e-09,3.2959742785730176e-07,152.13978534191847
9100,9.883739160443383e-09,3.193113832561013e-07,153.60517329350114
9200,7.781604693946065e-09,3.006601177317956e-07,155.38177095726132
9300,7.421604664159531e-09,2.814567878049283e-07,157.15607810765505
9400,7.9036466260618e-09,2.906308068654617e-07,158.931515596807
9500,7.0632459880926035e-09,2.604342782002793e-07,160.70794248953462
9600,6.743483105253745e-09,2.4388865794914875e-07,162.48359939828515
9700,6.882321379464429e-09,3.018462568655548e-07,164.25862722471356
9800,6.4233187657691815e-09,2.2580364859279299e-07,166.03433515876532
9900,6.13869044485682e-09,2.1159159550020522e-07,167.81259912997484
10000,8.986932087395871e-09,2.608457571832105e-07,169.58864329382777
10100,5.886052090176008e-09,1.9759478586084226e-07,171.51838805899024
10200,5.631838106978648e-09,1.8535390435117962e-07,172.99992444738746
10300,1.0153841323301549e-08,2.0997914187668356e-07,174.7743663676083
10400,5.417452264566691e-09,1.7400702484514347e-07,176.25766149535775
10500,5.189562557461613e-09,1.6351918191073045e-07,177.73735622689128
10600,9.308728898815843e-09,1.925452134754408e-07,179.2170936986804
10700,5.004137548780818e-09,1.5412239424693296e-07,180.69566474109888
10800,4.7983661488615326e-09,1.4526339538056303e-07,182.17630300298333
10900,5.166863381589337e-09,1.871572490228025e-07,183.6550520695746
11000,4.646921514250835e-09,1.3809246024038837e-07,185.13504515960813
11100,4.462064939758648e-09,1.306735327793334e-07,186.82795410975814
11200,4.632870087561969e-09,1.2865365899213526e-07,188.60422579199076
11300,4.3454639886419955e-09,1.253594978582785e-07,190.37868114933372
11400,4.1870977796065745e-09,1.2017225098431206e-07,192.1540142223239
11500,4.2689358714653736e-09,1.2342088499104118e-07,193.92895521968603
11600,4.083577032076846e-09,1.1500530941563663e-07,195.70300494134426
11700,7.777335042646882e-08,4.761279407112649e-06,197.47682351246476
11800,3.9886285385648534e-09,1.1208216591076032e-07,199.2501196153462
11900,3.851000407451011e-09,1.0663290333319428e-07,201.02539686858654
12000,6.766764215626608e-08,2.4621145523467236e-06,202.49624164775014
12100,3.81282339034783e-09,1.0524531706346198e-07,204.31808851659298
12200,3.6946223858080884e-09,1.0146732083487276e-07,205.7930795662105
12300,3.5997254066444384e-09,9.73635007410167e-08,207.6880984865129
12400,3.691457139964882e-09,1.022607000068189e-07,209.15369319543242
12500,3.524851743819113e-09,9.61496904288701e-08,210.6191961169243
12600,5.206496567211616e-09,2.2175898541109227e-07,212.08494547754526
12700,3.4914426905174878e-09,9.044960032824262e-08,213.5506633669138
12800,3.3531402099384877e-09,9.113750928672072e-08,215.0161331668496
12900,9.533698275276947e-09,3.581541256151441e-07,216.4818023853004
13000,3.2879681199915467e-09,8.9367107040557e-08,217.94853530079126
13100,3.2192455368118544e-09,9.086499533976843e-08,219.41468827053905
13200,3.302915052572075e-09,9.209015419166143e-08,220.88021209090948
13300,3.179270624542596e-09,8.663385731568438e-08,222.34653620049357
13400,3.0956393004544225e-09,8.495690166410591e-08,223.81252504885197
13500,3.396145364931158e-09,9.132020672614289e-08,225.27864839881659
13600,3.06930103555203e-09,8.443599723534308e-08,226.74555488675833
13700,3.00944313913476e-09,8.282436427797144e-08,228.21207170560956
13800,3.093650446928109e-09,8.600431792851092e-08,229.67903964966536
13900,2.9717637239912165e-09,8.220262296970459e-08,231.34237150475383
14000,2.8996809398051937e-09,8.104630828227458e-08,233.12150330469012
14100,3.4956277872311148e-09,1.1896119700368384e-07,234.90033812075853
