epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.002052193201961927,1.4116796975827128e-05,0.002066310014924966,,0.8542313575744629,False
2,0.002029563911492005,1.2813247749932088e-05,0.002042377178440802,,0.8513211607933044,False
3,0.002017345526837744,5.6730680739747186e-06,0.0020230185909895226,,0.8493165373802185,False
4,0.0020116363739361987,8.532385550097388e-06,0.0020201687584631145,,0.8497075438499451,False
5,0.0020021087693748996,1.1937048839172348e-05,0.0020140458073001355,0.0025130196008831263,0.8499289751052856,True
6,0.0019979334756499156,1.3694989206669561e-05,0.0020116284722462296,,0.8516149520874023,False
7,0.0019923670770367607,1.7123547422670526e-05,0.002009490635828115,,0.8506760001182556,False
8,0.0019854390993714333,2.0259247435205907e-05,0.0020056983339600265,,0.8498568534851074,False
9,0.0019827965734293684,2.3050292611515033e-05,0.0020058468653587624,,0.8504490256309509,False
10,0.0019770247454289347,2.676917529242928e-05,0.002003793910262175,0.0024888820480555296,0.8512197136878967,True
11,0.0019757084228331223,2.8045497856510337e-05,0.0020037539361510426,,0.8510409593582153,False
12,0.001973218619241379,3.124348063465732e-05,0.002004462090553716,,0.8525496125221252,False
13,0.001971068515558727,3.134576490992913e-05,0.002002414272283204,,0.8502727746963501,False
14,0.0019689766195369884,3.5264884445496136e-05,0.0020042415417265147,,0.8518190383911133,False
15,0.0019683859281940386,3.390353708709881e-05,0.0020022894896101207,0.0024764768313616514,0.8496845364570618,True
16,0.0019676500669447705,3.603874506552529e-05,0.002003688830882311,,0.8502197861671448,False
17,0.0019670612673508003,3.4662645475691534e-05,0.002001723914872855,,0.8504653573036194,False
18,0.0019671151385409757,3.4946627920362516e-05,0.002002061766688712,,0.8524494767189026,False
19,0.0019647344015538692,3.561226185411215e-05,0.0020003466634079814,,0.8510030508041382,False
20,0.001965081857633777,3.591279346437659e-05,0.0020009946601931006,0.002477040281519294,0.8511958122253418,False
21,0.001964771669008769,3.5800640489469515e-05,0.0020005722908535972,,0.8508458733558655,False
22,0.001964270355529152,3.7612933965647244e-05,0.002001883287448436,,0.8509437441825867,False
23,0.0019669819594128057,3.7614588109136093e-05,0.002004596564802341,,0.8519988059997559,False
24,0.0019623696425696835,3.645237484306563e-05,0.0019988220010418445,,0.8510118126869202,False
