evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0,1.5268170727722463e-07,0.001977261621505022,0.00210181949660182,0.1372125744819641,0.001977261621505022,0.02585722506046295,0.006827150005847216,0.02585722506046295,0.02585722506046295,0.02585722506046295,0.32769498229026794,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.0,2.0123272292948968e-07,0.004806083627045155,0.005104272626340389,0.21283289790153503,0.004806083627045155,0.050969891250133514,0.013570325449109077,0.050969891250133514,0.050969917327165604,0.050969917327165604,0.32769498229026794,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0,1.2190768927666795e-07,0.0019772613886743784,0.0021018192637711763,0.1372125744819641,0.0019772613886743784,0.025857210159301758,0.006827151402831078,0.025857210159301758,0.025857217609882355,0.025857217609882355,0.32769498229026794,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.0,1.524046098211329e-07,0.004806083627045155,0.005104272626340389,0.21283289790153503,0.004806083627045155,0.05096986144781113,0.013570328243076801,0.05096986144781113,0.050969917327165604,0.050969917327165604,0.32769498229026794,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.0,1.1717770576069597e-07,0.004806083627045155,0.005104272626340389,0.21283289790153503,0.004806083627045155,0.05096988379955292,0.013570328243076801,0.05096988379955292,0.050969917327165604,0.050969917327165604,0.32769498229026794,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.0,1.974479175714805e-07,0.007729798089712858,0.008202065713703632,0.26865723729133606,0.007729798089712858,0.07530245184898376,0.02023904025554657,0.07530245184898376,0.0753026083111763,0.0753026083111763,0.32769498229026794,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.0,2.5205150677720667e-07,0.017200272530317307,0.018207387998700142,0.3832017183303833,0.017200272530317307,0.1433812379837036,0.03987416625022888,0.1433812379837036,0.143382728099823,0.143382728099823,0.32769498229026794,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.0,1.468452524022723e-07,0.007729798089712858,0.008202065713703632,0.26865723729133606,0.007729798089712858,0.07530245929956436,0.02023904025554657,0.07530245929956436,0.0753026083111763,0.0753026083111763,0.32769498229026794,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.0,1.8364835341344588e-07,0.017200272530317307,0.018207387998700142,0.3832017183303833,0.017200272530317307,0.1433812379837036,0.03987416625022888,0.1433812379837036,0.143382728099823,0.143382728099823,0.32769498229026794,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,9.241534826287534e-08,8.124093398009791e-08,0.004806083627045155,0.005104272626340389,0.21283289790153503,0.004806083627045155,0.05096987634897232,0.013570327311754227,0.05096987634897232,0.0509701669216156,0.0509701669216156,0.32769498229026794,32,32,16,True
