epoch,train_mse,validation_mse,seconds
1,0.002292918274179101,0.002668393077328801,0.006752494722604752
2,0.002106965286657214,0.002494053478585556,0.013238288462162018
3,0.001913188025355339,0.002339874132303521,0.019414301961660385
4,0.0017476928187534213,0.002139220576888571,0.025535471737384796
5,0.0015815622173249722,0.0019225366607618828,0.031654126942157745
6,0.0014212870737537742,0.001724637016498794,0.03775908052921295
7,0.001277816598303616,0.0015546610957244411,0.04398089647293091
8,0.0011432766914367676,0.0014068754244362935,0.050154827535152435
9,0.001012805849313736,0.001278998126508668,0.056278351694345474
10,0.0008942023268900812,0.0011571774715169643,0.06245570629835129
11,0.0007886026287451386,0.0010245857896128048,0.06860259547829628
12,0.0006897473358549178,0.000887176950830811,0.07490003854036331
13,0.0005993220838718116,0.0007624080462846905,0.08100056648254395
14,0.0005226386711001396,0.0006592253751781149,0.08715248107910156
15,0.0004573143960442394,0.0005768809787696227,0.09328244253993034
16,0.0004003560752607882,0.0005137855841894634,0.0994177795946598
17,0.0003560201439540833,0.0004598519638724004,0.10549014061689377
18,0.0003251762827858329,0.0004029342138286059,0.11158508062362671
19,0.0003033206157851964,0.00034901020747687045,0.11771407350897789
20,0.00029144162544980645,0.0003108476521447301,0.12372209504246712
21,0.0002907259913627058,0.00029089358819571015,0.12980927899479866
22,0.0002959451521746814,0.00028602471138583496,0.13594060018658638
23,0.0003055560518987477,0.00028822768581449054,0.14187883958220482
24,0.0003196940815541893,0.00028429114900063723,0.14808203279972076
25,0.0003331953485030681,0.00027506709314669325,0.15431588143110275
26,0.0003444878966547549,0.0002699902294504379,0.16066278889775276
27,0.00035393101279623806,0.00027130366712905624,0.16662519052624702
28,0.00035833640140481293,0.0002771906274574576,0.17255830764770508
29,0.0003582308709155768,0.0002817385945187804,0.1785167157649994
30,0.000355105206836015,0.0002783397255067636,0.18445869907736778
31,0.0003479743900243193,0.00027116620488717064,0.1905403435230255
32,0.0003386803437024355,0.00026775820879265666,0.1968589760363102
33,0.00032883635140024126,0.00027045949415575404,0.2028217576444149
34,0.00031821144511923194,0.0002781179088439482,0.20872915163636208
