evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.006498504430055618,0.00649850070476532,0.0014284043572843075,0.0013883679639548063,0.1093345582485199,0.0013952302979305387,0.027404040098190308,0.009090524166822433,0.11509694159030914,0.027962535619735718,0.11744259297847748,0.4036567807197571,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.04943183809518814,0.04943184554576874,0.003750632517039776,0.0037250632885843515,0.1784640997648239,0.0034323064610362053,0.047872304916381836,0.01599402353167534,0.20106355845928192,0.047872304916381836,0.20106355845928192,0.3942365050315857,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.005161444190889597,0.00516144372522831,0.0014194768154993653,0.0013792396057397127,0.10895399749279022,0.001395230065099895,0.027765005826950073,0.009284529834985733,0.1166129857301712,0.027962535619735718,0.11744259297847748,0.4036567807197571,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.04709272459149361,0.047092728316783905,0.003716630395501852,0.0036900946870446205,0.1776304543018341,0.003432306693866849,0.04840603470802307,0.01630653627216816,0.20330525934696198,0.04840609431266785,0.20330549776554108,0.40029096603393555,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.03702917695045471,0.03702918067574501,0.0036089937202632427,0.00357997789978981,0.17512542009353638,0.0034323064610362053,0.048691004514694214,0.0168084055185318,0.2045021504163742,0.048691242933273315,0.2045031040906906,0.4036567807197571,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.1425257921218872,0.1425257921218872,0.006394876167178154,0.006421416997909546,0.23058940470218658,0.005924416705965996,0.06337852776050568,0.021438995376229286,0.2661897838115692,0.06337852776050568,0.2661897838115692,0.3975978493690491,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.6432794332504272,0.6432793140411377,0.016774572432041168,0.017157305032014847,0.3439658284187317,0.032475218176841736,0.08832845091819763,0.030852260068058968,0.37097933888435364,0.09448052942752838,0.3968181014060974,0.3975978493690491,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.1345316618680954,0.1345316767692566,0.006237172055989504,0.006258359644562006,0.22798371315002441,0.005924416705965996,0.06394612789154053,0.021983765065670013,0.26857367157936096,0.06394623219966888,0.2685740292072296,0.4035085439682007,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.6253983378410339,0.6253982186317444,0.01611325889825821,0.016466572880744934,0.3384230136871338,0.032475218176841736,0.08873684704303741,0.03160973638296127,0.37269479036331177,0.09448052942752838,0.3968181014060974,0.4035085439682007,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,0.015144651755690575,0.015144651755690575,0.0034710518084466457,0.003440011292695999,0.17200970649719238,0.003432306693866849,0.04707908630371094,0.017050867900252342,0.19773216545581818,0.04709044098854065,0.1977798193693161,0.3942365050315857,32,32,16,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,8,128,0.01514464896172285,0.015144650824368,0.0034710518084466457,0.003440011292695999,0.17200970649719238,0.0034323064610362053,0.0470791757106781,0.017050890251994133,0.19773249328136444,0.04708045721054077,0.197737917304039,0.3942365050315857,64,64,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,16,128,0.015144642442464828,0.015144643373787403,0.0034710518084466457,0.003440011292695999,0.17200970649719238,0.003432306693866849,0.04707908630371094,0.017050888389348984,0.1977321058511734,0.047079265117645264,0.1977328509092331,0.3942365050315857,128,128,64,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,4,128,0.026861073449254036,0.026861071586608887,0.003533310955390334,0.0035027367994189262,0.17341676354408264,0.003432306693866849,0.04797416925430298,0.01692521758377552,0.20149151980876923,0.04798153042793274,0.20152248442173004,0.40029096603393555,32,32,16,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,8,128,0.026861071586608887,0.026861071586608887,0.003533310955390334,0.0035027367994189262,0.17341674864292145,0.0034323064610362053,0.04797416925430298,0.016925228759646416,0.20149151980876923,0.047975003719329834,0.2014949768781662,0.40029096603393555,64,64,32,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,16,128,0.026861071586608887,0.026861071586608887,0.003533310955390334,0.0035027365665882826,0.17341676354408264,0.003432306693866849,0.047974199056625366,0.016925230622291565,0.2014915496110916,0.04797428846359253,0.20149196684360504,0.40029096603393555,128,128,64,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,4,128,0.03604773432016373,0.036047741770744324,0.0036053580697625875,0.0035761112812906504,0.17506808042526245,0.003432306693866849,0.04833930730819702,0.016705159097909927,0.20302505791187286,0.04834368824958801,0.20304341614246368,0.3942365050315857,48,48,16,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,8,128,0.03604773432016373,0.03604773432016373,0.0036053580697625875,0.0035761112812906504,0.17506808042526245,0.003432306693866849,0.0483393669128418,0.016705164685845375,0.20302532613277435,0.048339903354644775,0.20302750170230865,0.3942365050315857,96,96,32,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,16,128,0.036047738045454025,0.03604773432016373,0.0036053580697625875,0.0035761112812906504,0.17506808042526245,0.0034323064610362053,0.04833918809890747,0.016705160960555077,0.20302458107471466,0.04833930730819702,0.20302502810955048,0.3942365050315857,192,192,64,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,4,128,0.042274028062820435,0.04227403178811073,0.003664542455226183,0.0036366700660437346,0.17642845213413239,0.0034323064610362053,0.04844745993614197,0.01650792919099331,0.20347924530506134,0.048449695110321045,0.20348866283893585,0.3902573585510254,64,64,16,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,8,128,0.042274028062820435,0.04227403178811073,0.003664542455226183,0.003636669833213091,0.1764284372329712,0.003432306693866849,0.04844743013381958,0.016507931053638458,0.20347903668880463,0.04844766855239868,0.20348025858402252,0.3902573585510254,128,128,32,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,16,128,0.04227402061223984,0.042274028062820435,0.003664542455226183,0.0036366700660437346,0.17642845213413239,0.0034323064610362053,0.04844754934310913,0.01650792919099331,0.20347963273525238,0.048447608947753906,0.20347987115383148,0.3902573585510254,256,256,64,True
