evaluation_kind,tau,horizon,composition_depth,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_max,composed_boundary_rms,max_stage_boundary,rhs_boundary_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
primary_semigroup,0.02,0.08,4,128,0.0,1.0180318099628494e-07,3.160960659442935e-06,3.3648934731900226e-06,0.0049849459901452065,3.160960659442935e-06,0.0,0.0,0.0,0.0,128,128,32,True
primary_semigroup,0.02,0.16,8,128,0.0,6.575552333742962e-07,9.335215509054251e-06,9.937487448041793e-06,0.008815641514956951,9.335215509054251e-06,0.0,0.0,0.0,0.0,256,256,32,True
primary_semigroup,0.04,0.08,2,128,0.0,8.790493666310795e-08,3.1609563393431017e-06,3.3648886983428383e-06,0.004984941799193621,3.1609563393431017e-06,0.0,0.0,0.0,0.0,64,64,32,True
primary_semigroup,0.04,0.16,4,128,0.0,6.528704261654639e-07,9.335220966022462e-06,9.937492905010004e-06,0.008815638720989227,9.335220966022462e-06,0.0,0.0,0.0,0.0,128,128,32,True
primary_semigroup,0.08,0.16,2,128,0.0,6.153495633043349e-07,9.335222785011865e-06,9.937492905010004e-06,0.008815642446279526,9.335222785011865e-06,0.0,0.0,0.0,0.0,64,64,32,True
long_rollout,0.03,0.24,8,128,0.0,2.3717789190413896e-06,1.8174499928136356e-05,1.9347045963513665e-05,0.012385297566652298,1.8174499928136356e-05,0.0,0.0,0.0,0.0,256,256,32,True
long_rollout,0.03,0.48,16,128,0.0,0.15689891576766968,6.372674397425726e-05,6.783813296351582e-05,0.022514715790748596,6.372674397425726e-05,0.0,0.0,0.0,0.0,512,512,32,True
long_rollout,0.06,0.24,4,128,0.0,2.364522970310645e-06,1.8174516299040988e-05,1.9347067791386507e-05,0.012385299429297447,1.8174516299040988e-05,0.0,0.0,0.0,0.0,128,128,32,True
long_rollout,0.06,0.48,8,128,0.0,0.15689891576766968,6.37267658021301e-05,6.783816206734627e-05,0.02251471020281315,6.37267658021301e-05,0.0,0.0,0.0,0.0,256,256,32,True
