epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
67,0.00019221379443479236,,0.8642292618751526,False
68,0.00017349492736684624,,0.8621438145637512,False
69,0.00017093129736167612,,0.8547829985618591,False
70,0.00014979391653469065,0.0001925045798998326,0.8560889363288879,True
71,0.00014172253213473596,,0.8484283685684204,False
72,0.00012847824109485373,,0.8674640655517578,False
73,0.000118458915494557,,0.849581778049469,False
74,0.000115172287223686,,0.8532346487045288,False
75,0.00010754758477560245,0.00013978505739942193,0.8466077446937561,True
76,0.00010094457866216544,,0.8487399220466614,False
77,9.292690992879216e-05,,0.8661289811134338,False
78,9.154997314908542e-05,,0.8620666861534119,False
79,8.619953950983472e-05,,0.8561380505561829,False
80,7.693108636885881e-05,8.293844439322129e-05,0.8585601449012756,True
81,6.863579073979054e-05,,0.8591349124908447,False
82,6.324616015263018e-05,,0.8684844970703125,False
83,6.098432550061261e-05,,0.8623933792114258,False
84,5.681041466232273e-05,,0.850761353969574,False
85,5.4819462093291804e-05,6.276844214880839e-05,0.8543384075164795,True
86,5.053623226558557e-05,,0.8518479466438293,False
87,4.462145670913742e-05,,0.8576239347457886,False
88,4.535884500000975e-05,,0.8619994521141052,False
89,4.47417696705088e-05,,0.8636972308158875,False
90,4.114055877835199e-05,5.315800444805063e-05,0.8616021275520325,True
91,3.608690462897357e-05,,0.8607333898544312,False
92,3.2955948654489475e-05,,0.8608668446540833,False
93,3.380970747457468e-05,,0.8625302910804749,False
94,3.378506767148792e-05,,0.8551375865936279,False
95,3.0004068776179338e-05,3.094844214501791e-05,0.8541527390480042,True
96,2.6272925424564164e-05,,0.864448606967926,False
97,2.4797896230666083e-05,,0.8559214472770691,False
98,2.3261521391759743e-05,,0.8632164001464844,False
99,2.1848218011655263e-05,,0.8629613518714905,False
100,2.0159128212071664e-05,2.3403936211252585e-05,0.8503125905990601,True
101,2.0459874349398888e-05,,0.8531199097633362,False
102,2.2855520001030527e-05,,0.8535377979278564,False
103,2.576443932866823e-05,,0.8479219675064087,False
104,1.7868991449176974e-05,,0.8545235991477966,False
105,1.4888080954733596e-05,1.609624086995609e-05,0.8609789609909058,True
106,1.4716556734128972e-05,,0.8446651697158813,False
107,1.5481114360227366e-05,,0.8500792384147644,False
108,1.3977002708998043e-05,,0.856826901435852,False
109,1.8424278550810413e-05,,0.8604493737220764,False
110,1.6194473914765695e-05,1.224792140419595e-05,0.8486900329589844,True
111,1.2469585385588289e-05,,0.8551245331764221,False
112,1.2204519407532644e-05,,0.8508352637290955,False
113,1.1097682033778256e-05,,0.8546448349952698,False
114,1.2744534046760236e-05,,0.8546043038368225,False
115,9.897938127778616e-06,9.119037713389844e-06,0.8548429012298584,True
116,1.0499638335659256e-05,,0.8475682139396667,False
117,1.4548822832693986e-05,,0.8497204780578613,False
118,8.713135116522608e-06,,0.8508781790733337,False
119,8.537923804396996e-06,,0.8505898118019104,False
120,7.409304430439079e-06,6.790772204112727e-06,0.8508711457252502,True
121,6.892522208090668e-06,,0.8498830199241638,False
122,6.504137047613767e-06,,0.848463237285614,False
123,6.330147357402893e-06,,0.8496178984642029,False
124,6.6250684653823555e-06,,0.8487771153450012,False
125,1.1480008936359809e-05,7.744148206256796e-06,0.8482244610786438,False
126,1.054105052844534e-05,,0.8523446917533875,False
127,9.008200379412301e-06,,0.841173529624939,False
128,8.95544076229271e-06,,0.8504154086112976,False
129,6.083325786221394e-06,,0.8484504222869873,False
130,5.725210712625994e-06,6.841663889645133e-06,0.8481864333152771,False
131,5.309603324121781e-06,,0.8491075038909912,False
132,4.70012057007807e-06,,0.8456599712371826,False
133,4.870422912972572e-06,,0.8487081527709961,False
134,4.872933004662627e-06,,0.8456411957740784,False
135,5.0052742608386325e-06,4.412006546772318e-06,0.851071834564209,True
136,5.413019920297302e-06,,0.8403974175453186,False
137,5.806748333725409e-06,,0.8360380530357361,False
138,5.384689103493656e-06,,0.8458062410354614,False
139,6.278741324194925e-06,,0.8494749665260315,False
140,5.664619664003112e-06,4.53171878689318e-06,0.8467305898666382,False
141,4.5449494052718364e-06,,0.8449214696884155,False
142,3.692632901675097e-06,,0.8474392890930176,False
143,3.3992985493114247e-06,,0.8443871140480042,False
144,4.053545325177765e-06,,0.8423569202423096,False
145,5.151875114961513e-06,4.638932750822278e-06,0.841757595539093,False
146,6.5326170215485035e-06,,0.8480561971664429,False
147,6.313410523262064e-06,,0.8459722995758057,False
148,3.7402877808290214e-06,,0.8428722023963928,False
149,2.7867022822647414e-06,,0.8414558172225952,False
150,3.297924678236086e-06,5.943684755038703e-06,0.8449752330780029,False
