update,loss,validation_mse,training_seconds
1,0.0038040284998714924,0.13053454615839957,1.0822296747937799
100,3.408318298170343e-05,0.001965154907121258,2.8319623810239136
200,3.330351319164038e-05,0.002097521979491472,4.6083229798823595
300,3.317768278066069e-05,0.0021011729878903564,6.381159492768347
400,3.3037700632121414e-05,0.0021052323078022865,7.839078446850181
500,3.288988955318928e-05,0.0021102554739055655,9.301593336742371
600,3.274335540481843e-05,0.002113936788948023,11.027668920811266
700,3.259217191953212e-05,0.0021164803348017254,12.804977172985673
800,3.2432551961392164e-05,0.0021179176934714118,14.582327921874821
900,3.226460103178397e-05,0.002115548749175653,16.293633497320116
1000,3.2081174140330404e-05,0.002111388533061149,18.082215372938663
1100,3.189223207300529e-05,0.0021037733045766536,19.841616846621037
1200,3.1650874007027596e-05,0.002093101162834085,21.605122784152627
1300,3.139246837235987e-05,0.0020782551377579507,23.369712443556637
1400,3.109340468654409e-05,0.002058700148571339,25.071785610169172
1500,3.0741448426852e-05,0.0020337517204414993,26.532731489744037
1600,3.0322033126140013e-05,0.0020022465842692264,27.99303815048188
1700,2.98103186651133e-05,0.0019623992833445415,29.451154115609825
1800,2.9170329071348533e-05,0.0019121029059866385,30.91302168974653
1900,2.8345861210254952e-05,0.0018474065358560843,32.37262147478759
2000,2.7236943424213678e-05,0.0017614894797321542,34.1671404838562
2100,2.5657718651928008e-05,0.0016424093005175803,36.18882526969537
2200,2.3237204004544765e-05,0.001466936054427988,37.64979819394648
2300,1.9265491573605686e-05,0.001193977493492948,39.41074167331681
2400,1.2930315278936177e-05,0.0007869679657290391,41.23055546870455
2500,5.514112672244664e-06,0.00034099038685682153,42.69587141275406
2600,1.2399956403896795e-06,8.824963297639462e-05,44.58487649355084
2700,2.300971573276911e-07,2.304062386801638e-05,46.04319339757785
2800,1.2898732393296086e-07,1.2584026091599747e-05,47.50060899043456
2900,1.1891150109022419e-07,1.0947337982444251e-05,49.360892665572464
3000,1.365069124403817e-07,1.0384010000000976e-05,50.815051964484155
3100,1.1571276559152466e-07,1.0258261587142144e-05,52.26903540734202
3200,2.169730208834153e-07,1.2632040668823762e-05,54.03129951329902
3300,1.126945221585629e-07,9.897186628227192e-06,55.79423347953707
