epoch,train_mse,gradient_norm,validation_one_step,validation_rollout,train_seconds,elapsed_seconds
1,0.026081476360559464,0.02417534589767456,0.0037758167988310256,0.08431018143892288,0.015884660184383392,0.04231860116124153
10,0.015383303165435791,0.025442101061344147,0.002065723626098285,0.049958691000938416,0.15316319838166237,0.20572293922305107
20,0.004194510169327259,0.021620603278279305,0.000489835588571926,0.012504818849265575,0.3057606741786003,0.3847184218466282
30,0.0005888795712962747,0.00882814172655344,6.59899227078616e-05,0.002622107043862343,0.45940933376550674,0.5647123269736767
40,0.0007075035246089101,0.010582417249679565,4.374664907421296e-05,0.001758247846737504,0.6127371788024902,0.7444199211895466
50,0.00039157058927230537,0.004982705228030682,6.892950477777049e-05,0.0016755543183535337,0.7662201710045338,0.9240815714001656
60,0.0003096539294347167,0.002861763583496213,4.312812143325573e-05,0.0011170270154252648,0.9205753989517689,1.1047653034329414
70,0.0002976731339003891,0.002472717547789216,2.964933347963476e-05,0.0009918456198647618,1.0748930983245373,1.2857153750956059
80,0.00027049766504205763,0.00021774915512651205,3.4596036433261666e-05,0.0009814610239118338,1.2302134968340397,1.4673352241516113
90,0.00027355263591744006,0.0009435861720703542,3.6820109320008974e-05,0.0010076530743390322,1.384101513773203,1.6468905732035637
100,0.0002695188741199672,0.0004008654213976115,3.272171034041094e-05,0.000959675875492394,1.5377911776304245,1.826861448585987
110,0.00026812980649992824,0.00016942467482294887,3.369998952014915e-05,0.0009655848261900246,1.692880168557167,2.007801301777363
120,0.0002674141142051667,0.0002452814078424126,3.4356742010762296e-05,0.0009717646753415465,1.8477882780134678,2.188571646809578
130,0.0002663911145646125,0.0001548397121950984,3.341542863684784e-05,0.0009600230259820819,2.0032325834035873,2.3703597709536552
140,0.0002654452109709382,0.0001302803575526923,3.3647742232763754e-05,0.0009604523074813187,2.1594821587204933,2.553539652377367
150,0.00026450512814335525,0.00013753771781921387,3.362037386978045e-05,0.000958362827077508,2.3143205381929874,2.734763264656067
160,0.0002635188866406679,0.000132299741380848,3.337101012827285e-05,0.0009539003949612379,2.4676852114498615,2.9150483794510365
170,0.0002624950429890305,0.00013284542364999652,3.337845222025256e-05,0.0009519584709778428,2.6221795827150345,3.096078421920538
180,0.0002614347031340003,0.00013308317284099758,3.324205378400317e-05,0.0009484279435127974,2.779015313833952,3.2791945226490498
190,0.0002603335306048393,0.00013369003136176616,3.312468061267282e-05,0.0009449790813960135,2.9338561184704304,3.460267160087824
200,0.00025919004110619426,0.00013503369700629264,3.302622796278835e-05,0.0009415988461114466,3.0893119163811207,3.64203579723835
210,0.00025800149887800217,0.0001356689172098413,3.288880346493291e-05,0.0009376836242154241,3.2434408515691757,3.8224755339324474
220,0.00025676589575596154,0.00013682112330570817,3.276469063469752e-05,0.0009337664814665914,3.404180336743593,4.009519424289465
230,0.0002554809907451272,0.00013790848606731743,3.262431134013847e-05,0.0009295447380281985,3.564252831041813,4.198982261121273
240,0.00025414381525479257,0.00013903949002269655,3.24774573527975e-05,0.0009251025039702654,3.728072665631771,4.389052182435989
250,0.000252751458901912,0.00014029628073330969,3.232358327901844e-05,0.0009204319212585688,3.8835955634713173,4.57335439324379
260,0.0002513009530957788,0.00014155992539599538,3.215906902672335e-05,0.0009154852014034986,4.03852903470397,4.755006406456232
270,0.000249789358349517,0.00014293461572378874,3.198696200949295e-05,0.000910289934836328,4.1950561217963696,4.937881246209145
280,0.0002482130948919803,0.00014434961485676467,3.180426574544981e-05,0.0009048025822266936,4.356190279126167,5.128500133752823
290,0.0002465686702635139,0.0001458448386983946,3.1612102399473464e-05,0.0008990310598164797,4.517992526292801,5.316632218658924
300,0.00024485302856191993,0.00014740570622961968,3.140946713150091e-05,0.0008929570321924984,4.674367167055607,5.504638787358999
310,0.0002430619642836973,0.0001490404101787135,3.1196200931541775e-05,0.0008865695563144982,4.833347722887993,5.6985867619514465
320,0.00024119153385981917,0.00015074294060468674,3.0971549980070755e-05,0.0008798515191301703,4.991656966507435,5.883782207965851
330,0.00023923815751913935,0.00015251804143190384,3.0735468499187846e-05,0.0008727992535568774,5.152866140007973,6.072453368455172
340,0.00023719703312963247,0.00015436513058375567,3.0487322571085922e-05,0.0008653937838971615,5.307397972792387,6.253752648830414
350,0.00023506433353759348,0.00015628540131729096,3.0226704742138583e-05,0.0008576230611652136,5.46430092304945,6.4375224485993385
360,0.00023283464543055743,0.00015827400784473866,2.9952920309976132e-05,0.0008494696230627596,5.620514217764139,6.62141202762723
370,0.00023050393792800605,0.00016034141299314797,2.966584027793336e-05,0.0008409268921241164,5.776972275227308,6.8043389320373535
380,0.0002280671033076942,0.00016247850726358593,2.9364755467516563e-05,0.0008319750777445734,5.937232568860054,6.991285912692547
390,0.00022551821894012392,0.0001646875316509977,2.9048886365975097e-05,0.0008225914207287133,6.097252283245325,7.177968952804804
400,0.00022285254090093076,0.0001669684861553833,2.871784408853273e-05,0.0008127660257741809,6.256882011890411,7.364748403429985
410,0.0002200638991780579,0.0001693208614597097,2.8370878150478045e-05,0.0008024785201996565,6.416231866925955,7.5517462603747845
420,0.0002171462110709399,0.00017175328684970737,2.800759496797885e-05,0.0007917149923741817,6.579270668327808,7.747573308646679
430,0.0002140939177479595,0.0001749389775795862,2.7639083479395293e-05,0.0007807833608239889,6.74052232503891,7.935864567756653
440,0.00021285793627612293,0.0016244524158537388,2.930932434234516e-05,0.0008293490391224623,6.903255593031645,8.128459513187408
450,0.0002129084023181349,0.0026670084334909916,2.857649587895139e-05,0.0008072374621406198,7.0640057027339935,8.319495417177677
460,0.0002054744545603171,0.0013605179265141487,2.6503959967764484e-05,0.0007470559794455767,7.2220854833722115,8.508299697190523
470,0.00020060487440787256,0.0004771158564835787,2.5478498021887692e-05,0.0007183769484981894,7.385194268077612,8.69831296056509
480,0.00019690231420099735,0.0006076580029912293,2.55463835401315e-05,0.0007188143790699542,7.541903708130121,8.881009299308062
490,0.00019267495372332633,0.00021006252791266888,2.509269112730787e-05,0.0007054255111142993,7.7006574384868145,9.06647877395153
500,0.0001885167439468205,0.0002190534578403458,2.4326272068719845e-05,0.0006833605002611876,7.862694334238768,9.255093976855278
510,0.00018417155661154538,0.00022157878265716136,2.3952948292086756e-05,0.0006720764795318246,8.023712657392025,9.44261595979333
520,0.00017963314894586802,0.00020755121659021825,2.3277369261146912e-05,0.0006524849450215697,8.180751625448465,9.62651539593935
530,0.0001749041402945295,0.00020276110444683582,2.2742815872334177e-05,0.0006367404130287468,8.342056479305029,9.81440544873476
540,0.00016998172213789076,0.00020541994308587164,2.209365902672289e-05,0.0006178533076308668,8.499247808009386,10.00111448019743
550,0.00016486132517457008,0.00020780823251698166,2.1439568930266734e-05,0.0005988122429698706,8.660650331526995,10.188952565193176
560,0.00015954284754116088,0.0002103055885527283,2.0770617235636262e-05,0.0005793591844849288,8.81758964061737,10.372463293373585
570,0.00015402778808493167,0.00021277354971971363,2.0071603557880735e-05,0.000559078820515424,8.972289770841599,10.553664334118366
580,0.0001483192463638261,0.00021518260473385453,1.9345683313076734e-05,0.0005380650982260704,9.127868730574846,10.735906057059765
590,0.00014242394536267966,0.0002174883702537045,1.859835197137727e-05,0.0005164722679182887,9.284134440124035,10.918720737099648
600,0.00013635022332891822,0.00021946144988760352,1.782112819152341e-05,0.0004940798389725387,9.442160565406084,11.104718547314405
610,0.00013011055125389248,0.0002215989661635831,1.701639947289853e-05,0.0004709595814347267,9.597545765340328,11.290488995611668
620,0.00012407699250616133,0.0007267070468515158,1.5825824903004104e-05,0.0004380955651868135,9.757662817835808,11.477220136672258
630,0.000124600890558213,0.003165552159771323,1.5814805616779875e-05,0.00043615346658043563,9.917891032993793,11.664144895970821
640,0.00011328943946864456,0.0018879600102081895,1.4382483527697332e-05,0.0003959924215450883,10.080259878188372,11.853098306804895
650,0.00010465535888215527,0.0009431559592485428,1.3633332931325034e-05,0.0003744212444871664,10.240671664476395,12.040082264691591
660,9.749690070748329e-05,0.000547792122233659,1.287459053855855e-05,0.000352730683516711,10.403317872434855,12.229372788220644
670,9.06761342776008e-05,0.0004651161143556237,1.1986278044181139e-05,0.00032764553907327354,10.565163485705853,12.417919110506773
680,8.386057015741244e-05,0.0003315408539492637,1.0987032207291728e-05,0.0002997142728418112,10.725898910313845,12.60538538172841
690,7.714424282312393e-05,0.00023864925606176257,1.0217398084932938e-05,0.0002779393980745226,10.887036688625813,12.793136537075043
700,7.056535105220973e-05,0.0002155627153115347,9.378678782923089e-06,0.00025445185019634664,11.047957330942154,12.98450243473053
710,6.414519157260656e-05,0.00021174423454795033,8.525629292914042e-06,0.00023068481823429465,11.207978412508965,13.1713972017169
720,5.792340380139649e-05,0.00021217945322860032,7.692304507145309e-06,0.0002075583761325106,11.367967709898949,13.361691266298294
730,5.193970719119534e-05,0.0002053182543022558,6.933898703209707e-06,0.00018653672304935753,11.52167634665966,13.542326174676418
740,4.6236742491601035e-05,0.0001962387905223295,6.182016742665534e-06,0.00016580556984990835,11.674333062022924,13.721618946641684
750,4.093279130756855e-05,0.00039713160367682576,5.619232335144868e-06,0.000150331252370961,11.827048175036907,13.900993037968874
760,3.5984670830657706e-05,0.0004937232006341219,4.746263925881067e-06,0.0001296449772780761,11.984004236757755,14.085090711712837
770,3.450375152169727e-05,0.00222033797763288,4.13274502382895e-06,0.00010986947745550424,12.140391778200865,14.268575564026833
780,2.844764821929857e-05,0.0014847485581412911,3.7887948186228946e-06,0.00010045077942777425,12.293158914893866,14.448471497744322
790,2.3692333343205974e-05,0.0009242322412319481,3.0434667337431165e-06,8.047494338825345e-05,12.448851373046637,14.631185319274664
800,1.97406807274092e-05,0.0003807562170550227,2.7798081039994336e-06,7.318679854506627e-05,12.603441782295704,14.812841109931469
810,1.6575908375671133e-05,0.00022862004698254168,2.2398383426510313e-06,5.862030229764059e-05,12.756328325718641,14.992844842374325
820,1.3836650396115147e-05,0.0002012495242524892,1.8605574751973109e-06,4.850153345614672e-05,12.910402961075306,15.174017295241356
830,1.1453932529548183e-05,0.0001759453007252887,1.5561793418328307e-06,4.037676990265027e-05,13.06395111232996,15.354315031319857
840,9.400559065397829e-06,0.00013339842553250492,1.2868462183253844e-06,3.322981501696631e-05,13.222865730524063,15.539896614849567
850,7.656271918676794e-06,0.00011050158354919404,1.053027569734392e-06,2.705354563659057e-05,13.378383539617062,15.72204603254795
860,6.187338840391021e-06,8.958280523074791e-05,8.574288254218724e-07,2.1907937480136752e-05,13.530809413641691,15.901234894990921
870,4.963962055626325e-06,8.383991371374577e-05,6.950016692523301e-07,1.7654723706073128e-05,13.686847515404224,16.08417311310768
880,3.953670784540009e-06,7.423113856930286e-05,5.547722092084465e-07,1.3997393580211792e-05,13.840544931590557,16.264548115432262
890,3.1274712455342524e-06,6.594671867787838e-05,4.433781496023433e-07,1.1107449608971365e-05,13.993917465209961,16.444636955857277
900,2.4582896003266796e-06,6.183286313898861e-05,3.5211699393281987e-07,8.751409950491507e-06,14.149383690208197,16.62672820314765
910,1.9345127384440275e-06,0.0001613917265785858,2.8929851699407055e-07,7.165159331634641e-06,14.301948264241219,16.80601902678609
920,6.517214387713466e-06,0.002890428528189659,1.3736360623776516e-06,4.147632353124209e-05,14.45457373186946,16.984792225062847
930,1.997884737647837e-06,0.0011761821806430817,2.1914843924738156e-07,5.546853572013788e-06,14.607104737311602,17.16417557373643
940,1.0096118785440922e-06,0.00041044573299586773,2.9510874573664597e-07,8.129896741593257e-06,14.759842235594988,17.343077566474676
950,1.1642753179330612e-06,0.0008780305506661534,1.8746374467563479e-07,4.976757736585569e-06,14.912926770746708,17.523033253848553
960,7.194765316853591e-07,0.0005465348367579281,9.524641401507476e-08,2.281747811139212e-06,15.0659833624959,17.70288359001279
970,4.467403869057307e-07,0.00022949240519665182,6.469057526696058e-08,1.469360768169281e-06,15.2216756939888,17.88542126864195
980,3.246880169172073e-07,9.997005690820515e-05,4.969254000878701e-08,1.1021313639503205e-06,15.378182627260685,18.068688992410898
990,2.4813272148094256e-07,7.053790614008904e-05,3.9075797116557474e-08,8.484015552312485e-07,15.533561673015356,18.250807899981737
1000,1.921414138905675e-07,6.602889334317297e-05,3.108141729176358e-08,6.617282224397059e-07,15.691653195768595,18.435643833130598
1010,1.4920274793439603e-07,4.943016028846614e-05,2.473122640012093e-08,5.151299546923838e-07,15.845003716647625,18.615701515227556
1020,1.1664772614494723e-07,1.550694287288934e-05,1.942724633015776e-08,3.916127866432362e-07,15.995646260678768,18.79316382110119
1030,9.347515117497096e-08,1.8966644347528927e-05,1.5374379695269152e-08,2.988552694205282e-07,16.14698889106512,18.971969936043024
1040,7.608992547147864e-08,8.832158528093714e-06,1.250279716794959e-08,2.3633533885458746e-07,16.298529978841543,19.150314331054688
1050,6.340117408853985e-08,9.505372872808948e-06,1.0344382905813632e-08,1.911537168552968e-07,16.4493164755404,19.328584015369415
1060,5.404119107765837e-08,7.508942417189246e-06,8.613739647482058e-09,1.5495265870413277e-07,16.601157139986753,19.50716418400407
1070,4.718218349353265e-08,5.8136693041888066e-06,7.3284308251449675e-09,1.2967710460998205e-07,16.752695087343454,19.68548745661974
1080,4.216401094936373e-08,4.588203864841489e-06,6.3250624182664694e-09,1.1030930835431718e-07,16.90417617931962,19.86382705718279
1090,3.850439256325444e-08,3.7638826597685693e-06,5.5575479958787826e-09,9.628396213656742e-08,17.054794907569885,20.041275396943092
1100,3.5830858280405664e-08,3.4603358471940737e-06,4.962639114462301e-09,8.590527045271301e-08,17.20793505012989,20.221224278211594
1110,3.3877142868732335e-08,4.549767709249863e-06,4.498179551060133e-09,7.826110248743134e-08,17.361919093877077,20.402071930468082
1120,3.2765537838486125e-08,2.3767301172483712e-05,4.175953083329631e-09,7.464232965048723e-08,17.513407483696938,20.58037891238928
1130,7.751461339466914e-08,0.00027970122755505145,1.3396312318706785e-08,3.846485583380854e-07,17.666510470211506,20.75978536531329
1140,8.685835382493678e-06,0.0038332934491336346,1.2681719188852487e-06,4.052857184433378e-05,17.81772457435727,20.93742435052991
1150,3.27557216905916e-08,6.222694355528802e-05,1.2377329620486913e-07,3.936654593417188e-06,17.97137214615941,21.11746534332633
1160,4.5593345987526845e-08,0.0001612546038813889,6.756811702738712e-08,2.1340388229873497e-06,18.123388532549143,21.295912127941847
1170,1.0321634391630141e-07,0.0003523235791362822,3.9790367149331964e-08,1.2428336049197242e-06,18.277140893042088,21.476095493882895
1180,8.785457339399727e-08,0.00031440603197552264,1.8604943807787322e-08,5.620767637992685e-07,18.432925149798393,21.658322792500257
1190,5.407450842653816e-08,0.00020586868049576879,8.66737318953407e-09,2.4187750113924267e-07,18.591292835772038,21.843188282102346
1200,3.52329436736909e-08,0.00010527047561481595,4.798496044955414e-09,1.1682850242777931e-07,18.74918222427368,22.027616947889328
1210,2.8856121048193017e-08,2.776377550617326e-05,3.341605473809276e-09,6.94533568434963e-08,18.907703761011362,22.21327494084835
1220,2.8457870726583678e-08,2.2147140043671243e-05,2.960451458052423e-09,5.68035360970498e-08,19.06565858796239,22.398156102746725
1230,2.879652605258798e-08,3.727834700839594e-05,3.001361030078679e-09,5.829529925449606e-08,19.221843846142292,22.580724507570267
1240,2.8011807984285042e-08,1.8416554667055607e-05,2.945534668027013e-09,5.7715823231774266e-08,19.37837367504835,22.764145866036415
1250,2.769747098341213e-08,7.231737072288524e-06,2.8101684867998244e-09,5.516073287026302e-08,19.536934174597263,22.94956722855568
1260,2.7559881488059546e-08,7.087413905537687e-06,2.7590565387924926e-09,5.463023455831717e-08,19.696310877799988,23.135832838714123
1270,2.741657567639777e-08,4.637647634808673e-06,2.7477107441183555e-09,5.4648552350045065e-08,19.860513534396887,23.326811838895082
1280,2.728418380115727e-08,6.357082042995899e-07,2.7142952700269043e-09,5.42606208853158e-08,20.020566761493683,23.513874109834433
1290,2.7167889271595413e-08,7.798910246492596e-07,2.6854321914330606e-09,5.393180657620178e-08,20.180034041404724,23.70022325590253
1300,2.7055666151909463e-08,8.80472782682773e-07,2.669202007569519e-09,5.379961720564097e-08,20.339307595044374,23.886489897966385
1310,2.6945075504158922e-08,5.164819754099881e-07,2.6477595301462506e-09,5.3548859568763874e-08,20.498867847025394,24.07301516085863
1320,2.683792388324946e-08,5.2017134066773e-07,2.631460919536958e-09,5.336260500143908e-08,20.65683026239276,24.258693419396877
1330,2.673093568716922e-08,4.975915999239078e-07,2.6167341626859297e-09,5.318719686897566e-08,20.807213116437197,24.43601480871439
1340,2.6625595950235947e-08,6.984427045608754e-07,2.604059819629375e-09,5.3042679581949415e-08,20.95853304862976,24.614420510828495
1350,2.6519163753846442e-08,1.33146716052579e-06,2.5938973191586e-09,5.2935078542759584e-08,21.112353071570396,24.795310370624065
1360,2.6440549305561944e-08,6.560558631463209e-06,2.6021287162040587e-09,5.324994134525696e-08,21.266199503093958,24.975529558956623
1370,2.9038954352245128e-08,6.804805161664262e-05,3.3437192829370113e-09,7.514274358300099e-08,21.419570706784725,25.15538090839982
1380,7.233094265757245e-07,0.0010859861504286528,1.6110680019683818e-07,5.067900019639637e-06,21.573881160467863,25.336183112114668
1390,2.8114778061194556e-08,5.8427507610758767e-05,2.5052358765265126e-07,7.992792234290391e-06,21.733581006526947,25.522375717759132
1400,4.736036984809289e-08,0.00018965828348882496,8.134037621232437e-08,2.5773231300263433e-06,21.88912231847644,25.70456414297223
1410,1.271272793701428e-07,0.00041269685607403517,7.236159049739399e-08,2.287137249368243e-06,22.048175644129515,25.890310503542423
1420,1.985052762165651e-07,0.0005391152808442712,3.602798933262837e-08,1.1235832744205254e-06,22.205576114356518,26.07430600002408
1430,1.2428357365479314e-07,0.0004072683514095843,1.302555988994906e-08,3.8639356603198394e-07,22.35988226160407,26.25517163798213
1440,6.458948575982504e-08,0.00025617118808440864,5.488178208186885e-09,1.4440659867887007e-07,22.512679796665907,26.434510439634323
