update,loss,validation_mse,training_seconds
1,0.003788552712649107,0.15747405153215113,1.5194446789100766
100,3.076589200645685e-05,0.002346145567514485,2.9308898374438286
200,3.0020435588085093e-05,0.002562199984441195,4.618975040502846
300,2.9920343877165578e-05,0.0025611772119307485,6.041943580843508
400,2.9819857445545495e-05,0.0025588104923816063,7.9405344454571605
500,2.974761082441546e-05,0.0025622297752250643,9.792253410443664
600,2.9605551389977336e-05,0.002551277591216738,11.51464251242578
700,2.949730696855113e-05,0.0025446476605163323,13.413147118873894
800,2.9358125175349414e-05,0.002537803244620851,14.829712433740497
900,2.9279983209562488e-05,0.0025391367936582997,16.24581557419151
1000,2.9048424039501697e-05,0.0025154375028829954,17.663309890776873
1100,2.8855303753516637e-05,0.0024993548133459887,19.37718837801367
1200,2.862378823920153e-05,0.002478508695957545,21.09330365806818
1300,2.8337435651337728e-05,0.0024515263732374365,22.80635294318199
1400,2.7969439543085173e-05,0.0024153283188782138,24.67623847350478
1500,2.747211510722991e-05,0.002365299634808317,26.394669408909976
1600,2.6751356926979497e-05,0.002293353403679487,28.415966980159283
1700,2.5605470000300556e-05,0.002180521858085814,30.081291368231177
1800,2.3567827156512067e-05,0.0019875105955508257,31.97327728290111
1900,1.9617113139247522e-05,0.0016348046118470618,33.688328662887216
2000,1.2541718206193764e-05,0.0010497438898533044,35.404568689875305
