epoch,train_mse,validation_mse,seconds
1,0.0028871847316622734,0.0027344021461127945,0.006581995636224747
2,0.002665196545422077,0.0024996313538091877,0.012831036001443863
3,0.0024314895272254944,0.002269195761376371,0.019015628844499588
4,0.002201767172664404,0.0020475645821231105,0.025260820984840393
5,0.0019807363860309124,0.0018233364583769192,0.031423211097717285
6,0.001758410595357418,0.0016020716284401715,0.03744004666805267
7,0.0015400031115859747,0.0013922770400919642,0.04353269189596176
8,0.001333259278908372,0.0011917638961070527,0.049670446664094925
9,0.0011358853662386537,0.0009985478876236205,0.0558919794857502
10,0.0009460336877964437,0.0008192578776894758,0.06208241358399391
11,0.0007701387512497604,0.0006581489724339917,0.06836844608187675
12,0.0006127014639787376,0.0005119357689788254,0.07465360313653946
13,0.0004713653470389545,0.000382002324234539,0.0809176005423069
14,0.0003476494748611003,0.0002749115665210411,0.08728398010134697
15,0.00024738331558182836,0.00019135475122311618,0.09366347640752792
16,0.00017062356346286833,0.0001287408831558423,0.10000717267394066
17,0.00011455410276539624,8.945354875322664e-05,0.1063198670744896
18,8.142695878632367e-05,7.277673330463585e-05,0.11267030611634254
19,7.096236367942765e-05,7.152316842014746e-05,0.11893346160650253
20,7.673930667806417e-05,8.295231115577432e-05,0.12492767721414566
21,9.557136218063533e-05,0.00010527950113707145,0.13088666275143623
22,0.00012446098844520748,0.0001310805758597174,0.13686158880591393
23,0.00015519009320996702,0.00015554910108524686,0.14279730245471
24,0.0001828075182856992,0.00017620808709276994,0.14871922880411148
25,0.00020533244241960347,0.00018764344834683774,0.1547239124774933
26,0.00021826921147294343,0.00018900425614750324,0.16065176203846931
27,0.00022074521984905005,0.00018333309162699152,0.1666201464831829
28,0.00021502631716430187,0.00017127899930831822,0.17252057418227196
29,0.00020136659441050142,0.00015481337444119467,0.17846867069602013
30,0.00018198482575826347,0.00013696909566836743,0.18436021357774734
31,0.00016060672351159155,0.00011832069715940936,0.1904124915599823
32,0.00013859933824278414,0.0001005268283430875,0.19631058350205421
33,0.00011775226448662579,8.632302342448384e-05,0.20226694270968437
34,0.00010039342305390164,7.622961917756281e-05,0.2083023190498352
35,8.679435995873064e-05,7.0185928355689e-05,0.21462688967585564
36,7.70118203945458e-05,6.833497263869504e-05,0.22080130875110626
