epoch,train_mse,gradient_norm,validation_one_step,validation_rollout,train_seconds,elapsed_seconds
1,0.004843542352318764,0.006967194378376007,0.003635426750406623,0.08224435150623322,0.0059733763337135315,0.03339193016290665
10,0.0020894864574074745,0.0054333945736289024,0.0017155910027213395,0.04279647022485733,0.047811731696128845,0.10113923251628876
20,0.00026735139545053244,0.002140432596206665,0.000285043064650381,0.007422637194395065,0.09265512600541115,0.1715783327817917
30,0.0001899908675113693,0.0023323488421738148,5.331073559015446e-05,0.00222811009734869,0.13936279714107513,0.2440285161137581
40,8.752840221859515e-05,0.000846944865770638,5.1345047722861636e-05,0.0014780821511521935,0.1852475441992283,0.3158573880791664
50,7.330530934268609e-05,0.000733060238417238,0.0001144026961507431,0.002774636261165142,0.23146362602710724,0.3870181329548359
60,6.143243808764964e-05,0.000290382478851825,7.577410785112686e-05,0.001869605970568955,0.2778570428490639,0.4586913362145424
70,5.836885247845203e-05,0.000261495093582198,4.8717070664376173e-05,0.0012158348690718412,0.32361436262726784,0.5304038934409618
80,5.640343442792073e-05,6.06694447924383e-05,5.958348871596778e-05,0.0014414808247238398,0.36878322809934616,0.60064847022295
90,5.619888543151319e-05,0.00010233068314846605,6.547924870877371e-05,0.0015796765219420195,0.4194925054907799,0.6822803169488907
100,5.559976489166729e-05,2.7580177629715763e-05,5.929324167179099e-05,0.0014335224404931068,0.4698871448636055,0.7615968696773052
110,5.543849692912772e-05,3.612711589084938e-05,5.873379753514504e-05,0.0014182921731844544,0.5185640826821327,0.8416677638888359
120,5.516727833310142e-05,3.170919808326289e-05,6.056968201543592e-05,0.0014587260084226727,0.5703515373170376,0.9234547019004822
130,5.492484342539683e-05,2.8838421712862328e-05,5.983352184557589e-05,0.0014398031635209918,0.6209280528128147,1.002834029495716
140,5.467590381158516e-05,2.725244121393189e-05,5.918156239204109e-05,0.001422931789420545,0.6729775816202164,1.0859315097332
150,5.440910899778828e-05,2.8129525162512437e-05,5.9439348660816904e-05,0.001426712260581553,0.7240680381655693,1.1660876646637917
160,5.4129988711792976e-05,2.845404924300965e-05,5.921650623956035e-05,0.0014192293165251613,0.7726071514189243,1.2458344660699368
170,5.3836127335671335e-05,2.803359348035883e-05,5.8883937830008413e-05,0.0014092822093516588,0.8237015567719936,1.3277707062661648
180,5.352727021090686e-05,2.85804762825137e-05,5.8794212084952356e-05,0.0014045995194464922,0.8732118755578995,1.4062932655215263
190,5.3203395509626716e-05,2.8800224754377268e-05,5.8567028039154444e-05,0.0013966673286631703,0.925376433879137,1.4894270338118076
200,5.286463056108914e-05,2.88895007543033e-05,5.83234411048276e-05,0.0013882636558264494,0.9755471982061863,1.5699820294976234
210,5.251121547189541e-05,2.9238306524348445e-05,5.812400346864403e-05,0.0013806925853714347,1.0247331745922565,1.6503781154751778
220,5.214339034864679e-05,2.944001607829705e-05,5.787305599369574e-05,0.001371870981529355,1.0756769254803658,1.7322383932769299
230,5.1761584472842515e-05,2.9677328711841255e-05,5.762287582911085e-05,0.0013629719614982605,1.1228069551289082,1.8097489401698112
240,5.136619074619375e-05,2.9950653697596863e-05,5.736382945542573e-05,0.0013537976192310452,1.1746847331523895,1.892433874309063
250,5.095791129861027e-05,3.0193725251592696e-05,5.708342799456053e-05,0.00134410266764462,1.22425152733922,1.972950454801321
260,5.05369680467993e-05,3.0463810617220588e-05,5.6793734377909764e-05,0.0013341698795557022,1.2746903747320175,2.0545171424746513
270,5.010409222450107e-05,3.073466359637678e-05,5.6486485846107826e-05,0.0013238461688160896,1.3243579603731632,2.1303601674735546
280,4.965957850799896e-05,3.101176116615534e-05,5.6163034059864e-05,0.001313182059675455,1.3691642619669437,2.2010661102831364
290,4.9203656089957803e-05,3.130002005491406e-05,5.5822933669939324e-05,0.0013021863996982574,1.4163447953760624,2.2736096680164337
300,4.873651414527558e-05,3.159514017170295e-05,5.546448483073618e-05,0.0012908384669572115,1.4624636247754097,2.3457998745143414
310,4.825830546906218e-05,3.1900566682452336e-05,5.50875984117738e-05,0.0012791529297828674,1.5078301168978214,2.41733705252409
320,4.776858986588195e-05,3.221576116629876e-05,5.469132990280438e-05,0.0012671190779656172,1.5549185015261173,2.490243699401617
330,4.7267432819353417e-05,3.25406581396237e-05,5.427477496292946e-05,0.0012547270162031054,1.6007215045392513,2.562017623335123
340,4.6754077629884705e-05,3.287547224317677e-05,5.3837280878118086e-05,0.0012419659178704023,1.6465448029339314,2.6343860775232315
350,4.6228349674493074e-05,3.322065094835125e-05,5.337817871501708e-05,0.0012288264697417617,1.6930807828903198,2.706935293972492
360,4.5689324906561524e-05,3.357542664161883e-05,5.289629613495587e-05,0.001215284806676209,1.7399814873933792,2.779627215117216
370,4.513638486969285e-05,3.394050872884691e-05,5.239111169430544e-05,0.0012013295199722052,1.7870452031493187,2.8530254550278187
380,4.456882379599847e-05,3.4314092772547156e-05,5.186150747249485e-05,0.0011869349982589483,1.833235889673233,2.925798688083887
390,4.3985532101942226e-05,3.469668808975257e-05,5.130671434017131e-05,0.0011720818001776934,1.8778576627373695,2.996573928743601
400,4.338592043495737e-05,3.508717054501176e-05,5.0725497506694715e-05,0.0011567423352971673,1.9250283241271973,3.069508135318756
410,4.276871186448261e-05,3.548474705894478e-05,5.0117189402953954e-05,0.0011408980935811996,1.9762328043580055,3.1502345465123653
420,4.21332151745446e-05,3.588875551940873e-05,4.948087007505819e-05,0.0011245235800743103,2.0253486521542072,3.2310725152492523
430,4.1478502680547535e-05,3.629750062827952e-05,4.881519362243125e-05,0.001107593416236341,2.07698941975832,3.313717905431986
440,4.0803442971082404e-05,3.670989826787263e-05,4.81197051461398e-05,0.0010900867637246847,2.1268442571163177,3.3931267000734806
450,4.0107304812408984e-05,3.7125380913494155e-05,4.739327641800628e-05,0.001071980339474976,2.179183389991522,3.4772508442401886
460,3.938896406907588e-05,3.754065255634487e-05,4.6635014011068655e-05,0.0010532501619309187,2.2297755107283592,3.558406487107277
470,3.86477549909614e-05,3.7956328014843166e-05,4.584439405637871e-05,0.0010338803986087441,2.2789102159440517,3.6396790519356728
480,3.78828335669823e-05,3.836746691376902e-05,4.50203709381943e-05,0.0010138482321053743,2.3299157172441483,3.722751334309578
490,3.709341399371624e-05,3.8775269786128774e-05,4.416258070705226e-05,0.000993141788057983,2.3774362094700336,3.801843699067831
500,3.6278946936363354e-05,3.9174505218397826e-05,4.3270405891841314e-05,0.0009717455832287669,2.4294977374374866,3.8850927017629147
510,3.5438726627035066e-05,3.9564336475450546e-05,4.2343369007843044e-05,0.000949645065702498,2.4785469472408295,3.9657334312796593
