epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.0016757612465880811,7.882610422171865e-07,0.0016757612465880811,,0.8576230406761169,False
2,0.0016429915121989325,5.70413858369534e-07,0.0016429915121989325,,0.8568485975265503,False
3,0.00163231446640566,1.0529380460866378e-06,0.00163231446640566,,0.8678947687149048,False
4,0.001628361307666637,1.6926423000995783e-06,0.001628361307666637,,0.868090033531189,False
5,0.0016225392610067502,2.287440068471369e-06,0.0016225392610067502,0.0021241651847958565,0.8665929436683655,True
6,0.0016189885209314525,2.975100045432555e-06,0.0016189885209314525,,0.867148756980896,False
7,0.0016122037777677178,3.85612807463076e-06,0.0016122037777677178,,0.8616317510604858,False
8,0.001607487996807322,5.301038811467151e-06,0.001607487996807322,,0.863057553768158,False
9,0.0016018973983591422,6.748928853994585e-06,0.0016018973983591422,,0.8653995394706726,False
10,0.0016012179403332993,8.919196545775776e-06,0.0016012179403332993,0.0020780202466994524,0.8585633635520935,True
11,0.0015910963993519545,1.0555321750871371e-05,0.0015910963993519545,,0.8646892309188843,False
12,0.0015838660547160544,1.347548339936111e-05,0.0015838660547160544,,0.8626646399497986,False
13,0.0015778800152475014,1.6884281080820074e-05,0.0015778800152475014,,0.8641212582588196,False
14,0.0015732909960206598,2.0592267787833407e-05,0.0015732909960206598,,0.8581650853157043,False
15,0.0015619845798937604,2.3966849312273553e-05,0.0015619845798937604,0.0020351186394691467,0.8669607043266296,True
16,0.0015575728757539764,2.9987643074491643e-05,0.0015575728757539764,,0.8588372468948364,False
17,0.001541441262816079,3.3448304293415276e-05,0.001541441262816079,,0.8613736629486084,False
18,0.0015339390956796706,4.0679774656382506e-05,0.0015339390956796706,,0.8639110326766968,False
19,0.0015239908243529499,4.8362107008870225e-05,0.0015239908243529499,,0.8578606843948364,False
20,0.0015127227088669315,5.569397626459249e-05,0.0015127227088669315,0.0019602784886956215,0.8623663187026978,True
21,0.0015010241186246276,6.59113356960006e-05,0.0015010241186246276,,0.8613312840461731,False
22,0.0014864860131638125,7.626288515893975e-05,0.0014864860131638125,,0.8624608516693115,False
23,0.0014714741264469922,8.79610333868186e-05,0.0014714741264469922,,0.8610050082206726,False
24,0.0014594956737710163,0.00010205259150097845,0.0014594956737710163,,0.8551187515258789,False
25,0.0014415068726520985,0.0001169204024336068,0.0014415068726520985,0.0018717600032687187,0.8586428761482239,True
26,0.0014284161661635153,0.00013294768814375857,0.0014284161661635153,,0.8546936511993408,False
27,0.001418803512933664,0.00015296643505280372,0.001418803512933664,,0.861102819442749,False
28,0.0014021203678566962,0.0001742182794259861,0.0014021203678566962,,0.8551860451698303,False
29,0.0013711949650314637,0.00019377051467017736,0.0013711949650314637,,0.8620873689651489,False
30,0.0013512759760487825,0.00021752317843493074,0.0013512759760487825,0.0017399316420778632,0.8587305545806885,True
31,0.0013408668746706098,0.0002369558405916905,0.0013408668746706098,,0.8515676856040955,False
32,0.0013119336654199287,0.00027304975810693577,0.0013119336654199287,,0.8677057027816772,False
33,0.0012974720957572572,0.000290407522697933,0.0012974720957572572,,0.8580915331840515,False
34,0.0012673164528678171,0.00032377548632211983,0.0012673164528678171,,0.8620986342430115,False
35,0.0012440519785741344,0.0003518009034451097,0.0012440519785741344,0.0015750519232824445,0.8625860810279846,True
36,0.0012165399675723165,0.00037885919664404355,0.0012165399675723165,,0.8515576720237732,False
37,0.0012014204548904672,0.0004173044508206658,0.0012014204548904672,,0.8622989058494568,False
38,0.0011726331431418657,0.0004447811843419913,0.0011726331431418657,,0.8671907186508179,False
39,0.0011469653618405573,0.00048108068222063594,0.0011469653618405573,,0.8549125790596008,False
40,0.001114524551667273,0.0005134866878506728,0.001114524551667273,0.0014177517732605338,0.8621541857719421,True
41,0.0010886008749366738,0.0005429822231235448,0.0010886008749366738,,0.8619000315666199,False
42,0.0010698129844968207,0.0005764563757111318,0.0010698129844968207,,0.8574115037918091,False
43,0.0010428951063659042,0.0006110460744821467,0.0010428951063659042,,0.8528446555137634,False
44,0.0010240003757644445,0.0006493715118267573,0.0010240003757644445,,0.8661878108978271,False
45,0.0009773017663974315,0.0006761495751561597,0.0009773017663974315,0.0012332538608461618,0.8573134541511536,True
46,0.0009583718274370767,0.0007057081602397375,0.0009583718274370767,,0.8604785799980164,False
47,0.0009237448539352044,0.0007420421679853462,0.0009237448539352044,,0.8588890433311462,False
48,0.0008963903092080727,0.0007700523710809648,0.0008963903092080727,,0.8555650115013123,False
49,0.0008768626794335432,0.0007972370440256782,0.0008768626794335432,,0.8576732277870178,False
50,0.0008520132323610596,0.0008324974696733989,0.0008520132323610596,0.0010699972044676542,0.853956937789917,True
51,0.0008321406930917874,0.0008575866595492698,0.0008321406930917874,,0.8641509413719177,False
52,0.0007982945899129845,0.0008814527827780694,0.0007982945899129845,,0.8551686406135559,False
53,0.0007813442935002968,0.0009089891900657676,0.0007813442935002968,,0.847896933555603,False
54,0.0007480775093426928,0.0009382139978697523,0.0007480775093426928,,0.8706256151199341,False
55,0.0007213140997919254,0.0009597343087079935,0.0007213140997919254,0.0008759064949117601,0.8637924790382385,True
56,0.0007031304849078879,0.000982831210421864,0.0007031304849078879,,0.8751274347305298,False
57,0.0006752050976501778,0.0010028532415162772,0.0006752050976501778,,0.8591689467430115,False
58,0.0006714663468301296,0.001027595943014603,0.0006714663468301296,,0.8587560057640076,False
59,0.0006275193809415214,0.001049563376000151,0.0006275193809415214,,0.8583702445030212,False
60,0.0006060605082893744,0.001067449884430971,0.0006060605082893744,0.0007475655875168741,0.8540178537368774,True
61,0.0006008039345033467,0.0010872303901123814,0.0006008039345033467,,0.8582550883293152,False
62,0.0005700422661902849,0.0011072255729231983,0.0005700422661902849,,0.85459303855896,False
63,0.0005549400630115997,0.0011250638926867396,0.0005549400630115997,,0.8541781306266785,False
64,0.0005383951247495133,0.0011418297071941197,0.0005383951247495133,,0.853124737739563,False
65,0.0005162959896551911,0.001158933635451831,0.0005162959896551911,0.0006181517383083701,0.8476119637489319,True
66,0.000497172622999642,0.0011750140110962093,0.000497172622999642,,0.8499935269355774,False
67,0.00048181640886468813,0.0011901016332558356,0.00048181640886468813,,0.8480206727981567,False
68,0.00047008562250994146,0.0012030325160594657,0.00047008562250994146,,0.8470385074615479,False
69,0.0004641079794964753,0.0012183749349787831,0.0004641079794964753,,0.8502021431922913,False
70,0.0004435385526448954,0.0012306667485972866,0.0004435385526448954,0.0005491367192007601,0.8452314138412476,True
71,0.0004384579951874912,0.0012450572758098133,0.0004384579951874912,,0.8443193435668945,False
72,0.00042179004958597943,0.0012534469497040845,0.00042179004958597943,,0.844889223575592,False
73,0.00040540705958846956,0.0012665810500038788,0.00040540705958846956,,0.8451302647590637,False
74,0.00040154988528229296,0.0012787224113708362,0.00040154988528229296,,0.8445525169372559,False
75,0.0003907132559106685,0.0012867360637756065,0.0003907132559106685,0.00046116014709696174,0.8446099162101746,True
76,0.0003805792912316974,0.001296666421694681,0.0003805792912316974,,0.8436663746833801,False
77,0.00037092600541654974,0.0013068240514257923,0.00037092600541654974,,0.8444517254829407,False
78,0.0003638880625658203,0.0013169588783057407,0.0003638880625658203,,0.8441735506057739,False
79,0.00035632746948977,0.0013227699819253758,0.00035632746948977,,0.8431925773620605,False
80,0.00035228528940933757,0.0013314959651324898,0.00035228528940933757,0.0004166101571172476,0.84251469373703,True
81,0.0003530610010784585,0.0013409936655079946,0.0003530610010784585,,0.8432064652442932,False
82,0.0003437240702623967,0.0013462892093230039,0.0003437240702623967,,0.8410635590553284,False
83,0.0003377831817488186,0.0013524522946681827,0.0003377831817488186,,0.8407720327377319,False
84,0.0003383487019164022,0.0013599267549579963,0.0003383487019164022,,0.8420752882957458,False
85,0.0003337145499244798,0.0013628355372929946,0.0003337145499244798,0.00038196422974579036,0.8405920267105103,True
86,0.0003273184884164948,0.0013686970924027264,0.0003273184884164948,,0.8414039015769958,False
87,0.0003232746967114508,0.001376076223095879,0.0003232746967114508,,0.8415436148643494,False
88,0.00032165468292078003,0.0013775310217170045,0.00032165468292078003,,0.8409990668296814,False
89,0.0003205165048711933,0.0013804621994495392,0.0003205165048711933,,0.8406779766082764,False
90,0.0003187906877428759,0.0013856440491508693,0.0003187906877428759,0.00036105100298300385,0.8421902656555176,True
91,0.0003207936642866116,0.0013908412511227652,0.0003207936642866116,,0.8404218554496765,False
92,0.000312719916109927,0.0013970925647299737,0.000312719916109927,,0.8408364057540894,False
93,0.0003137711428280454,0.0013994228647788987,0.0003137711428280454,,0.8400593400001526,False
94,0.0003201429353794083,0.0013971106382086873,0.0003201429353794083,,0.8426076173782349,False
95,0.00031121699066716246,0.0014029501617187634,0.00031121699066716246,0.0003505824424792081,0.8414626121520996,True
96,0.00030697999682161026,0.0014079672837397084,0.00030697999682161026,,0.841251790523529,False
97,0.0003057280664506834,0.0014078395324759185,0.0003057280664506834,,0.8404544591903687,False
98,0.0003047702684852993,0.0014130027266219258,0.0003047702684852993,,0.841245174407959,False
99,0.000305197732814122,0.0014138951955828816,0.000305197732814122,,0.8400881886482239,False
100,0.0003048864964512177,0.0014150973875075579,0.0003048864964512177,0.0003418389242142439,0.8412345051765442,True
101,0.0003039428011106793,0.0014178613782860339,0.0003039428011106793,,0.8420482277870178,False
102,0.00030364284430106636,0.001418448839103803,0.00030364284430106636,,0.8413254618644714,False
103,0.0003055946381209651,0.0014229993394110352,0.0003055946381209651,,0.8398297429084778,False
104,0.00030930952198104933,0.0014239893498597667,0.00030930952198104933,,0.8412618637084961,False
105,0.0003067821671720594,0.0014256385766202584,0.0003067821671720594,0.0003478577418718487,0.8395063877105713,False
106,0.0003072231884289067,0.001426475791959092,0.0003072231884289067,,0.8413336873054504,False
