seed,model,conditioning_time,horizon,composition_depth,substeps_per_call,finest_substeps_per_call,total_substeps,total_rhs_evaluations,rms_learned_flow_difference_vs_finest_l2,relative_error_mean,relative_error_p95,relative_error_max,rms_learned_prediction_discrepancy_vs_cache_reference_l2,observed_order_to_next,next_substeps_per_call,saturation_count,saturation_fraction,max_abs_latent,encoder_clamp_activation_count,encoder_clamp_activation_fraction,reencoding_abs_max,reencoding_rms,learned_flow_numerical_to_cache_discrepancy_ratio,learned_flow_numerical_confounding
271828,latent_query_time,0.075,1.2,16,8,120,128,512,3.5293930812440237e-07,1.6295387283982166e-07,2.2850740535318435e-07,2.547050428347575e-07,0.03900653934812743,-0.01844074997939807,16,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.28128913464029e-07,,
271828,latent_query_time,0.075,1.2,16,16,120,256,1024,3.5747958812424923e-07,1.6489584164780524e-07,2.3571195910676577e-07,2.575341682131693e-07,0.0390065506820275,0.01734196685230095,30,0,0.0,2.944438934326172,0,0.0,9.5367431640625e-07,1.2789894919548395e-07,,
271828,latent_query_time,0.075,1.2,16,30,120,480,1920,3.5360375633036393e-07,1.639025966060359e-07,2.2751119814756747e-07,2.4561754230489896e-07,0.03900652612507801,-0.21232212991153634,60,0,0.0,2.944438934326172,0,0.0,9.5367431640625e-07,1.2837686088533732e-07,9.065246035919759e-06,False
271828,latent_query_time,0.075,1.2,16,60,120,960,3840,4.096681491030919e-07,1.8997039363810586e-07,2.5843987572216065e-07,2.9114011113051674e-07,0.03900649509364024,,,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.278847682311347e-07,,
271828,latent_query_time,0.15,1.2,8,8,120,64,256,2.557112308986684e-07,1.1886238326930254e-07,1.6221030563201563e-07,1.8652153244147485e-07,0.03900189651381197,-0.05046121646694166,16,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.318211359370597e-07,,
271828,latent_query_time,0.15,1.2,8,16,120,128,512,2.6481351291947203e-07,1.2350407496697358e-07,1.5617569673054277e-07,1.87489945346897e-07,0.039001892102818916,-0.017875053013607686,30,0,0.0,2.944438934326172,0,0.0,9.5367431640625e-07,1.3008762082149778e-07,,
271828,latent_query_time,0.15,1.2,8,30,120,240,960,2.678058470157871e-07,1.2505374580307205e-07,1.581975830333704e-07,1.7334343738184543e-07,0.03900187743197373,-0.03497135750660767,60,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.3003157822751433e-07,6.866486042444714e-06,False
271828,latent_query_time,0.15,1.2,8,60,120,480,1920,2.7437686042303434e-07,1.2768131374407687e-07,1.6829879712076945e-07,1.8353631503487122e-07,0.039001882371468684,,,0,0.0,2.944438934326172,0,0.0,8.344650268554688e-07,1.3205982571293949e-07,,
