seed,model,state_source,snapshot_time,conditioning_time,sample_count,rms_residual_l2,rms_reference_l2,rms_relative_residual,residual_mean,residual_median,residual_p90,residual_p95,residual_max,relative_mean,relative_median,relative_p90,relative_p95,relative_max,cosine_mean,representation_error_max,latent_abs_max,raw_state_min,raw_state_max,raw_bound_violation_count,represented_state_min,represented_state_max,saturation_count,nonfinite_events
31415,latent,reference_trajectory,0.0,0.075,500,0.09493105035200733,0.6383428605051622,0.1487148305800463,0.08449743209034205,0.0741482600569725,0.12855512797832488,0.16010814234614346,0.24970921874046326,0.1330408670678735,0.11429823189973831,0.2090947225689888,0.25537878125905966,0.4058688282966614,0.9895259546041488,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
31415,latent,reference_trajectory,0.0,0.15,500,0.09493105035200733,0.6383428605051622,0.1487148305800463,0.08449743209034205,0.0741482600569725,0.12855512797832488,0.16010814234614346,0.24970921874046326,0.1330408670678735,0.11429823189973831,0.2090947225689888,0.25537878125905966,0.4058688282966614,0.9895259546041488,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
31415,latent,reference_trajectory,0.6,0.075,500,0.03616765972155785,0.6720010881323629,0.05382083505560332,0.03551619801670313,0.0345808919519186,0.04630556590855122,0.04861505888402462,0.058294329792261124,0.053696302454918625,0.05121596343815327,0.07223868519067765,0.08691822849214077,0.11647921800613403,0.998571123123169,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
31415,latent,reference_trajectory,0.6,0.15,500,0.03616765972155785,0.6720010881323629,0.05382083505560332,0.03551619801670313,0.0345808919519186,0.04630556590855122,0.04861505888402462,0.058294329792261124,0.053696302454918625,0.05121596343815327,0.07223868519067765,0.08691822849214077,0.11647921800613403,0.998571123123169,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
31415,latent,reference_trajectory,1.2,0.075,500,0.03809990226124871,0.6563314570022081,0.058049788494474876,0.03732027879729867,0.03596002981066704,0.049727073311805724,0.05127077456563711,0.05799156427383423,0.05783023121207952,0.0537556316703558,0.08275235295295716,0.0902593668550253,0.11142154037952423,0.9983624858856202,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
31415,latent,reference_trajectory,1.2,0.15,500,0.03809990226124871,0.6563314570022081,0.058049788494474876,0.03732027879729867,0.03596002981066704,0.049727073311805724,0.05127077456563711,0.05799156427383423,0.05783023121207952,0.0537556316703558,0.08275235295295716,0.0902593668550253,0.11142154037952423,0.9983624858856202,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
31415,latent,reference_trajectory,2.4,0.075,500,0.04390613325287952,0.4511312950614443,0.09732451225069519,0.0433265778683126,0.04512218199670315,0.0498894963413477,0.0523810314014554,0.05678737163543701,0.09765527939796448,0.10134363174438477,0.11885705888271332,0.12610835656523703,0.1475115865468979,0.9985999351739884,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
31415,latent,reference_trajectory,2.4,0.15,500,0.04390613325287952,0.4511312950614443,0.09732451225069519,0.0433265778683126,0.04512218199670315,0.0498894963413477,0.0523810314014554,0.05678737163543701,0.09765527939796448,0.10134363174438477,0.11885705888271332,0.12610835656523703,0.1475115865468979,0.9985999351739884,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
31415,latent,reference_trajectory,4.8,0.075,500,0.018919643025044525,0.06955994580607973,0.27199047966180123,0.01876367563009262,0.017934847623109818,0.02161719407886267,0.024953135848045344,0.029340459033846855,0.2882813376486301,0.297084778547287,0.32265830636024473,0.3260625749826431,0.3421376943588257,0.9989144543409347,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
31415,latent,reference_trajectory,4.8,0.15,500,0.018919643025044525,0.06955994580607973,0.27199047966180123,0.01876367563009262,0.017934847623109818,0.02161719407886267,0.024953135848045344,0.029340459033846855,0.2882813376486301,0.297084778547287,0.32265830636024473,0.3260625749826431,0.3421376943588257,0.9989144543409347,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
