epoch,train_mse,validation_mse,seconds
1,0.0018701407825574279,0.001847891486249864,0.006576981395483017
2,0.0017075352370738983,0.0016781673718166228,0.012856889516115189
3,0.0015449468046426773,0.0014961212630926941,0.01908436045050621
4,0.0013753828825429082,0.0013361479019901406,0.02533341944217682
5,0.0012268805876374245,0.001183550397399813,0.03153976425528526
6,0.001083657145500183,0.0010290458206630622,0.037612080574035645
7,0.0009372188942506909,0.0008895333060839524,0.043880075216293335
8,0.0008041670662350953,0.0007687376200919971,0.0500202514231205
9,0.0006902330787852407,0.0006507794557061667,0.056196633726358414
10,0.0005834503099322319,0.0005385783830812821,0.06232375651597977
11,0.0004865116789005697,0.00044799303092683357,0.06839729845523834
12,0.0004120988887734711,0.0003789687665024151,0.07448228448629379
13,0.00035754137206822634,0.0003239376940958512,0.08060131594538689
14,0.00031452637631446123,0.00029034729838410084,0.08675165101885796
15,0.00029051199089735746,0.0002787307336499604,0.09286631271243095
16,0.0002882887492887676,0.0002734168350192097,0.09902448952198029
17,0.00029570600599981844,0.00027390900504542515,0.1049366407096386
18,0.0003110668039880693,0.00028646443388424814,0.1108219176530838
19,0.00033633760176599026,0.00030207092640921474,0.11670996248722076
20,0.00035973353078588843,0.00031584129950109247,0.12258132919669151
21,0.0003762871492654085,0.00032925213599810377,0.12843703478574753
22,0.00038947301800362766,0.00033333628986535285,0.13435125723481178
23,0.0003939134767279029,0.0003258813558204565,0.1402563937008381
24,0.0003880249278154224,0.0003158326835546177,0.14606169611215591
25,0.00037812150549143553,0.0003051290550502017,0.15194515883922577
26,0.00036418501986190677,0.00029347532593722764,0.15774625912308693
27,0.0003461107553448528,0.0002846409091337894,0.16361131891608238
28,0.00032923201797530055,0.0002775776374619454,0.16946681216359138
29,0.00031484029022976756,0.00026992247633946437,0.1758643388748169
30,0.00030178515589796007,0.0002649162476397275,0.18222172930836678
31,0.00029237635317258537,0.00026480056294531096,0.1886535957455635
32,0.00028744054725393653,0.0002679831195564475,0.1946183331310749
33,0.0002849072916433215,0.0002738332550507039,0.20059073343873024
34,0.0002845766139216721,0.00028178486112058937,0.20660580694675446
35,0.0002868940937332809,0.00028912892230437137,0.21260292455554008
36,0.00029021158115938306,0.0002944578797420642,0.21849513426423073
37,0.0002933077630586922,0.0002988608697099456,0.22439667582511902
38,0.0002965095918625593,0.0003027096269458222,0.2303568832576275
39,0.000299332314170897,0.0003053371207594561,0.23623010516166687
40,0.0003007593913935125,0.0003068030855502002,0.24211816117167473
41,0.00030105136102065444,0.0003069570836184236,0.2479439526796341
42,0.00030066887848079205,0.0003048363675285752,0.25374868512153625
43,0.00029923947295174,0.00030060310624927905,0.2596122436225414
44,0.00029689486837014556,0.0002956765917285035,0.2654533386230469
45,0.0002943980507552624,0.000290853616509897,0.27125757932662964
46,0.00029184884624555707,0.0002863665146530063,0.27707330510020256
47,0.00028920191107317805,0.00028253872915229294,0.2829086296260357
48,0.00028701790142804384,0.00027900705875557225,0.2887767069041729
49,0.0002854869526345283,0.000275196942917925,0.29472532123327255
50,0.0002843559777829796,0.0002716292419790989,0.3005957342684269
51,0.0002838113286998123,0.0002690644008301509,0.30653463304042816
52,0.0002839119697455317,0.00026756696691639564,0.31238122656941414
53,0.0002842640387825668,0.0002669977942180897,0.3181869387626648
54,0.00028481543995440006,0.0002668332369163788,0.32405608519911766
55,0.00028555095195770264,0.0002663076150687023,0.3299405314028263
56,0.0002861227258108556,0.0002655295902513899,0.3358732722699642
57,0.0002864908892661333,0.00026509055229932227,0.34177572280168533
58,0.0002867128932848573,0.0002651590323997273,0.34759822115302086
59,0.00028661746182478964,0.0002656595825101249,0.3533800281584263
