update,loss,validation_mse,training_seconds
1,0.00556279718875885,0.15134811167663614,1.5615936294198036
100,0.0009245272376574576,0.01437413312662461,3.323149297386408
200,0.0009237058693543077,0.014744271667418991,5.111748851835728
300,0.0009235481848008931,0.014712282069353308,6.8949843645095825
400,0.0009233643068000674,0.014677474568657967,8.678654573857784
500,0.0009231572621501982,0.014641617334110922,10.453105669468641
600,0.0009229276329278946,0.014605214106616615,12.237377863377333
700,0.0009226733818650246,0.014568032919779381,14.01750784367323
800,0.0009223901433870196,0.014529229174452206,15.793993428349495
900,0.0009220722131431103,0.014487671180096086,17.386707864701748
1000,0.0009217107435688376,0.014441783566400173,18.857657097280025
1100,0.0009212932782247663,0.014389764354999206,20.32778689265251
1200,0.0009208025876432657,0.014329382024379729,21.800034407526255
1300,0.000920214457437396,0.014258196660150662,23.27005933225155
1400,0.0009194916347041726,0.014172780997726337,25.04929681122303
1500,0.0009185760281980038,0.01406845913323572,26.826642461121082
1600,0.0009173723519779742,0.013937482938772531,28.60655150935054
1700,0.0009157100575976074,0.013766388684747182,30.264528304338455
1800,0.0009132674313150346,0.013530527487737014,32.03910839930177
1900,0.0009094120468944311,0.013185619969091743,33.90390571206808
2000,0.0009030530345626175,0.012668557952022895,35.471767362207174
