root,cell,scheme,budget,length,mode,seed,model,checkpoint,primary_mse,generator_grid_mse,generator_reference_mse,bound_violation,energy_monotone,stress_mse,training_seconds,epochs,selected_epoch,privileged
wave1-euler,euler-b4-L4-initial-s31415-B,euler,4,4,initial,31415,B,final,0.006122250045859865,0.02754720771695841,0.03147508425304933,0.0,0.8443080357142857,0.008578487670018247,1.8064433075487614,400,400,False
wave1-euler,euler-b4-L4-initial-s31415-B,euler,4,4,initial,31415,B,best_one_step,0.006122250045859865,0.02754720771695841,0.03147508425304933,0.0,0.8443080357142857,0.008578487670018247,1.8064433075487614,400,400,False
wave1-euler,euler-b4-L4-initial-s31415-B,euler,4,4,initial,31415,B,best_rollout,0.006122250045859865,0.02754720771695841,0.03147508425304933,0.0,0.8443080357142857,0.008578487670018247,1.8064433075487614,400,400,False
wave1-euler,euler-b4-L4-initial-s31415-B,euler,4,4,initial,31415,B,epoch120,0.007524150285589561,0.03351819392153672,0.03796642176111721,0.0,0.82421875,0.010646629767133545,1.8064433075487614,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-A,euler,4,4,initial_repeat,161803,A,final,0.007169207584045161,0.03218710795044899,0.03615887463092804,0.0,0.8292410714285714,0.010162884147865692,1.8513940908014774,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-A,euler,4,4,initial_repeat,161803,A,best_one_step,0.007169207584045161,0.03218710795044899,0.03615887463092804,0.0,0.8292410714285714,0.010162884147865692,1.8513940908014774,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-A,euler,4,4,initial_repeat,161803,A,best_rollout,0.007169207584045161,0.03218710795044899,0.03615887463092804,0.0,0.8292410714285714,0.010162884147865692,1.8513940908014774,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-A,euler,4,4,initial_repeat,161803,A,epoch120,0.007880380333808227,0.03524673730134963,0.0391620323061943,0.0,0.8203125,0.011247407080755537,1.8513940908014774,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-B,euler,4,4,initial_repeat,161803,B,final,0.007186966583745215,0.03205626371482649,0.036120482612392785,0.0,0.830078125,0.010119317690301536,1.8374106250703335,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-B,euler,4,4,initial_repeat,161803,B,best_one_step,0.007186966583745215,0.03205626371482649,0.036120482612392785,0.0,0.830078125,0.010119317690301536,1.8374106250703335,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-B,euler,4,4,initial_repeat,161803,B,best_rollout,0.007186966583745215,0.03205626371482649,0.036120482612392785,0.0,0.830078125,0.010119317690301536,1.8374106250703335,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s161803-B,euler,4,4,initial_repeat,161803,B,epoch120,0.008130062654369245,0.03588330802774141,0.04008445641475793,0.0,0.818359375,0.01149949172312802,1.8374106250703335,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-A,euler,4,4,initial_repeat,271828,A,final,0.010851549075152128,0.04420341178774833,0.050924651324749,0.0,0.7837611607142857,0.01508035239124716,1.95817444100976,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-A,euler,4,4,initial_repeat,271828,A,best_one_step,0.0098853851453089,0.04108897224068641,0.04553299397230149,0.0,0.8002232142857143,0.013854093114961913,1.95817444100976,400,80,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-A,euler,4,4,initial_repeat,271828,A,best_rollout,0.006551648971195098,0.026945196092128757,0.027551557868719108,0.0,0.8828125,0.008583541300597217,1.95817444100976,400,40,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-A,euler,4,4,initial_repeat,271828,A,epoch120,0.011142359177502842,0.04554903507232666,0.051271449774503694,0.0,0.7815290178571428,0.015516032462173994,1.95817444100976,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-B,euler,4,4,initial_repeat,271828,B,final,0.010884874558681938,0.04485232788130402,0.05203245500463596,0.0,0.78125,0.015077283215895177,1.8575031943619251,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-B,euler,4,4,initial_repeat,271828,B,best_one_step,0.009785936170393044,0.04204289873386454,0.04679077211378706,0.0,0.8002232142857143,0.0139160143567849,1.8575031943619251,400,80,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-B,euler,4,4,initial_repeat,271828,B,best_rollout,0.007504072142148788,0.03257064613576208,0.03474879675218512,0.0,0.8484933035714286,0.010503336190380965,1.8575031943619251,400,50,False
wave1-euler,euler-b4-L4-initial_repeat-s271828-B,euler,4,4,initial_repeat,271828,B,epoch120,0.011116473543321813,0.046585788749744596,0.05265498231900445,0.0,0.7776227678571428,0.015635079035244973,1.8575031943619251,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-A,euler,4,4,initial_repeat,31415,A,final,0.006091832225376691,0.02731586247682571,0.030515044927597053,0.0,0.8501674107142857,0.008505606615803064,1.856720469892025,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-A,euler,4,4,initial_repeat,31415,A,best_one_step,0.006091832225376691,0.02731586247682571,0.030515044927597053,0.0,0.8501674107142857,0.008505606615803064,1.856720469892025,400,400,False
