epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
1,0.0015928365173749626,,0.8580130338668823,False
2,0.001559067823109217,,0.8485866189002991,False
3,0.0015617979952367023,,0.8466001749038696,False
4,0.0015569657261949033,,0.8452666997909546,False
5,0.001549989523482509,0.0020597411785274744,0.8455417156219482,True
6,0.0015454908862011507,,0.8459538221359253,False
7,0.0015443314041476697,,0.8460181951522827,False
8,0.0015422793803736567,,0.845678448677063,False
9,0.0015441017603734508,,0.8461378812789917,False
10,0.0015394898946397007,0.002047210466116667,0.8459853529930115,True
11,0.0015303760883398354,,0.8462260961532593,False
12,0.0015260418294928968,,0.8461450338363647,False
13,0.0015296104102162644,,0.8456863164901733,False
14,0.0015198644541669637,,0.8457807898521423,False
15,0.00152529266779311,0.0020210209768265486,0.8456213474273682,True
16,0.0015188597026281059,,0.8459106087684631,False
17,0.0015084673796081915,,0.8455224633216858,False
18,0.001511438240413554,,0.8456137776374817,False
19,0.001497499251854606,,0.8455485105514526,False
20,0.0014935293147573248,0.0019916368182748556,0.8458218574523926,True
21,0.0014883133844705299,,0.8454787731170654,False
22,0.0014805950850131921,,0.844977855682373,False
23,0.0014767514003324322,,0.8450063467025757,False
24,0.0014675913989776745,,0.8460063338279724,False
25,0.001457985839806497,0.0019413535483181477,0.8460744619369507,True
26,0.0014531132110278122,,0.8450618982315063,False
27,0.0014454325864790007,,0.8451327681541443,False
28,0.0014293921267380938,,0.8454388976097107,False
29,0.0014227015126380138,,0.8452571034431458,False
30,0.0014137266189209186,0.001880892552435398,0.8450272083282471,True
31,0.0014142883446766064,,0.8452611565589905,False
32,0.0013911430214648135,,0.8444733023643494,False
33,0.0013792159734293818,,0.8447710871696472,False
34,0.0013594187403214164,,0.844882071018219,False
35,0.0013420324685284868,0.0017714551649987698,0.8440872430801392,True
36,0.0013249004405224696,,0.8445273041725159,False
37,0.0013077744879410602,,0.8448196053504944,False
38,0.001289530482608825,,0.8438495993614197,False
39,0.001277398128877394,,0.8444161415100098,False
40,0.001250392830115743,0.001662503695115447,0.843523383140564,True
41,0.0012332334881648421,,0.8433482050895691,False
42,0.001211587863508612,,0.8442012071609497,False
43,0.0012034936153213494,,0.8464646935462952,False
44,0.0011643211328191683,,0.843355655670166,False
45,0.0011288202003925107,0.0014808885753154755,0.8421154022216797,True
46,0.001103593771404121,,0.842887818813324,False
47,0.0010720607824623585,,0.8426874876022339,False
48,0.0010440755868330598,,0.8420147895812988,False
49,0.0010110471121151932,,0.8433811068534851,False
50,0.0009926110651576892,0.0012855505337938666,0.842873215675354,True
51,0.0009677974740043283,,0.8436012268066406,False
52,0.0009302580947405659,,0.8435757756233215,False
53,0.0009066612983588129,,0.8406094312667847,False
54,0.0008988463087007403,,0.8434771299362183,False
55,0.0008376725891139358,0.0010813400149345398,0.8458961844444275,True
56,0.0008048032541410066,,0.8401797413825989,False
57,0.000766089404351078,,0.8462831974029541,False
58,0.0007503023407480214,,0.8412773013114929,False
59,0.0007249702684930526,,0.8496086597442627,False
60,0.0006863648959551938,0.0009037301642820239,0.8416187167167664,True
61,0.000652827657177113,,0.8401343822479248,False
62,0.0006321711880445946,,0.8438915610313416,False
63,0.0005917922389926389,,0.8432209491729736,False
64,0.0005754179219366051,,0.8459156155586243,False
65,0.0005639587725454476,0.0006875286344438791,0.8383222818374634,True
66,0.0005161301687621744,,0.8435923457145691,False
67,0.00048345009417971596,,0.8612260818481445,False
68,0.00045827047142665833,,0.8594781756401062,False
69,0.0004369453563413117,,0.8397695422172546,False
70,0.0004189239043626003,0.0005133759696036577,0.84796142578125,True
71,0.0004003311332780868,,0.8569812178611755,False
72,0.0003696016065077856,,0.8479249477386475,False
73,0.00034554049670987297,,0.857201337814331,False
74,0.00033001555493683554,,0.8619124889373779,False
75,0.0003176030295435339,0.0003904834156855941,0.8517804741859436,True
76,0.00030492522273561917,,0.8555024266242981,False
77,0.00027657439568429254,,0.8685694336891174,False
78,0.00028227695838722866,,0.8429116606712341,False
79,0.0002745531965047121,,0.8457834124565125,False
80,0.00024753961770329624,0.00028984370874240994,0.8662181496620178,True
81,0.0002275361639476614,,0.863381564617157,False
82,0.00022275552692008205,,0.8774912357330322,False
83,0.0002117578660545405,,0.8550046682357788,False
84,0.0001931391416292172,,0.8606980443000793,False
85,0.00019105710816802457,0.00021761290554422885,0.8622691631317139,True
86,0.00016926562784647103,,0.8643771409988403,False
87,0.00015596076809742954,,0.8534936308860779,False
