cell,track,seed,n,noise,model,split,nu,horizon,lag,mse,relative_l2,max_state,fraction_abs_gt_1_5,energy_monotone_fraction,energy_max_increase,energy_mean_positive_increase,energy_is_lyapunov_candidate
5,irregular,42,128,0.0,query,stress,0.02,1.2,0.12,0.00554884597659111,0.08571653813123703,1.1199235916137695,0.0,0.996874988079071,0.001818537712097168,5.68293035030365e-06,True
5,irregular,42,128,0.0,query,stress,0.02,1.2,0.24,0.005476132966578007,0.08515306562185287,1.119791030883789,0.0,1.0,-8.58306884765625e-06,0.0,True
5,irregular,42,128,0.0,query,stress,0.02,2.4,0.06,0.00945129245519638,0.10351553559303284,1.1193147897720337,0.0,0.711718738079071,0.0032682418823242188,0.0004414413997437805,True
5,irregular,42,128,0.0,query,stress,0.02,2.4,0.12,0.00941776018589735,0.10333173722028732,1.119328260421753,0.0,0.714062511920929,0.006543755531311035,0.0008802907541394234,True
5,irregular,42,128,0.0,query,stress,0.02,2.4,0.24,0.00930365826934576,0.10270387679338455,1.118643045425415,0.0,0.7093750238418579,0.012743473052978516,0.0017016783822327852,True
5,irregular,42,128,0.0,query,stress,0.08,0.6,0.06,0.001776403863914311,0.058158550411462784,1.1202949285507202,0.0,1.0,-0.009942770004272461,0.0,True
5,irregular,42,128,0.0,query,stress,0.08,0.6,0.12,0.0017800668720155954,0.05821848288178444,1.120455265045166,0.0,1.0,-0.02425706386566162,0.0,True
5,irregular,42,128,0.0,query,stress,0.08,0.6,0.24,0.0017633551033213735,0.05794455111026764,1.1204047203063965,0.0,1.0,-0.02440345287322998,0.0,True
5,irregular,42,128,0.0,query,stress,0.08,1.2,0.06,0.004802614450454712,0.08418531715869904,1.115797758102417,0.0,0.96875,0.003345966339111328,4.97752807859797e-05,True
5,irregular,42,128,0.0,query,stress,0.08,1.2,0.12,0.0048081399872899055,0.08423373103141785,1.1158114671707153,0.0,0.9750000238418579,0.006704092025756836,9.710155427455902e-05,True
5,irregular,42,128,0.0,query,stress,0.08,1.2,0.24,0.004739286843687296,0.08362843096256256,1.1151247024536133,0.0,0.9750000238418579,0.012639403343200684,0.00016656742081977427,True
5,irregular,42,128,0.0,query,stress,0.08,2.4,0.06,0.008335165679454803,0.10354786366224289,1.1188833713531494,0.0,0.6117187738418579,0.004132866859436035,0.000689412176143378,True
5,irregular,42,128,0.0,query,stress,0.08,2.4,0.12,0.008289746940135956,0.10326535254716873,1.118897795677185,0.0,0.6171875,0.008197784423828125,0.0013769709039479494,True
5,irregular,42,128,0.0,query,stress,0.08,2.4,0.24,0.008140448480844498,0.10233122110366821,1.1182056665420532,0.0,0.621874988079071,0.016033291816711426,0.0026682058814913034,True
6,irregular,42,128,0.01,autonomous,test,0.005,0.6,0.06,0.0006827372126281261,0.04413113370537758,1.0568207502365112,0.0,1.0,-0.015064835548400879,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,0.6,0.12,0.0006832933286204934,0.04414910450577736,1.056789755821228,0.0,1.0,-0.03207758069038391,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,0.6,0.24,0.0006856598192825913,0.04422549158334732,1.056693434715271,0.0,1.0,-0.06867783516645432,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,1.2,0.06,0.0029335685539990664,0.0685579851269722,1.1002013683319092,0.0,1.0,-0.01482856273651123,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,1.2,0.12,0.002934314077720046,0.06856669485569,1.1001818180084229,0.0,1.0,-0.03142261505126953,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,1.2,0.24,0.0029364638030529022,0.06859180331230164,1.100090503692627,0.0,1.0,-0.07106661796569824,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.005,2.4,0.06,0.0074377888813614845,0.09026647359132767,1.111183524131775,0.0,0.9585937261581421,0.0018869638442993164,3.0593575502280146e-05,True
6,irregular,42,128,0.01,autonomous,test,0.005,2.4,0.12,0.007436142303049564,0.09025648236274719,1.1111838817596436,0.0,0.9609375,0.0037069320678710938,6.023980677127838e-05,True
6,irregular,42,128,0.01,autonomous,test,0.005,2.4,0.24,0.007427306845784187,0.09020284563302994,1.1111749410629272,0.0,0.96875,0.006674051284790039,0.00011096485104644671,True
6,irregular,42,128,0.01,autonomous,test,0.02,0.6,0.06,0.0006453862879425287,0.043296635150909424,1.0532267093658447,0.0,1.0,-0.012709826231002808,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,0.6,0.12,0.0006459113792516291,0.04331424832344055,1.053194522857666,0.0,1.0,-0.026898741722106934,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,0.6,0.24,0.0006481254240497947,0.04338842257857323,1.0530999898910522,0.0,1.0,-0.05339835584163666,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,1.2,0.06,0.002680008765310049,0.06656531244516373,1.098642349243164,0.0,1.0,-0.006015658378601074,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,1.2,0.12,0.002680361270904541,0.06656968593597412,1.0986201763153076,0.0,1.0,-0.013501405715942383,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,1.2,0.24,0.0026812402065843344,0.06658060103654861,1.0985238552093506,0.0,1.0,-0.03418540954589844,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.02,2.4,0.06,0.00690118782222271,0.08930499106645584,1.1110750436782837,0.0,0.899218738079071,0.003108382225036621,0.00014988593466114253,True
6,irregular,42,128,0.01,autonomous,test,0.02,2.4,0.12,0.006898641586303711,0.08928851783275604,1.1110738515853882,0.0,0.8999999761581421,0.0061959028244018555,0.0002955833333544433,True
6,irregular,42,128,0.01,autonomous,test,0.02,2.4,0.24,0.00688732136040926,0.0892152339220047,1.1110620498657227,0.0,0.909375011920929,0.012096762657165527,0.0005643907934427261,True
6,irregular,42,128,0.01,autonomous,test,0.08,0.6,0.06,0.0005424271803349257,0.04098745435476303,1.0403478145599365,0.0,1.0,-0.006257891654968262,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,0.6,0.12,0.0005428924923762679,0.041005030274391174,1.0403170585632324,0.0,1.0,-0.013109743595123291,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,0.6,0.24,0.0005447618896141648,0.04107556864619255,1.040230393409729,0.0,1.0,-0.024780184030532837,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,1.2,0.06,0.002155635040253401,0.06256895512342453,1.0940485000610352,0.0,1.0,-0.006257891654968262,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,1.2,0.12,0.0021556615829467773,0.06256934255361557,1.09402334690094,0.0,1.0,-0.013109743595123291,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,1.2,0.24,0.002155324909836054,0.06256445497274399,1.0939116477966309,0.0,1.0,-0.028738290071487427,0.0,True
6,irregular,42,128,0.01,autonomous,test,0.08,2.4,0.06,0.006222660653293133,0.08980882912874222,1.11031174659729,0.0,0.83203125,0.003400444984436035,0.0002754717133939266,True
6,irregular,42,128,0.01,autonomous,test,0.08,2.4,0.12,0.006220088806003332,0.08979026228189468,1.1103084087371826,0.0,0.8343750238418579,0.006788492202758789,0.0005457213264890015,True
6,irregular,42,128,0.01,autonomous,test,0.08,2.4,0.24,0.006208619102835655,0.08970744162797928,1.1102893352508545,0.0,0.8343750238418579,0.013156771659851074,0.0010633990168571472,True
6,irregular,42,128,0.01,autonomous,stress,0.005,0.6,0.06,0.0017946645384654403,0.055810704827308655,1.122954249382019,0.0,1.0,-0.02823173999786377,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,0.6,0.12,0.001794291427358985,0.05580490082502365,1.1229832172393799,0.0,1.0,-0.06089907884597778,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,0.6,0.24,0.0017938226228579879,0.05579761043190956,1.1230826377868652,0.0,1.0,-0.06088674068450928,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,1.2,0.06,0.004932463634759188,0.07925838977098465,1.1128735542297363,0.0,1.0,-0.003790140151977539,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,1.2,0.12,0.004930793307721615,0.07924496382474899,1.1128795146942139,0.0,1.0,-0.008643388748168945,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,1.2,0.24,0.00492225494235754,0.07917632907629013,1.1128969192504883,0.0,1.0,-0.022341489791870117,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.005,2.4,0.06,0.008346498012542725,0.09413688629865646,1.111667275428772,0.0,0.8804687261581421,0.0016895532608032227,7.736133557045832e-05,True
6,irregular,42,128,0.01,autonomous,stress,0.005,2.4,0.12,0.00834499578922987,0.09412840753793716,1.1116676330566406,0.0,0.878125011920929,0.003343939781188965,0.000152728141983971,True
6,irregular,42,128,0.01,autonomous,stress,0.005,2.4,0.24,0.008336669765412807,0.09408143907785416,1.111668586730957,0.0,0.887499988079071,0.006575226783752441,0.00029411353170871735,True
6,irregular,42,128,0.01,autonomous,stress,0.02,0.6,0.06,0.0017016713973134756,0.05490804836153984,1.1221576929092407,0.0,1.0,-0.022221088409423828,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.02,0.6,0.12,0.0017011844320222735,0.054900187999010086,1.1221847534179688,0.0,1.0,-0.04957377910614014,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.02,0.6,0.24,0.0017004874534904957,0.05488894134759903,1.122279167175293,0.0,1.0,-0.049585700035095215,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.02,1.2,0.06,0.004587151110172272,0.07793540507555008,1.1118824481964111,0.0,0.9984375238418579,0.00044286251068115234,6.919726729393005e-07,True
6,irregular,42,128,0.01,autonomous,stress,0.02,1.2,0.12,0.00458486657589674,0.07791599631309509,1.111886739730835,0.0,0.996874988079071,0.00020015239715576172,6.254762183743878e-07,True
6,irregular,42,128,0.01,autonomous,stress,0.02,1.2,0.24,0.004574832506477833,0.07783069461584091,1.1118923425674438,0.0,1.0,-0.003273606300354004,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.02,2.4,0.06,0.00788142904639244,0.094528429210186,1.1115977764129639,0.0,0.7320312261581421,0.002614617347717285,0.0003331218031235039,True
6,irregular,42,128,0.01,autonomous,stress,0.02,2.4,0.12,0.007879119366407394,0.09451457113027573,1.1115994453430176,0.0,0.7328125238418579,0.00521695613861084,0.0006633548182435334,True
6,irregular,42,128,0.01,autonomous,stress,0.02,2.4,0.24,0.007868767715990543,0.09445246309041977,1.1115987300872803,0.0,0.7406250238418579,0.010265231132507324,0.0012883052695542574,True
6,irregular,42,128,0.01,autonomous,stress,0.08,0.6,0.06,0.0014532679924741387,0.05260361358523369,1.1126294136047363,0.0,1.0,-0.01066887378692627,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.08,0.6,0.12,0.0014527689199894667,0.05259457603096962,1.1126432418823242,0.0,1.0,-0.025597810745239258,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.08,0.6,0.24,0.0014517665840685368,0.05257643386721611,1.1126923561096191,0.0,1.0,-0.025614142417907715,0.0,True
6,irregular,42,128,0.01,autonomous,stress,0.08,1.2,0.06,0.003930171485990286,0.07615584135055542,1.1083440780639648,0.0,0.9781249761581421,0.00272369384765625,3.071445826208219e-05,True
6,irregular,42,128,0.01,autonomous,stress,0.08,1.2,0.12,0.0039277211762964725,0.07613210380077362,1.1083399057388306,0.0,0.9781249761581421,0.005376935005187988,5.959235204500146e-05,True
6,irregular,42,128,0.01,autonomous,stress,0.08,1.2,0.24,0.003916920628398657,0.07602735608816147,1.1083124876022339,0.0,0.981249988079071,0.009903907775878906,9.870975918602198e-05,True
6,irregular,42,128,0.01,autonomous,stress,0.08,2.4,0.06,0.00690724141895771,0.09426192939281464,1.111156702041626,0.0,0.6312500238418579,0.0033593177795410156,0.0005439997185021639,True
6,irregular,42,128,0.01,autonomous,stress,0.08,2.4,0.12,0.006904097739607096,0.09424047917127609,1.111156940460205,0.0,0.6343749761581421,0.006702899932861328,0.001082584960386157,True
6,irregular,42,128,0.01,autonomous,stress,0.08,2.4,0.24,0.006890014745295048,0.094144307076931,1.1111496686935425,0.0,0.637499988079071,0.012815713882446289,0.002123960992321372,True
7,irregular,42,128,0.01,query,test,0.005,0.6,0.06,0.0007138102082535625,0.04512421786785126,1.059037685394287,0.0,1.0,-0.015050828456878662,0.0,True
7,irregular,42,128,0.01,query,test,0.005,0.6,0.12,0.0007132260361686349,0.04510574787855148,1.05906343460083,0.0,1.0,-0.032050639390945435,0.0,True
7,irregular,42,128,0.01,query,test,0.005,0.6,0.24,0.0007122688111849129,0.045075468719005585,1.0585050582885742,0.0,1.0,-0.06857147067785263,0.0,True
7,irregular,42,128,0.01,query,test,0.005,1.2,0.06,0.0030752187594771385,0.07019366323947906,1.1029597520828247,0.0,1.0,-0.014631390571594238,0.0,True
7,irregular,42,128,0.01,query,test,0.005,1.2,0.12,0.003071364015340805,0.07014966011047363,1.1030335426330566,0.0,1.0,-0.031015396118164062,0.0,True
7,irregular,42,128,0.01,query,test,0.005,1.2,0.24,0.0030345600098371506,0.06972809135913849,1.1022334098815918,0.0,1.0,-0.07054519653320312,0.0,True
7,irregular,42,128,0.01,query,test,0.005,2.4,0.06,0.007799887098371983,0.09243761748075485,1.1140168905258179,0.0,0.95703125,0.002012968063354492,3.5611727071227506e-05,True
7,irregular,42,128,0.01,query,test,0.005,2.4,0.12,0.007788727525621653,0.09237146377563477,1.1141245365142822,0.0,0.956250011920929,0.0039615631103515625,7.019061740720645e-05,True
7,irregular,42,128,0.01,query,test,0.005,2.4,0.24,0.007666799705475569,0.09164559841156006,1.113444447517395,0.0,0.96875,0.006951808929443359,0.00011861771054100245,True
7,irregular,42,128,0.01,query,test,0.02,0.6,0.06,0.0006750712636858225,0.04428117349743843,1.055436611175537,0.0,1.0,-0.012695938348770142,0.0,True
7,irregular,42,128,0.01,query,test,0.02,0.6,0.12,0.0006744431448169053,0.04426056519150734,1.0554594993591309,0.0,1.0,-0.026872724294662476,0.0,True
7,irregular,42,128,0.01,query,test,0.02,0.6,0.24,0.0006732343463227153,0.04422088339924812,1.0548958778381348,0.0,1.0,-0.053314849734306335,0.0,True
7,irregular,42,128,0.01,query,test,0.02,1.2,0.06,0.0028139851056039333,0.06820885837078094,1.1014039516448975,0.0,1.0,-0.005793333053588867,0.0,True
7,irregular,42,128,0.01,query,test,0.02,1.2,0.12,0.0028096367605030537,0.06815613061189651,1.1014747619628906,0.0,1.0,-0.013074994087219238,0.0,True
7,irregular,42,128,0.01,query,test,0.02,1.2,0.24,0.00276863481849432,0.0676569938659668,1.1006582975387573,0.0,1.0,-0.03384435176849365,0.0,True
7,irregular,42,128,0.01,query,test,0.02,2.4,0.06,0.007251480594277382,0.09154342859983444,1.1139109134674072,0.0,0.893750011920929,0.0032769441604614258,0.00016646338917780668,True
7,irregular,42,128,0.01,query,test,0.02,2.4,0.12,0.007237727288156748,0.0914565697312355,1.114016056060791,0.0,0.8968750238418579,0.0065184831619262695,0.00032629986526444554,True
7,irregular,42,128,0.01,query,test,0.02,2.4,0.24,0.007099676877260208,0.09058016538619995,1.1133313179016113,0.0,0.909375011920929,0.012363314628601074,0.000586812209803611,True
7,irregular,42,128,0.01,query,test,0.08,0.6,0.06,0.000568028655834496,0.041943565011024475,1.042531967163086,0.0,1.0,-0.006244480609893799,0.0,True
7,irregular,42,128,0.01,query,test,0.08,0.6,0.12,0.0005673039704561234,0.041916798800230026,1.0425481796264648,0.0,1.0,-0.013087213039398193,0.0,True
7,irregular,42,128,0.01,query,test,0.08,0.6,0.24,0.0005657465662807226,0.0418592244386673,1.0419666767120361,0.0,1.0,-0.024739623069763184,0.0,True
7,irregular,42,128,0.01,query,test,0.08,1.2,0.06,0.00227161543443799,0.06423011422157288,1.096817135810852,0.0,1.0,-0.006102561950683594,0.0,True
7,irregular,42,128,0.01,query,test,0.08,1.2,0.12,0.002266745548695326,0.06416122615337372,1.0968791246414185,0.0,1.0,-0.013087213039398193,0.0,True
7,irregular,42,128,0.01,query,test,0.08,1.2,0.24,0.002222187351435423,0.06352747976779938,1.0960209369659424,0.0,1.0,-0.028640031814575195,0.0,True
7,irregular,42,128,0.01,query,test,0.08,2.4,0.06,0.006520469672977924,0.09193278104066849,1.113155722618103,0.0,0.827343761920929,0.0036011934280395508,0.00030075310496613383,True
7,irregular,42,128,0.01,query,test,0.08,2.4,0.12,0.006516714580357075,0.09190630912780762,1.1132577657699585,0.0,0.828125,0.0071364641189575195,0.0005931973573751748,True
7,irregular,42,128,0.01,query,test,0.08,2.4,0.24,0.006410634145140648,0.09115520119667053,1.1125545501708984,0.0,0.831250011920929,0.01368868350982666,0.0011013250332325697,True
7,irregular,42,128,0.01,query,stress,0.005,0.6,0.06,0.0018956015119329095,0.05735871195793152,1.1248642206192017,0.0,1.0,-0.028039932250976562,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,0.6,0.12,0.00188980542588979,0.05727095156908035,1.1246209144592285,0.0,1.0,-0.060706496238708496,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,0.6,0.24,0.001856769435107708,0.05676816403865814,1.1240260601043701,0.0,1.0,-0.06077301502227783,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,1.2,0.06,0.005206875503063202,0.08143327385187149,1.1155977249145508,0.0,1.0,-0.0035718679428100586,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,1.2,0.12,0.005192401818931103,0.08132001757621765,1.1157087087631226,0.0,1.0,-0.0082169771194458,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,1.2,0.24,0.005065896548330784,0.08032328635454178,1.115088701248169,0.0,1.0,-0.021933436393737793,0.0,True
7,irregular,42,128,0.01,query,stress,0.005,2.4,0.06,0.008787543512880802,0.09659206122159958,1.1144932508468628,0.0,0.8687499761581421,0.0018045902252197266,8.820193033898249e-05,True
7,irregular,42,128,0.01,query,stress,0.005,2.4,0.12,0.00876837968826294,0.09648667275905609,1.11460280418396,0.0,0.871874988079071,0.0035430192947387695,0.00017328746616840363,True
7,irregular,42,128,0.01,query,stress,0.005,2.4,0.24,0.00859127938747406,0.09550730884075165,1.1139382123947144,0.0,0.8812500238418579,0.006758451461791992,0.0003126405063085258,True
7,irregular,42,128,0.01,query,stress,0.02,0.6,0.06,0.001798934186808765,0.05645543709397316,1.1240675449371338,0.0,1.0,-0.022033333778381348,0.0,True
7,irregular,42,128,0.01,query,stress,0.02,0.6,0.12,0.0017931134207174182,0.0563640296459198,1.1238211393356323,0.0,1.0,-0.04926145076751709,0.0,True
7,irregular,42,128,0.01,query,stress,0.02,0.6,0.24,0.001759857521392405,0.05583890527486801,1.1232208013534546,0.0,1.0,-0.04953956604003906,0.0,True
7,irregular,42,128,0.01,query,stress,0.02,1.2,0.06,0.004850432276725769,0.08014076948165894,1.1146106719970703,0.0,0.9984375238418579,0.0006563663482666016,1.0255723736918299e-06,True
7,irregular,42,128,0.01,query,stress,0.02,1.2,0.12,0.004835436120629311,0.08001679182052612,1.1147183179855347,0.0,0.996874988079071,0.0006164312362670898,1.9263475223851856e-06,True
7,irregular,42,128,0.01,query,stress,0.02,1.2,0.24,0.004704494960606098,0.07892594486474991,1.1140809059143066,0.0,1.0,-0.0028825998306274414,0.0,True
7,irregular,42,128,0.01,query,stress,0.02,2.4,0.06,0.00830166693776846,0.09701582044363022,1.1144267320632935,0.0,0.7265625,0.0027811527252197266,0.00036150822415947914,True
7,irregular,42,128,0.01,query,stress,0.02,2.4,0.12,0.008283043280243874,0.09690695255994797,1.1145353317260742,0.0,0.729687511920929,0.005480170249938965,0.0007172292098402977,True
7,irregular,42,128,0.01,query,stress,0.02,2.4,0.24,0.008108359761536121,0.09587965905666351,1.1138685941696167,0.0,0.737500011920929,0.010495543479919434,0.0013369906228035688,True
7,irregular,42,128,0.01,query,stress,0.08,0.6,0.06,0.0015395402442663908,0.05414249002933502,1.11452054977417,0.0,1.0,-0.010486841201782227,0.0,True
7,irregular,42,128,0.01,query,stress,0.08,0.6,0.12,0.0015341241378337145,0.05404717102646828,1.1142656803131104,0.0,1.0,-0.025292634963989258,0.0,True
7,irregular,42,128,0.01,query,stress,0.08,0.6,0.24,0.0015018305275589228,0.05347529426217079,1.1136175394058228,0.0,1.0,-0.025540709495544434,0.0,True
7,irregular,42,128,0.01,query,stress,0.08,1.2,0.06,0.004166681319475174,0.07841382175683975,1.1110820770263672,0.0,0.9781249761581421,0.0028988122940063477,3.507733345031738e-05,True
7,irregular,42,128,0.01,query,stress,0.08,1.2,0.12,0.004151783883571625,0.07827351987361908,1.1111781597137451,0.0,0.9750000238418579,0.005721569061279297,6.80472730891779e-05,True
7,irregular,42,128,0.01,query,stress,0.08,1.2,0.24,0.004023297689855099,0.07705282419919968,1.110488772392273,0.0,0.981249988079071,0.010255217552185059,0.00010481104254722595,True
7,irregular,42,128,0.01,query,stress,0.08,2.4,0.06,0.007274806499481201,0.09673747420310974,1.113991379737854,0.0,0.62890625,0.003557443618774414,0.0005833083996549249,True
7,irregular,42,128,0.01,query,stress,0.08,2.4,0.12,0.0072611295618116856,0.0966464951634407,1.1140981912612915,0.0,0.628125011920929,0.0070421695709228516,0.0011573040392249823,True
7,irregular,42,128,0.01,query,stress,0.08,2.4,0.24,0.007104889955371618,0.09560105949640274,1.1134182214736938,0.0,0.637499988079071,0.013071298599243164,0.002196116838604212,True
8,forced,42,128,0.0,autonomous,test,0.02,0.6,0.06,0.013069290667772293,0.19065207242965698,1.0740329027175903,0.0,1.0,-0.01320183277130127,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,0.6,0.12,0.013069499284029007,0.19065359234809875,1.0739965438842773,0.0,1.0,-0.02798593044281006,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,0.6,0.24,0.013070790097117424,0.19066299498081207,1.0738930702209473,0.0,1.0,-0.056080617010593414,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,1.2,0.06,0.014317767694592476,0.15336111187934875,1.1231019496917725,0.0,1.0,-0.00434565544128418,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,1.2,0.12,0.014315366744995117,0.15334826707839966,1.1230785846710205,0.0,1.0,-0.01001882553100586,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,1.2,0.24,0.014305203221738338,0.15329380333423615,1.1229708194732666,0.0,1.0,-0.02670001983642578,0.0,False
8,forced,42,128,0.0,autonomous,test,0.02,2.4,0.06,0.06718982756137848,0.27612271904945374,1.1354061365127563,0.0,0.846875011920929,0.004682302474975586,0.000308461778331548,False
8,forced,42,128,0.0,autonomous,test,0.02,2.4,0.12,0.0671757385134697,0.2760937511920929,1.1354048252105713,0.0,0.846875011920929,0.009250640869140625,0.000610670424066484,False
8,forced,42,128,0.0,autonomous,test,0.02,2.4,0.24,0.06711876392364502,0.27597662806510925,1.1353933811187744,0.0,0.846875011920929,0.01828134059906006,0.0011875536292791367,False
8,forced,42,128,0.0,autonomous,stress,0.02,0.6,0.06,0.010389624163508415,0.1354660838842392,1.1360726356506348,0.0,1.0,-0.020712852478027344,0.0,False
8,forced,42,128,0.0,autonomous,stress,0.02,0.6,0.12,0.010388773865997791,0.13546054065227509,1.1360738277435303,0.0,1.0,-0.04689908027648926,0.0,False
8,forced,42,128,0.0,autonomous,stress,0.02,0.6,0.24,0.010387109592556953,0.13544969260692596,1.1360771656036377,0.0,1.0,-0.04691147804260254,0.0,False
8,forced,42,128,0.0,autonomous,stress,0.02,1.2,0.06,0.011838149279356003,0.12537172436714172,1.1353098154067993,0.0,0.995312511920929,0.001917123794555664,6.039440449967515e-06,False
8,forced,42,128,0.0,autonomous,stress,0.02,1.2,0.12,0.01183396577835083,0.12534956634044647,1.135310411453247,0.0,0.9937499761581421,0.003274679183959961,1.0606274372548796e-05,False
8,forced,42,128,0.0,autonomous,stress,0.02,1.2,0.24,0.011816119775176048,0.1252550333738327,1.1353039741516113,0.0,0.9937499761581421,0.0033473968505859375,2.092123031616211e-05,False
8,forced,42,128,0.0,autonomous,stress,0.02,2.4,0.06,0.03663422912359238,0.20263579487800598,1.1358221769332886,0.0,0.680468738079071,0.0033578872680664062,0.0005596213741227984,False
8,forced,42,128,0.0,autonomous,stress,0.02,2.4,0.12,0.03662744164466858,0.20261703431606293,1.135824203491211,0.0,0.6796875,0.0067130327224731445,0.0011121490970253944,False
8,forced,42,128,0.0,autonomous,stress,0.02,2.4,0.24,0.03659861907362938,0.20253729820251465,1.1358227729797363,0.0,0.6781250238418579,0.013130426406860352,0.0022025653161108494,False
9,forced,42,128,0.0,query,test,0.02,0.6,0.06,0.012636490166187286,0.18746869266033173,1.0737624168395996,0.0,1.0,-0.013146430253982544,0.0,False
9,forced,42,128,0.0,query,test,0.02,0.6,0.12,0.012831980362534523,0.18891321122646332,1.0734777450561523,0.0,1.0,-0.027944356203079224,0.0,False
9,forced,42,128,0.0,query,test,0.02,0.6,0.24,0.013120338320732117,0.191024050116539,1.0725116729736328,0.0,1.0,-0.05595497786998749,0.0,False
9,forced,42,128,0.0,query,test,0.02,1.2,0.06,0.012963075190782547,0.1459256410598755,1.1225793361663818,0.0,1.0,-0.004783511161804199,0.0,False
9,forced,42,128,0.0,query,test,0.02,1.2,0.12,0.013533636927604675,0.14910247921943665,1.122187614440918,0.0,1.0,-0.010616898536682129,0.0,False
9,forced,42,128,0.0,query,test,0.02,1.2,0.24,0.014457677491009235,0.15410859882831573,1.1204630136489868,0.0,1.0,-0.027181029319763184,0.0,False
9,forced,42,128,0.0,query,test,0.02,2.4,0.06,0.06045813485980034,0.26192545890808105,1.1347633600234985,0.0,0.8617187738418579,0.004501819610595703,0.00026929733576253057,False
9,forced,42,128,0.0,query,test,0.02,2.4,0.12,0.06336131691932678,0.2681405246257782,1.134360432624817,0.0,0.8609374761581421,0.008951067924499512,0.0005559187266044319,False
9,forced,42,128,0.0,query,test,0.02,2.4,0.24,0.06810642033815384,0.27799972891807556,1.1327048540115356,0.0,0.846875011920929,0.017526865005493164,0.0011363771045580506,False
9,forced,42,128,0.0,query,stress,0.02,0.6,0.06,0.010113348253071308,0.13365282118320465,1.1355342864990234,0.0,1.0,-0.0210343599319458,0.0,False
9,forced,42,128,0.0,query,stress,0.02,0.6,0.12,0.010232564061880112,0.13443826138973236,1.1352049112319946,0.0,1.0,-0.047296762466430664,0.0,False
9,forced,42,128,0.0,query,stress,0.02,0.6,0.24,0.01036507822573185,0.1353059709072113,1.1343426704406738,0.0,1.0,-0.047084808349609375,0.0,False
9,forced,42,128,0.0,query,stress,0.02,1.2,0.06,0.010996074415743351,0.1208304911851883,1.1346832513809204,0.0,0.995312511920929,0.0015981197357177734,4.4247135519981384e-06,False
9,forced,42,128,0.0,query,stress,0.02,1.2,0.12,0.011308659799396992,0.12253587692975998,1.134295105934143,0.0,0.996874988079071,0.0027979612350463867,8.74362922331784e-06,False
9,forced,42,128,0.0,query,stress,0.02,1.2,0.24,0.011731786653399467,0.12480724602937698,1.132699728012085,0.0,0.9937499761581421,0.0027970075607299805,1.748129761836026e-05,False
9,forced,42,128,0.0,query,stress,0.02,2.4,0.06,0.03371190279722214,0.19438567757606506,1.1351721286773682,0.0,0.6890624761581421,0.0031578540802001953,0.0005057926173321903,False
9,forced,42,128,0.0,query,stress,0.02,2.4,0.12,0.034904271364212036,0.19779345393180847,1.1347718238830566,0.0,0.6875,0.006383657455444336,0.0010341524612158537,False
9,forced,42,128,0.0,query,stress,0.02,2.4,0.24,0.03673787787556648,0.20292223989963531,1.1331303119659424,0.0,0.6812499761581421,0.01262962818145752,0.0021127150394022465,False
10,forced,42,128,0.0,clock,test,0.02,0.6,0.06,0.0005624666810035706,0.03955158591270447,1.0607167482376099,0.0,1.0,-0.013712793588638306,0.0,False
