update,loss,validation_mse,training_seconds
1,0.0037990682758390903,0.1311388475965637,1.5001800820464268
100,3.4092270652763546e-05,0.0019615376204556697,3.20955101121217
200,3.33589778165333e-05,0.0020873237090273675,5.072635727468878
300,3.326135265524499e-05,0.002088259552143436,6.497537670540623
400,3.314613059046678e-05,0.002088400232767073,8.505744138848968
500,3.301631295471452e-05,0.0020886132099584664,9.937254702555947
600,3.287404615548439e-05,0.0020888454843714407,11.36830290290527
700,3.2720694434829056e-05,0.0020889850416801374,12.812507624505088
800,3.255696356063709e-05,0.0020888192573824903,14.363150902907364
900,3.238253702875227e-05,0.002088042454944289,15.784087643376552
1000,3.21961342706345e-05,0.002086922772483664,17.203079755534418
1100,3.199537968612276e-05,0.0020821280036721667,18.92538379202597
1200,3.177428152412176e-05,0.0020758483711228915,20.648956983932294
1300,3.15275028697215e-05,0.002065121164298858,22.48081215051934
1400,3.124153590761125e-05,0.0020528208804492733,24.20454850792885
1500,3.0908591725165024e-05,0.002034057925890412,25.63515005109366
1600,3.0510687793139368e-05,0.002008803523608378,27.097381656174548
1700,3.0024828447494656e-05,0.001975825759852325,28.526068683131598
1800,2.9415461540338583e-05,0.0019316233631109629,29.955101093044505
1900,2.8626833227463067e-05,0.0018728221651687128,31.384725390234962
2000,2.756297544692643e-05,0.0017930632947187068,32.81298689811956
2100,2.604315523058176e-05,0.0016815087470585211,34.62784310372081
2200,2.370179572608322e-05,0.0015135766538959584,36.07699786720332
2300,1.982013782253489e-05,0.0012466494883586754,37.79788525856566
2400,1.3499184206011705e-05,0.0008365327398916814,39.51889646286145
2500,5.86346186537412e-06,0.00037006286423367025,41.51293653785251
2600,1.3052292615611805e-06,9.658699229853608e-05,42.932873858720995
2700,2.409600483588292e-07,2.4761404460998885e-05,44.55746807937976
2800,1.3068834903151583e-07,1.333797057185375e-05,46.43479263561312
2900,1.226129597853287e-07,1.1422925677365338e-05,47.86360562918708
3000,1.210131301832007e-07,1.094289749420835e-05,49.29153817042243
3100,1.1939832234020287e-07,1.0757345373032503e-05,50.99082487542182
3200,1.1787674480956412e-07,1.0643351570844536e-05,52.41539803671185
3300,1.1629020946202218e-07,1.044409919964554e-05,54.134968457976356
3400,1.1480956629839056e-07,1.0271648574138723e-05,56.03993921645451
3500,1.1299387381313863e-07,1.01275512075961e-05,57.46507805038709
3600,1.1208706496290688e-07,9.92838759293565e-06,58.890560877509415
3700,1.0950441975410286e-07,9.792412684564995e-06,60.77733723819256
3800,1.0767489300178568e-07,9.6198249157807e-06,62.7793363876408
3900,1.0610995104798349e-07,9.419831874307219e-06,64.6544992037816
4000,1.03902237924558e-07,9.263426235371335e-06,66.53193608415313
4100,1.1441869673944893e-07,9.565918316263617e-06,67.95187522529159
4200,9.995772387583202e-08,8.89381123895426e-06,69.68761908146553
4300,9.797196298677591e-08,8.733137168035505e-06,71.41337753541302
4400,9.587044047520976e-08,8.495857364130194e-06,73.13809634139761
4500,9.373179210570015e-08,8.30918293658441e-06,75.1462503405055
4600,9.160810066077829e-08,8.151633613110335e-06,76.56957766634878
4700,8.942012641455221e-08,7.90710153768986e-06,77.99329847912304
4800,8.738101797689524e-08,7.761101513841166e-06,79.37336887419224
4900,8.501210402300785e-08,7.503811946469386e-06,81.0927586897742
5000,8.272719043134202e-08,7.286057749507854e-06,82.81252870464232
5100,8.047447863646084e-08,7.120739043451729e-06,84.67948845156934
5200,7.816761637968739e-08,6.862686878670453e-06,86.57688369276002
5300,7.924616340915236e-08,6.654277712340087e-06,88.50409051857423
5400,7.356291575888463e-08,6.436431694803734e-06,89.92420579050668
5500,8.638758686174697e-08,7.5977344874232695e-06,91.3450809456408
5600,6.893700543741943e-08,6.009486130929702e-06,93.2468114917865
5700,6.660685869519511e-08,5.799875648972434e-06,95.13099341071211
5800,6.433872101752058e-08,5.5960266936103334e-06,96.55328326672316
5900,6.201315727594192e-08,5.371584144193687e-06,98.17682696459815
6000,6.369766225589046e-08,6.288251935480382e-06,99.82171637297142
6100,5.7479052628650606e-08,4.955811174126714e-06,101.54625813418534
6200,5.5214208316556324e-08,4.748335698643186e-06,103.49440621666145
6300,5.316050533110683e-08,4.5379797969836115e-06,105.31691290973686
6400,5.0837655862778774e-08,4.34475570067128e-06,107.23262374929618
6500,2.238863459069762e-07,1.7091720869758786e-05,108.90670426562428
6600,4.66030520840377e-08,3.956847436281843e-06,110.62836452329066
6700,4.449783830295928e-08,3.7653832835861667e-06,112.35427077987697
6800,5.6013604421423224e-08,4.295440158817654e-06,114.38211032142863
6900,4.0508417953333264e-08,3.401298894144737e-06,115.80324109143112
7000,3.85489933307781e-08,3.2263647612975022e-06,117.61019697482698
