epoch,train_mse,validation_mse,seconds
1,0.003410058096051216,0.0037851010953697064,0.022318441420793533
2,0.0031732143834233284,0.0035539384310444198,0.04404798150062561
3,0.0029662628658115864,0.0033032853874222687,0.06599189713597298
4,0.0027539078146219254,0.0030471940505473563,0.08765318989753723
5,0.002541604917496443,0.0028016698682525507,0.10919397324323654
6,0.0023392571602016687,0.0025713470531627536,0.13077419996261597
7,0.0021482522133737803,0.002350334000463287,0.1522986963391304
8,0.0019621001556515694,0.002133977017365396,0.17404626309871674
9,0.0017773315776139498,0.0019244025364362944,0.1957986131310463
10,0.0015970028471201658,0.001724831973357747,0.21746893599629402
11,0.001425113994628191,0.0015340744090887408,0.2390526384115219
12,0.001261980622075498,0.0013471440324792638,0.2604249492287636
13,0.0011042789556086063,0.0011630174606883277,0.2820048816502094
14,0.0009509347146376967,0.000986406618418793,0.3033611960709095
15,0.0008050502510741353,0.0008228422666434199,0.3248043656349182
16,0.0006703195394948125,0.0006737659180847307,0.3463258892297745
17,0.0005472079501487315,0.0005370468182566887,0.3681297115981579
18,0.0004337996360845864,0.0004133160994873227,0.3900173455476761
19,0.00033110540243797004,0.00030657544508964446,0.4114238955080509
20,0.0002430879685562104,0.00021869496049475856,0.4327227659523487
21,0.0001717620762065053,0.0001474017141542087,0.45439546182751656
22,0.00011526707385201007,9.234460291433304e-05,0.47605811804533005
23,7.285458559636027e-05,5.677884958762055e-05,0.4976484775543213
24,4.670079943025485e-05,4.091979205137856e-05,0.518907867372036
25,3.684225521283224e-05,3.920487112433572e-05,0.5400957763195038
26,3.8988597225397825e-05,4.763428402535889e-05,0.5610226914286613
27,5.0069753342540935e-05,6.539748846989824e-05,0.5819151103496552
28,6.911265518283471e-05,8.855688641536592e-05,0.6029183492064476
29,9.206987306242809e-05,0.00011108931084891083,0.6238962076604366
30,0.0001132465768023394,0.00013069594933767803,0.6448375657200813
31,0.00013067037798464298,0.000145538379001664,0.6660312451422215
32,0.00014341138012241572,0.0001515533889081174,0.6871035136282444
33,0.00014881780953146517,0.0001482970795526247,0.7081582695245743
34,0.0001465979148633778,0.00013919252463286588,0.7292934395372868
35,0.00013905891682952642,0.00012608843280759174,0.7504890598356724
36,0.00012719587539322674,0.0001099722624834006,0.7716338746249676
37,0.00011180758156115189,9.334298253331023e-05,0.7926544137299061
38,9.54509450821206e-05,7.774076645243137e-05,0.8139579482376575
39,8.000720117706805e-05,6.32382684671029e-05,0.8351256139576435
40,6.586151721421629e-05,5.098056408314733e-05,0.8566552847623825
41,5.388336649048142e-05,4.248242309283038e-05,0.8780382759869099
42,4.508056372287683e-05,3.765252677112585e-05,0.8997653126716614
43,3.923926851712167e-05,3.5722859062540614e-05,0.9215276949107647
44,3.57834214810282e-05,3.6421074961860235e-05,0.9429454319179058
45,3.464898691163398e-05,3.916945464273643e-05,0.9641673900187016
46,3.549287066562101e-05,4.285944805815234e-05,0.9851990826427937
47,3.743537672562525e-05,4.684782879849081e-05,1.0064206309616566
48,3.9889484469313174e-05,5.0975842289820626e-05,1.0273545980453491
49,4.264212475391105e-05,5.47907588952512e-05,1.0483324639499187
50,4.526790144154802e-05,5.770771652654124e-05,1.0694767385721207
51,4.727299165097065e-05,5.959642688443031e-05,1.090607225894928
52,4.855846054852009e-05,6.05230364575012e-05,1.1115811914205551
53,4.9188918637810275e-05,6.035807124741647e-05,1.1325347274541855
54,4.906368121737614e-05,5.9091952759141954e-05,1.1535802595317364
55,4.816989167011343e-05,5.704821281445523e-05,1.1746546924114227
56,4.6754365030210465e-05,5.451083203903787e-05,1.1955912671983242
57,4.502024967223406e-05,5.159934577629125e-05,1.2165949456393719
58,4.3033673136960715e-05,4.855588031205116e-05,1.237543996423483
59,4.0974464354803786e-05,4.5675770707021e-05,1.2585537731647491
60,3.909003862645477e-05,4.3033882169159675e-05,1.2796225398778915
61,3.7462785257957876e-05,4.0650932684608655e-05,1.3008068464696407
62,3.611898500821553e-05,3.8691889282442084e-05,1.3216851837933064
63,3.516697324812412e-05,3.7257480319870716e-05,1.3426340892910957
64,3.463074244791642e-05,3.629574424242795e-05,1.3636522702872753
65,3.4412616514600813e-05,3.577122523286865e-05,1.3846487663686275
66,3.446760820224881e-05,3.5606417592741003e-05,1.40610908344388
67,3.475975972833112e-05,3.559929935666636e-05,1.4276252947747707
68,3.515954449540004e-05,3.562947457188178e-05,1.4484827443957329
69,3.5568235034588724e-05,3.57144350194479e-05,1.4694424495100975
70,3.595479574869387e-05,3.583323405109695e-05,1.4903344325721264
71,3.624738019425422e-05,3.593661078108804e-05,1.5112402476370335
72,3.6388737498782575e-05,3.600634439256586e-05,1.5322606898844242
73,3.6398931115400046e-05,3.5985126942250645e-05,1.5535724982619286
74,3.62864084308967e-05,3.5836468365838904e-05,1.5749193355441093
75,3.605167876230553e-05,3.5640457023570583e-05,1.596292905509472
76,3.574792935978621e-05,3.54887226876599e-05,1.617836870253086
77,3.542019840097055e-05,3.541277593891815e-05,1.639423944056034
78,3.508507143124007e-05,3.542853384412107e-05,1.660379022359848
79,3.478264989098534e-05,3.551919864245671e-05,1.681798342615366
80,3.4544173104222864e-05,3.564397184163681e-05,1.7029216662049294
81,3.436676342971623e-05,3.5810005480622444e-05,1.7241151630878448
82,3.425634349696338e-05,3.604376039826699e-05,1.7452969588339329
83,3.4215983760077506e-05,3.6332848670402505e-05,1.7663379199802876
84,3.422344525461085e-05,3.664805126391002e-05,1.78733491897583
85,3.4263182897120714e-05,3.6950913454347756e-05,1.8084702342748642
86,3.432643279666081e-05,3.71924491749572e-05,1.8299030922353268
87,3.439099236857146e-05,3.735549338064933e-05,1.8515896201133728
88,3.444240792305209e-05,3.7455972839476694e-05,1.8729736022651196
89,3.447831841185689e-05,3.7502557006519055e-05,1.8945458494126797
90,3.448956340434961e-05,3.7496182509736777e-05,1.916012179106474
91,3.447366179898381e-05,3.74354015851471e-05,1.938797727227211
92,3.4438358852639794e-05,3.7311308915377595e-05,1.9601627811789513
