epoch,train_mse,validation_mse,seconds
1,0.003762822365388274,0.0039001550370206437,0.00707288458943367
2,0.0034989924170076847,0.003615501627791673,0.013495400547981262
3,0.0032367794774472713,0.0033324188358771303,0.019723299890756607
4,0.0029847570694983006,0.0030707568706323705,0.025925755500793457
5,0.002746976213529706,0.0028269110092272363,0.032078493386507034
6,0.002515261061489582,0.0025969756534323096,0.038258593529462814
7,0.0022903927601873875,0.002380243609271323,0.044501893222332
8,0.002076617209240794,0.0021697261351315924,0.050725359469652176
9,0.0018731991294771433,0.001957974260828147,0.05700957402586937
10,0.0016765231266617775,0.0017477595489860203,0.06344730779528618
11,0.0014872153988108039,0.0015462738617012899,0.06983282789587975
12,0.001308065140619874,0.0013578935953167577,0.0761176124215126
13,0.0011392608284950256,0.0011824786585445206,0.0824115201830864
14,0.000978940399363637,0.0010199071936464559,0.08873146399855614
15,0.0008280951296910644,0.000870548273572543,0.09498962014913559
16,0.0006895702099427581,0.0007313379004093198,0.10132789984345436
17,0.0005639352020807564,0.0005990693510587638,0.10760355368256569
18,0.00045017420779913664,0.0004769266258032682,0.1139255166053772
19,0.00034982897341251373,0.00037069177293839556,0.12029459699988365
20,0.00026519279344938695,0.0002824959859329586,0.12655361741781235
21,0.00019571174925658852,0.00021170931419571085,0.13299927860498428
22,0.00014053391350898892,0.0001581608533645825,0.13939134776592255
23,0.00010095320612890646,0.00011896776777575724,0.14565616846084595
24,7.655371155124158e-05,8.994726977107348e-05,0.15195460990071297
25,6.459365249611437e-05,7.1740317101406e-05,0.15818775072693825
26,6.401088467100635e-05,6.562344484943121e-05,0.16470298916101456
27,7.331384404096752e-05,6.879224747535773e-05,0.17069504410028458
28,8.84557084646076e-05,7.817777744397365e-05,0.1766459010541439
29,0.00010680388368200511,9.043655851807368e-05,0.18266383931040764
30,0.00012637427425943315,0.00010065209092620837,0.18862346559762955
31,0.00014360433851834387,0.00010768811019564357,0.19477254152297974
32,0.00015678248018957675,0.0001125682416992883,0.20091398060321808
33,0.0001653871440794319,0.00011460219623889618,0.20703213661909103
34,0.00016811575915198773,0.00011383141948802707,0.21306255459785461
35,0.00016544191748835146,0.00011021367845387431,0.21910729631781578
36,0.00015855069796089083,0.0001029754854850277,0.22497710213065147
37,0.00014788817497901618,9.381506455004758e-05,0.23087476566433907
38,0.00013498631597030908,8.512139356753323e-05,0.23674244433641434
39,0.00012133967538829893,7.791845155225019e-05,0.242631196975708
40,0.0001076088665286079,7.289114061374373e-05,0.24856074899435043
41,9.495787526248023e-05,6.967953231651336e-05,0.25449182838201523
42,8.418864308623597e-05,6.744188506975964e-05,0.2603784538805485
43,7.538177305832505e-05,6.673927115722715e-05,0.2663178853690624
44,6.887440395075828e-05,6.841332257560377e-05,0.2721952199935913
45,6.469526852015406e-05,7.242342962854309e-05,0.2781141325831413
46,6.23977102804929e-05,7.820089073599472e-05,0.28404173254966736
47,6.177584873512387e-05,8.453408372588456e-05,0.29004284739494324
48,6.251037848414853e-05,9.021345689082712e-05,0.295969121158123
49,6.402964208973572e-05,9.51651859395497e-05,0.301828570663929
50,6.601698260055855e-05,9.985953389938611e-05,0.3077738285064697
51,6.818969268351793e-05,0.00010437193304824177,0.3136909641325474
52,7.014752191025764e-05,0.00010836643499108807,0.3196253143250942
53,7.17245347914286e-05,0.00011114312928839354,0.32557662576436996
54,7.284300227183849e-05,0.00011208808003478528,0.33154914528131485
55,7.335344707826152e-05,0.00011142275828509203,0.33741817995905876
56,7.327899220399559e-05,0.00010989180827891687,0.343401912599802
57,7.271836511790752e-05,0.00010798675612022635,0.34928029775619507
58,7.16975555405952e-05,0.0001057734358861732,0.35531171038746834
59,7.034809095785022e-05,0.00010296721969401308,0.36130617558956146
60,6.883416790515184e-05,9.932222231630779e-05,0.367283895611763
61,6.723285332554951e-05,9.5174085496789e-05,0.3736705966293812
62,6.567630043718964e-05,9.118592697632266e-05,0.3796371743083
63,6.428615597542375e-05,8.774646873159024e-05,0.3856442756950855
64,6.309556192718446e-05,8.482291908270174e-05,0.3916918747127056
65,6.21673243585974e-05,8.208270689162116e-05,0.39765604212880135
66,6.152995774755254e-05,7.93142518584015e-05,0.40366630628705025
67,6.114402640378103e-05,7.676560729426758e-05,0.4096659719944
68,6.0999886045465246e-05,7.480312676004057e-05,0.4156557023525238
69,6.105001375544816e-05,7.350244034872351e-05,0.4216960556805134
70,6.121968908701092e-05,7.261392268749962e-05,0.427597314119339
71,6.147097883513197e-05,7.177905672506313e-05,0.43360624462366104
72,6.173853762447834e-05,7.093270263188363e-05,0.43964819610118866
73,6.196993490448222e-05,7.032693126044857e-05,0.44563281908631325
74,6.21453727944754e-05,7.014061005368906e-05,0.4515754282474518
75,6.222954107215628e-05,7.028419940979802e-05,0.45753977447748184
76,6.222005322342739e-05,7.048526640573982e-05,0.4635937102138996
77,6.212640437297523e-05,7.059115190107453e-05,0.46961992233991623
78,6.195235619088635e-05,7.075269180252992e-05,0.47566790506243706
79,6.172774010337889e-05,7.118257220402786e-05,0.4817713350057602
80,6.147253589006141e-05,7.189375689146497e-05,0.4877348691225052
81,6.120697071310133e-05,7.269322698751542e-05,0.49368301779031754
