seed,model,state_source,snapshot_time,conditioning_time,sample_count,rms_residual_l2,rms_reference_l2,rms_relative_residual,residual_mean,residual_median,residual_p90,residual_p95,residual_max,relative_mean,relative_median,relative_p90,relative_p95,relative_max,cosine_mean,representation_error_max,latent_abs_max,raw_state_min,raw_state_max,raw_bound_violation_count,represented_state_min,represented_state_max,saturation_count,nonfinite_events
161803,latent_query_time,reference_trajectory,0.0,0.075,500,0.09333890312257506,0.6383428605051622,0.14622064238129007,0.08387339291721582,0.07385969534516335,0.12490291446447374,0.15410890281200382,0.24475689232349396,0.13215184002369643,0.11412093788385391,0.20293832123279573,0.24544925615191435,0.39770421385765076,0.9898374187946319,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
161803,latent_query_time,reference_trajectory,0.0,0.15,500,0.09333811229359512,0.6383428605051622,0.1462194035032061,0.0838710275478661,0.07385807484388351,0.12490472868084909,0.15411164760589574,0.24476204812526703,0.1321481801792979,0.11411583051085472,0.20294722169637683,0.24545697197318053,0.3977125883102417,0.9898374749422073,8.161702425013573e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
161803,latent_query_time,reference_trajectory,0.6,0.075,500,0.03856392600617657,0.6720010881323629,0.05738670172894229,0.03752443303540349,0.03647363744676113,0.05008505657315254,0.0565995654091239,0.06629324704408646,0.05692856277152896,0.055193956941366196,0.07953419238328935,0.10166992656886578,0.1320396363735199,0.9983227772712707,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
161803,latent_query_time,reference_trajectory,0.6,0.15,500,0.038560902761107865,0.6720010881323629,0.05738220285963672,0.03752156301215291,0.036470137536525726,0.05008940882980824,0.05659417193382978,0.06628861278295517,0.05692421204969287,0.05518879555165768,0.07953091338276864,0.10166025795042515,0.1320319026708603,0.998323028087616,1.0133885552932043e-07,2.34291410446167,0.08763065934181213,0.8734002113342285,0,0.08763065189123154,0.8734002113342285,0,0
161803,latent_query_time,reference_trajectory,1.2,0.075,500,0.04135085606355679,0.6563314570022081,0.06300300804173961,0.04032716817781329,0.03861098736524582,0.055157433822751054,0.05613587461411953,0.06418801844120026,0.0625415321327746,0.057279933243989944,0.09143951535224915,0.1011569995433092,0.12332703918218613,0.9981854748725891,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
161803,latent_query_time,reference_trajectory,1.2,0.15,500,0.0413491569020484,0.6563314570022081,0.0630004191645949,0.04032576360553503,0.0386109072715044,0.055155588313937194,0.05612993091344833,0.06417961418628693,0.06253913194313646,0.057281920686364174,0.09142996221780778,0.10114939101040361,0.123310886323452,0.9981858841180802,1.086099459257639e-07,2.484848737716675,0.15186870098114014,0.9230728149414062,0,0.15186871588230133,0.9230728149414062,0,0
161803,latent_query_time,reference_trajectory,2.4,0.075,500,0.04964677765964809,0.4511312950614443,0.11004950931831536,0.04910727550834417,0.05124854855239391,0.05559535212814808,0.05794758349657059,0.061866410076618195,0.1105633966550231,0.11553318426012993,0.13290912955999373,0.13983460143208504,0.16070495545864105,0.9986047220230102,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
161803,latent_query_time,reference_trajectory,2.4,0.15,500,0.04964711178955557,0.4511312950614443,0.11005024996723761,0.049107657734304665,0.05124890059232712,0.0555953323841095,0.057947367429733276,0.06186608597636223,0.11056420043855905,0.11553389951586723,0.13290897905826568,0.13983411490917205,0.160704106092453,0.9986048233509064,1.3118101094278245e-07,3.6026175022125244,0.3972976803779602,0.9734706878662109,0,0.3972976505756378,0.9734706878662109,0,0
161803,latent_query_time,reference_trajectory,4.8,0.075,500,0.020884943427932814,0.06955994580607973,0.3002438139638029,0.020722324665635825,0.019813538528978825,0.023732862621545794,0.027347601670771833,0.031988199800252914,0.31859406048059463,0.32819125056266785,0.3576494812965393,0.3609932094812393,0.3791988492012024,0.9984285411834717,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
161803,latent_query_time,reference_trajectory,4.8,0.15,500,0.020884880436717896,0.06955994580607973,0.30024290839646545,0.0207222649641335,0.019813488237559795,0.023732766322791577,0.02734745685011148,0.03198801353573799,0.31859321281313896,0.3281904458999634,0.35764874517917633,0.36099252551794053,0.37919822335243225,0.998428533911705,1.5979715328739985e-07,5.823498249053955,0.900017499923706,0.997051477432251,0,0.9000175595283508,0.997051477432251,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,0.0,0.075,64,0.09400447892570925,0.6375256185532329,0.14745208065369683,0.08300290798069909,0.06982972472906113,0.1151113122701645,0.16542279869317988,0.2438853234052658,0.13142145599704236,0.11231580749154091,0.1904360041022301,0.2688918665051457,0.39641129970550537,0.9897470669820905,7.264912937898771e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,0.6,0.075,64,0.047462401282448205,0.6781696203331372,0.06998603278503282,0.04613038702518679,0.044247593730688095,0.060321076959371576,0.06963662356138224,0.08511242270469666,0.06920979887945578,0.06510762870311737,0.10245128124952321,0.1084566954523325,0.13807252049446106,0.997489002533257,6.035659794179082e-08,2.086697578430176,0.11039648205041885,0.8629769682884216,0,0.11039648205041885,0.8629769682884216,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,1.2,0.075,64,0.04548939717612326,0.6670242975645517,0.06819751145830036,0.04481276421574876,0.04361109808087349,0.057750387117266655,0.05820949394255877,0.06371773034334183,0.06791718630120158,0.06507378816604614,0.090132362395525,0.09931089133024214,0.11372286826372147,0.9979393314570189,6.452392398159645e-08,2.2769248485565186,0.21623259782791138,0.9069478511810303,0,0.21623259782791138,0.9069478511810303,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,2.4,0.075,64,0.054203545089372196,0.46526286265945727,0.11650090613195091,0.05386350560002029,0.05506016127765179,0.06021433509886265,0.061624362319707866,0.0625089779496193,0.11692864343058318,0.11840198189020157,0.13968466222286224,0.14441754147410393,0.14914898574352264,0.9986063288524747,6.233602789507131e-08,3.097956895828247,0.5241877436637878,0.9568083882331848,0,0.5241877436637878,0.9568083882331848,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,4.8,0.075,64,0.0300405355736001,0.10466791585146004,0.2870080609633258,0.03000900527695194,0.029679469764232635,0.03130964506417513,0.03365992493927478,0.035557642579078674,0.29134052828885615,0.29662036895751953,0.3129167497158051,0.31554340571165085,0.319620817899704,0.9987505730241537,0.0,4.534056186676025,0.9091293215751648,0.9893770217895508,0,0.9091293215751648,0.9893770217895508,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,0.0,0.15,64,0.09400380576630361,0.6375256185532329,0.14745102475980637,0.08300039122696035,0.06982593983411789,0.1151149481534958,0.1654279403388498,0.24389053881168365,0.1314176112646237,0.11230973899364471,0.1904417842626572,0.26890022680163345,0.3964197635650635,0.9897470735013485,7.264912937898771e-08,2.944438934326172,0.05000000074505806,0.8000000715255737,0,0.05000000074505806,0.8000000715255737,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,0.6,0.15,64,0.04746016639616099,0.6781685795031884,0.06998284472413817,0.04612777873990126,0.04424185864627361,0.0603152133524418,0.06963114067912096,0.08511878550052643,0.0692059836583212,0.0650998093187809,0.10244148448109631,0.10846369080245495,0.13806253671646118,0.9974891934543848,6.532549434723478e-08,2.0867116451263428,0.11039509624242783,0.8629770278930664,0,0.11039509624242783,0.8629770278930664,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,1.2,0.15,64,0.04548800770848305,0.6670247912570499,0.06819537790005983,0.04481162995216437,0.04361012764275074,0.057745013013482095,0.058203010074794295,0.06370901316404343,0.067915256426204,0.06507252529263496,0.09012906700372697,0.09929999336600302,0.11370803415775299,0.9979396611452103,6.452392398159645e-08,2.276923418045044,0.21622714400291443,0.9069477319717407,0,0.21622714400291443,0.9069477319717407,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,2.4,0.15,64,0.05420331869182457,0.46526960938099327,0.11649873019632223,0.05386329581961036,0.05505974963307381,0.06021420136094093,0.0616241592913866,0.06250864267349243,0.1169264655909501,0.11839893087744713,0.13968167454004288,0.14441502839326859,0.14914612472057343,0.99860636331141,5.2683560625155224e-08,3.097954034805298,0.5241737365722656,0.9568082690238953,0,0.5241737365722656,0.9568082690238953,0,0
161803,latent_query_time,learned_repeated_lag_trajectory,4.8,0.15,64,0.030040700697060132,0.10467004274361477,0.28700380652985563,0.030009169277036563,0.029679616913199425,0.03130985908210278,0.03366015311330556,0.03555794060230255,0.2913366099819541,0.29661643505096436,0.31291413605213164,0.31554052233695984,0.319618284702301,0.9987505385652184,0.0,4.5340447425842285,0.909125566482544,0.9893769025802612,0,0.909125566482544,0.9893769025802612,0,0
