seed,model,conditioning_time,horizon,composition_depth,substeps_per_call,finest_substeps_per_call,total_substeps,total_rhs_evaluations,rms_learned_flow_difference_vs_finest_l2,relative_error_mean,relative_error_p95,relative_error_max,rms_learned_prediction_discrepancy_vs_cache_reference_l2,observed_order_to_next,next_substeps_per_call,saturation_count,saturation_fraction,max_abs_latent,encoder_clamp_activation_count,encoder_clamp_activation_fraction,reencoding_abs_max,reencoding_rms,learned_flow_numerical_to_cache_discrepancy_ratio,learned_flow_numerical_confounding
161803,latent_query_time,0.075,1.2,16,8,120,128,512,3.511839477006749e-07,1.62053335639456e-07,2.292793048752628e-07,2.926777256107016e-07,0.04084030936727773,-0.06406004637658164,16,0,0.0,2.944438934326172,0,0.0,8.344650268554688e-07,1.2846409149176683e-07,,
161803,latent_query_time,0.075,1.2,16,16,120,256,1024,3.6712896670698117e-07,1.7024226761641614e-07,2.3286179100523437e-07,3.039366731627524e-07,0.04084029091526193,0.040032994282142007,30,0,0.0,2.944438934326172,0,0.0,8.344650268554688e-07,1.2732433378486978e-07,,
161803,latent_query_time,0.075,1.2,16,30,120,480,1920,3.5800541335074226e-07,1.658421495687179e-07,2.1793965885308352e-07,2.5702755124257237e-07,0.04084030063717832,-0.10704536873649648,60,0,0.0,2.944438934326172,0,0.0,8.344650268554688e-07,1.267268169283402e-07,8.7659837896697e-06,False
161803,latent_query_time,0.075,1.2,16,60,120,960,3840,3.8557907797838375e-07,1.792989230420261e-07,2.372109300097236e-07,2.5065435238502687e-07,0.040840283936736964,,,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.2823973731618677e-07,,
161803,latent_query_time,0.15,1.2,8,8,120,64,256,2.5879416652637775e-07,1.2078365618783948e-07,1.5319705468641586e-07,1.8107517973930953e-07,0.040834955791471894,-0.057536469484553876,16,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.312380604347306e-07,,
161803,latent_query_time,0.15,1.2,8,16,120,128,512,2.6932377046014255e-07,1.2580369257442214e-07,1.61678688215261e-07,1.8036577387192665e-07,0.040834950315001915,0.016797132547916326,30,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.3033001107255453e-07,,
161803,latent_query_time,0.15,1.2,8,30,120,240,960,2.664949890279874e-07,1.228582713341808e-07,1.7653637414127842e-07,2.030355972237885e-07,0.04083493852367238,-0.09153007586429239,60,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.3012066080962428e-07,6.526151346438244e-06,False
161803,latent_query_time,0.15,1.2,8,60,120,480,1920,2.839503090032457e-07,1.3280418964534135e-07,1.7238141651887419e-07,1.822634629888853e-07,0.04083492201195822,,,0,0.0,2.944438934326172,0,0.0,7.152557373046875e-07,1.306940941124585e-07,,
