evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0,1.5084680171639775e-06,0.0015014491509646177,0.0007112721796147525,0.12710639834403992,0.0015014491509646177,0.2590268850326538,0.11725695431232452,0.2590268850326538,0.25908753275871277,0.25908753275871277,5.939251899719238,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.0,6.082855634303996e-06,0.0029614644590765238,0.0017768031684681773,0.1771693378686905,0.0029614644590765238,0.3224989175796509,0.14602641761302948,0.3224989175796509,0.3225993514060974,0.3225993514060974,5.939251899719238,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0,1.4292477317212615e-06,0.0015014486853033304,0.000711272528860718,0.12710636854171753,0.0015014486853033304,0.25902676582336426,0.11725689470767975,0.25902676582336426,0.25908753275871277,0.25908753275871277,5.939251899719238,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.0,6.066226887924131e-06,0.00296146422624588,0.0017768032848834991,0.1771693229675293,0.00296146422624588,0.3224989175796509,0.1460264027118683,0.3224989175796509,0.3225993514060974,0.3225993514060974,5.939251899719238,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.0,5.781037089036545e-06,0.002961460966616869,0.0017768049146980047,0.17716921865940094,0.002961460966616869,0.32249826192855835,0.1460261195898056,0.32249826192855835,0.3225993514060974,0.3225993514060974,5.939251899719238,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.0,8.2897668107762e-06,0.004157233517616987,0.0028517283499240875,0.2074120044708252,0.004157233517616987,0.34398552775382996,0.1561811864376068,0.34398552775382996,0.34407681226730347,0.34407681226730347,5.939251899719238,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.0,9.458605200052261e-05,0.007567069958895445,0.006296788342297077,0.263262540102005,0.007567069958895445,0.3509872257709503,0.1650952249765396,0.3509872257709503,0.3521460294723511,0.3521460294723511,5.939251899719238,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.0,8.27062740427209e-06,0.004157233517616987,0.002851728815585375,0.2074120044708252,0.004157233517616987,0.3439854681491852,0.15618117153644562,0.3439854681491852,0.34407681226730347,0.34407681226730347,5.939251899719238,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.0,9.45796855376102e-05,0.007567070424556732,0.006296789273619652,0.2632625699043274,0.007567070424556732,0.3509872257709503,0.1650952249765396,0.3509872257709503,0.3521460294723511,0.3521460294723511,5.939251899719238,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,6.814132939325646e-05,9.731336467666551e-05,0.0029607184696942568,0.0017773115541785955,0.17714589834213257,0.0029613946098834276,0.32235080003738403,0.14595726132392883,0.32235080003738403,0.32386690378189087,0.32386690378189087,5.939251899719238,32,32,16,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,8,128,2.6544898901192937e-06,3.1334834602603223e-06,0.002961432561278343,0.0017768230754882097,0.1771683394908905,0.002961460966616869,0.3224925994873047,0.14602352678775787,0.3224925994873047,0.3225993514060974,0.3225993514060974,5.939251899719238,64,64,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,16,128,1.7702676302633336e-07,1.7952837083612394e-07,0.002961462829262018,0.001776804099790752,0.17716927826404572,0.00296146422624588,0.3224985599517822,0.14602626860141754,0.3224985599517822,0.32250893115997314,0.32250893115997314,5.939251899719238,128,128,64,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,4,128,2.386659434705507e-05,0.0001415031438227743,0.002961180405691266,0.001777024008333683,0.1771603524684906,0.0029613946098834276,0.3224395513534546,0.14599864184856415,0.3224395513534546,0.32386690378189087,0.32386690378189087,5.939251899719238,32,32,16,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,8,128,1.000474412649055e-06,4.789932972926181e-06,0.002961451420560479,0.0017768125981092453,0.17716893553733826,0.002961460966616869,0.322496235370636,0.1460251659154892,0.322496235370636,0.3225993514060974,0.3225993514060974,5.939251899719238,64,64,32,True
nonuniform_refinement,0.04+0.12,"[0.04,0.12]",0.16,2,16,128,1.2266215776435274e-07,2.5414556148462e-07,0.002961463527753949,0.0017768036341294646,0.1771693229675293,0.00296146422624588,0.32249876856803894,0.1460263580083847,0.32249876856803894,0.32250893115997314,0.32250893115997314,5.939251899719238,128,128,64,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,4,128,9.631539796828292e-06,0.00016061621136032045,0.0029613652732223272,0.0017768843099474907,0.1771661937236786,0.0029614525847136974,0.3224777579307556,0.14601649343967438,0.3224777579307556,0.32386690378189087,0.32386690378189087,5.939251899719238,48,48,16,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,8,128,4.5259611169967684e-07,5.589202373812441e-06,0.0029614598024636507,0.0017768066609278321,0.17716917395591736,0.002961463760584593,0.3224979043006897,0.14602594077587128,0.3224979043006897,0.3225993514060974,0.3225993514060974,5.939251899719238,96,96,32,True
nonuniform_refinement,0.02+0.04+0.1,"[0.02,0.04,0.1]",0.16,3,16,128,1.341689710443461e-07,2.972863057948416e-07,0.0029614639934152365,0.0017768031684681773,0.1771693229675293,0.0029614644590765238,0.3224988877773285,0.1460263878107071,0.3224988877773285,0.32250893115997314,0.32250893115997314,5.939251899719238,192,192,64,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,4,128,2.8712731818814063e-06,0.00016801226593088359,0.002961434656754136,0.0017768273828551173,0.17716839909553528,0.002961460966616869,0.3224925398826599,0.1460234373807907,0.3224925398826599,0.32386690378189087,0.32386690378189087,5.939251899719238,64,64,16,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,8,128,1.7658751971794118e-07,5.925779532844899e-06,0.0029614632949233055,0.0017768043326213956,0.17716927826404572,0.00296146422624588,0.3224985897541046,0.14602626860141754,0.3224985897541046,0.3225993514060974,0.3225993514060974,5.939251899719238,128,128,32,True
nonuniform_refinement,0.01+0.03+0.04+0.08,"[0.01,0.03,0.04,0.08]",0.16,4,16,128,1.4320846730697667e-07,3.18389055564694e-07,0.0029614644590765238,0.0017768032848834991,0.1771693378686905,0.0029614644590765238,0.3224988877773285,0.1460264027118683,0.3224988877773285,0.32250893115997314,0.32250893115997314,5.939251899719238,256,256,64,True
