epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.0021010416094213724,3.108870782142503e-05,0.0021010416094213724,,0.8497776389122009,False
2,0.002071943032206036,5.312708435667446e-05,0.002071943032206036,,0.8601969480514526,False
3,0.0020492313196882606,5.679580887374414e-06,0.0020492313196882606,,0.8555120825767517,False
4,0.002042733452981338,2.5052329810648644e-06,0.002042733452981338,,0.8545085787773132,False
5,0.0020339007169241086,1.0548300451773684e-05,0.0020339007169241086,0.0025463313795626163,0.8568357825279236,True
6,0.002029326598858461,8.78183709573932e-06,0.002029326598858461,,0.853560745716095,False
7,0.002024160246946849,5.5697704510748736e-06,0.002024160246946849,,0.8522695302963257,False
8,0.002019045045017265,9.981376194900804e-06,0.002019045045017265,,0.8520095348358154,False
9,0.002011345073697157,1.0646240184541966e-05,0.002011345073697157,,0.8540425300598145,False
10,0.002006056558457203,1.2042621847285773e-05,0.002006056558457203,0.002516187494620681,0.8565346002578735,True
11,0.0019995128677692264,1.3146707715350203e-05,0.0019995128677692264,,0.8539476990699768,False
12,0.0019960709614679217,2.1105537825860665e-05,0.0019960709614679217,,0.8516075611114502,False
13,0.001986012066481635,2.214874041328585e-05,0.001986012066481635,,0.8517564535140991,False
14,0.001978608954232186,2.7319424361849087e-05,0.001978608954232186,,0.8566080331802368,False
15,0.0019747358455788344,3.5255870443506865e-05,0.0019747358455788344,0.0024752942845225334,0.8562159538269043,True
16,0.001961163419764489,4.2139213746850146e-05,0.001961163419764489,,0.8575625419616699,False
17,0.0019557854247977957,5.3784448482474545e-05,0.0019557854247977957,,0.8545512557029724,False
18,0.0019452035194262862,6.539425930895959e-05,0.0019452035194262862,,0.8526216745376587,False
19,0.0019378633587621152,7.910645763331559e-05,0.0019378633587621152,,0.8556262254714966,False
20,0.0019245647272327915,9.790792955755023e-05,0.0019245647272327915,0.002414558082818985,0.8538792729377747,True
21,0.0019162173848599195,0.0001221030961460201,0.0019162173848599195,,0.8512495160102844,False
22,0.0019074425508733839,0.0001410370432495256,0.0019074425508733839,,0.8565555810928345,False
23,0.001905815428472124,0.00019001814325747546,0.001905815428472124,,0.857934296131134,False
24,0.001898838221677579,0.00020026781749038491,0.001898838221677579,,0.86031574010849,False
25,0.0018886230973294005,0.0002617792724777246,0.0018886230973294005,0.0023530260659754276,0.850847065448761,True
26,0.0018638914625626057,0.00026031277047877666,0.0018638914625626057,,0.8585662841796875,False
27,0.0018573604029370472,0.000322072042763466,0.0018573604029370472,,0.8545892238616943,False
28,0.001835067814681679,0.00036035708762938157,0.001835067814681679,,0.8550941348075867,False
29,0.0018275053589604795,0.00040829411227605306,0.0018275053589604795,,0.8560938835144043,False
30,0.0018183928914368153,0.00048446330401930027,0.0018183928914368153,0.0022698305547237396,0.8537324666976929,True
