epoch,train_mse,validation_mse,seconds
1,0.0046571712009608746,0.004200689300584297,0.022320441901683807
2,0.004242833703756332,0.003899519700401773,0.043885212391614914
3,0.003950885031372309,0.0036872613127343357,0.06515271589159966
4,0.0037421109154820442,0.00352555107868587,0.08636301755905151
5,0.0035793972201645374,0.0033768745294461646,0.10743159800767899
6,0.003426439594477415,0.003216806653654203,0.12866685912013054
7,0.003259918885305524,0.003039629761284838,0.150249145925045
8,0.0030749274883419275,0.0028522184099225947,0.17179374024271965
9,0.0028788275085389614,0.002665929690313836,0.19310277327895164
10,0.0026833030860871077,0.0024906130662808814,0.2143579162657261
11,0.0024985182099044323,0.002330394054297358,0.23557652160525322
12,0.002329058013856411,0.002181116578867659,0.25699227303266525
13,0.0021714367903769016,0.002032600032786528,0.2783301994204521
14,0.0020161503925919533,0.001876129419542849,0.2995651736855507
15,0.0018548434600234032,0.0017098271055147052,0.3205898106098175
16,0.0016855879221111536,0.0015387382057573025,0.34177106246352196
17,0.0015130576211959124,0.0013715597548677276,0.3629322908818722
18,0.0013454067520797253,0.0012160523619968444,0.38414809852838516
19,0.001189828966744244,0.0010744266231389095,0.405192356556654
20,0.0010480934288352728,0.0009415562817594036,0.42627622932195663
21,0.0009149041725322604,0.0008099639962892979,0.4473599009215832
22,0.0007829183014109731,0.0006781331564222152,0.46908964961767197
23,0.0006508980877697468,0.0005526724611020958,0.49115562438964844
24,0.0005257026059553027,0.0004428978378806884,0.5130212008953094
25,0.0004168680461589247,0.0003529507982117745,0.5347832404077053
26,0.00032883044332265854,0.00027811410109279677,0.5558688454329967
27,0.0002572183730080724,0.00021099696944778165,0.5769899934530258
28,0.00019475544104352593,0.00015116653109240966,0.5983315147459507
29,0.0001406682567903772,0.00010563382359881264,0.6199791543185711
30,0.0001013117580441758,8.025094333182399e-05,0.6419450268149376
31,8.19617198430933e-05,7.157543708065835e-05,0.6636843085289001
32,7.902925426606089e-05,6.983944088763867e-05,0.6851127035915852
33,8.297579188365489e-05,7.034938850362475e-05,0.7060695663094521
34,8.92414027475752e-05,7.61589799367357e-05,0.7272154241800308
35,0.00010063719673780724,8.934635116020218e-05,0.7484739311039448
36,0.00011878947407240048,0.000104505324998172,0.7696969844400883
37,0.0001378915912937373,0.00011426125032206376,0.7909137345850468
38,0.0001502739905845374,0.00011797898090056454,0.8120713904500008
39,0.00015509483637288213,0.00011969462624013734,0.8334769867360592
40,0.00015643583901692182,0.00012001647822520074,0.8549666069447994
41,0.0001553750626044348,0.0001151419152544501,0.8760293126106262
42,0.00014879927039146423,0.00010374838893767446,0.897284884005785
43,0.0001357986475341022,8.969110876932973e-05,0.9185929149389267
44,0.0001201572158606723,7.698961841621592e-05,0.939879585057497
45,0.00010556819324847311,6.588082214875612e-05,0.961428627371788
46,9.200212662108243e-05,5.5186220530837694e-05,0.9829455614089966
47,7.822034240234643e-05,4.58431860958323e-05,1.0042129345238209
48,6.531014514621347e-05,3.984918096951636e-05,1.0252661667764187
49,5.5605076340725645e-05,3.724327658953067e-05,1.0465245097875595
50,4.959505895385519e-05,3.616469227078293e-05,1.0675166361033916
51,4.580052336677909e-05,3.55013814138753e-05,1.088615968823433
52,4.3223408283665776e-05,3.5895616823230135e-05,1.1093471944332123
53,4.2326551920268685e-05,3.809164112074844e-05,1.1300748400390148
54,4.3532483687158674e-05,4.1536911188207647e-05,1.1507464572787285
55,4.600589454639703e-05,4.508890439562189e-05,1.171458624303341
56,4.846227238886058e-05,4.833059468486075e-05,1.1922294944524765
57,5.0498350901762024e-05,5.1478418754413724e-05,1.212826456874609
58,5.2474220865406096e-05,5.4354633145218635e-05,1.2336868681013584
59,5.442724796012044e-05,5.618012285898052e-05,1.2547140307724476
60,5.576969851972535e-05,5.645660060811982e-05,1.276100993156433
61,5.606724153039977e-05,5.553714405929592e-05,1.2976707853376865
62,5.557399708777666e-05,5.410051289800322e-05,1.318777423352003
63,5.476501974044368e-05,5.241114801416794e-05,1.3398183770477772
64,5.3698277042713016e-05,5.0382766100180255e-05,1.3608412966132164
65,5.215996134211309e-05,4.8114127366716275e-05,1.3816073089838028
66,5.0233840738656e-05,4.5938370324923504e-05,1.4024811834096909
67,4.8342859372496605e-05,4.397166079191569e-05,1.423315353691578
68,4.67527934233658e-05,4.198533057812407e-05,1.4443829506635666
69,4.536800042842515e-05,3.98412742773265e-05,1.4655753448605537
70,4.4088119466323406e-05,3.778678031570356e-05,1.486727263778448
71,4.3074265704490244e-05,3.616355221917426e-05,1.5079685784876347
72,4.250367055647075e-05,3.503937174779518e-05,1.5296151749789715
73,4.2283347283955663e-05,3.429617966806594e-05,1.5510265603661537
74,4.220690971123986e-05,3.389250423424528e-05,1.5724489949643612
75,4.2242878407705575e-05,3.381006831659761e-05,1.5936498045921326
76,4.246381649863906e-05,3.386144332277278e-05,1.6144458465278149
77,4.279986023902893e-05,3.3795528224800364e-05,1.6359312795102596
78,4.307477502152324e-05,3.3568700246178196e-05,1.6571956872940063
79,4.323283792473376e-05,3.333628751533979e-05,1.6784477457404137
80,4.334188633947633e-05,3.3208205574434636e-05,1.6995901949703693
81,4.340618397691287e-05,3.3169562584589585e-05,1.7207250446081161
82,4.334693221608177e-05,3.320370115034166e-05,1.7415488176047802
83,4.3156785977771506e-05,3.3322939695305344e-05,1.7624869532883167
84,4.29217325290665e-05,3.347343234357444e-05,1.783697172999382
85,4.268874181434512e-05,3.355245871716761e-05,1.8048193454742432
86,4.243239891366102e-05,3.354581023510642e-05,1.825944695621729
87,4.2157440475421026e-05,3.3551525348229916e-05,1.846940591931343
88,4.192491542198695e-05,3.365814442683283e-05,1.8679828234016895
89,4.17648880102206e-05,3.38762401194496e-05,1.8889725767076015
90,4.1649062040960416e-05,3.4185781487394706e-05,1.909866813570261
91,4.1562263504602015e-05,3.456286610041085e-05,1.9308697916567326
92,4.15261929447297e-05,3.4947447299297586e-05,1.95199204236269
93,4.15440954384394e-05,3.525721755674264e-05,1.9732248149812222
94,4.158193769399077e-05,3.5459769302785084e-05,1.994371671229601
95,4.161728793405928e-05,3.559095390907411e-05,2.0157142877578735
96,4.165773498243652e-05,3.569591869260572e-05,2.0370109789073467
97,4.170267129666172e-05,3.5787878535605465e-05,2.0580322332680225
98,4.1730498196557164e-05,3.586321872717235e-05,2.0789861604571342
99,4.1731083911145106e-05,3.591201993913273e-05,2.0999123044312
100,4.1716426494531333e-05,3.590638827214813e-05,2.1207484044134617
101,4.1693368984851986e-05,3.581431337806862e-05,2.1416072323918343
102,4.165467544225976e-05,3.5637961597482594e-05,2.1624703481793404
103,4.160105163464323e-05,3.541882354814637e-05,2.183208342641592
104,4.1546227294020355e-05,3.520209899458374e-05,2.203979656100273
105,4.1497303755022585e-05,3.501202013467264e-05,2.224915273487568
106,4.145050479564816e-05,3.485560417478458e-05,2.2455164082348347
107,4.140671080676839e-05,3.472503961650849e-05,2.266377441585064
108,4.137403448112309e-05,3.459796986741518e-05,2.2872996143996716
109,4.135307972319424e-05,3.4454304720081076e-05,2.3081783168017864
110,4.1337676520925015e-05,3.429876983318536e-05,2.3289026506245136
111,4.132627509534359e-05,3.4156375174158406e-05,2.3496696017682552
112,4.132146204938181e-05,3.404985848950067e-05,2.3704658411443233
113,4.132022149860859e-05,3.398720264158328e-05,2.391137659549713
114,4.1317172872368246e-05,3.396299219578699e-05,2.4118618555366993
115,4.13117122661788e-05,3.3960157225010335e-05,2.4326500110328197
116,4.130559682380408e-05,3.395715157239465e-05,2.453618109226227
117,4.129691660637036e-05,3.394323114965422e-05,2.4748273454606533
118,4.1283801692770794e-05,3.3926610740309115e-05,2.495974078774452
119,4.126795829506591e-05,3.3924194667633856e-05,2.517139483243227
120,4.125166742596775e-05,3.394720238247828e-05,2.538480758666992
