epoch,train_mse,gradient_norm,validation_one_step,validation_rollout,train_seconds,elapsed_seconds
1,0.2893662750720978,0.32409828901290894,0.0037758161585467556,0.08431017398834229,0.005427401512861252,0.031141135841608047
10,0.15591594576835632,0.29283878207206726,0.002072901164259141,0.05010601878166199,0.04322683811187744,0.09482923895120621
20,0.04002637416124344,0.21003974974155426,0.0005269910931626024,0.013439472764730453,0.08509056270122528,0.1625998392701149
30,0.0038050804287195206,0.049218494445085526,3.9937814714600485e-05,0.0016133676981553435,0.1311250887811184,0.2346273474395275
40,0.009029287844896317,0.1189614087343216,6.364840555761475e-05,0.002566192066296935,0.17333931103348732,0.30233822017908096
50,0.0027665402740240097,0.014302513562142849,4.8976207381201675e-05,0.0012262498494237661,0.21498898416757584,0.3698517493903637
60,0.0035309558734297752,0.0396990031003952,6.20008083084637e-05,0.001507950248196721,0.25668860226869583,0.43701302632689476
70,0.002667592838406563,0.00490008108317852,3.2777739003601404e-05,0.000952519359998405,0.2983732484281063,0.5047029592096806
80,0.002756295260041952,0.014301037415862083,3.153214341485485e-05,0.0009461994050070643,0.3401142358779907,0.5724362693727016
90,0.0026564979925751686,0.004475443158298731,3.8262568674933085e-05,0.0010239107068628073,0.3817725144326687,0.6394995227456093
100,0.002649861853569746,0.004187560174614191,3.7055432888640404e-05,0.0010031549027189612,0.4236370623111725,0.7075202390551567
110,0.0026396610774099827,0.002913900651037693,3.444038444892309e-05,0.0009659207426011562,0.46571188047528267,0.775180883705616
120,0.0026299343444406986,0.001215707161463797,3.550073006408638e-05,0.0009784912690520287,0.5075230486690998,0.8425781056284904
130,0.002624177373945713,0.0016520224744454026,3.589185689634178e-05,0.000982837751507759,0.5494306832551956,0.9104261361062527
140,0.002616953570395708,0.0012089232914149761,3.5172781281289645e-05,0.0009714146726764739,0.5913423597812653,0.9779357612133026
150,0.0026099435053765774,0.0011835659388452768,3.523306713759666e-05,0.0009709305595606565,0.6332126371562481,1.0472567938268185
160,0.002602674998342991,0.0012171368580311537,3.528867713005942e-05,0.0009702502284198999,0.6762282811105251,1.1160232052206993
170,0.002595033496618271,0.001188558293506503,3.505883084168696e-05,0.000965550949331373,0.718095812946558,1.1833776906132698
