epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.0017109503387473524,1.7326125210104237e-06,0.0017126829479821026,,0.8509101271629333,False
2,0.0016649206663714722,1.3044814224372203e-06,0.0016662251291563734,,0.8668974041938782,False
3,0.0016477582539664581,2.5841646689173103e-07,0.0016480166668770835,,0.8650168180465698,False
4,0.0016449654794996604,2.702513501873227e-07,0.0016452357085654512,,0.8680359721183777,False
5,0.0016398786392528564,3.65015917935807e-07,0.0016402436449425295,0.0021489050704985857,0.8682762384414673,True
6,0.001638655608985573,2.9426584369218745e-07,0.0016389498487114906,,0.8642395734786987,False
7,0.001637671302887611,2.849122608949983e-07,0.001637956200283952,,0.8622294664382935,False
8,0.0016356119740521535,3.8654702194662605e-07,0.001635998545680195,,0.8613976240158081,False
9,0.0016338780260412022,5.852568456532481e-07,0.0016344633040716872,,0.8642479181289673,False
10,0.001631903782254085,7.22423784793591e-07,0.0016326262120855972,0.002140261232852936,0.865433931350708,True
11,0.0016301729483529925,8.929677761670973e-07,0.0016310659266309813,,0.8654395341873169,False
12,0.0016311825747834519,9.967814520450702e-07,0.0016321793518727645,,0.862179160118103,False
13,0.0016275777015835047,1.205428660000507e-06,0.001628783138585277,,0.8598090410232544,False
14,0.0016249558102572337,1.4877690119874387e-06,0.001626443598070182,,0.8645200729370117,False
15,0.0016266915627056733,1.8193432680391197e-06,0.001628510930459015,0.002126519801095128,0.8664603233337402,True
16,0.0016207434964599088,2.1255171986922505e-06,0.0016228690219577402,,0.8651809096336365,False
17,0.0016200176905840635,2.371317748384172e-06,0.0016223890270339325,,0.8646546602249146,False
18,0.0016176703502424061,2.6718147410065285e-06,0.0016203421837417409,,0.8643225431442261,False
19,0.0016174624906852841,3.1787215277745418e-06,0.0016206412110477686,,0.8629109263420105,False
20,0.0016124847898026928,3.4166406095437196e-06,0.0016159014194272459,0.0021077890414744616,0.8640437126159668,True
21,0.0016140321240527555,4.121883506513768e-06,0.0016181539976969361,,0.8588694930076599,False
22,0.0016127567505463958,4.519032984262594e-06,0.0016172757605090737,,0.8647686243057251,False
23,0.001614707609405741,5.849444079331079e-06,0.0016205570427700877,,0.8638508319854736,False
24,0.001612904598005116,5.492474713264528e-06,0.0016183970728889108,,0.8659406900405884,False
25,0.0016095136379590258,6.753493948963296e-06,0.0016162671381607652,0.002097480231896043,0.8587042689323425,True
26,0.0015998144954210147,7.0621509280499595e-06,0.0016068766708485782,,0.8674809336662292,False
27,0.001600446630618535,7.394525937343133e-06,0.0016078411717899144,,0.8654865622520447,False
28,0.0015959312586346641,8.18317465700602e-06,0.0016041144262999296,,0.8612492084503174,False
29,0.0015918065182631835,9.537654989344446e-06,0.001601344149094075,,0.8632951974868774,False
30,0.0015923528262646869,1.0901775397087476e-05,0.001603254597284831,0.0020831075962632895,0.8660353422164917,True
31,0.0015934893453959376,1.0898756954702549e-05,0.0016043880896177143,,0.8677700757980347,False
32,0.0015877172991167754,1.2148105156484235e-05,0.0015998653980204836,,0.8556972146034241,False
33,0.001582321710884571,1.2804578261693678e-05,0.0015951263048918918,,0.8640856742858887,False
34,0.00157900110934861,1.4221269793779356e-05,0.001593222375959158,,0.8630862832069397,False
35,0.0015792809426784515,1.5932680412333866e-05,0.001595213616383262,0.0020523392595350742,0.8583121299743652,True
36,0.0015740312082925811,1.6358499237867363e-05,0.0015903897146927193,,0.8645139336585999,False
37,0.0015742114483145997,1.8463538367541332e-05,0.0015926749911159277,,0.8644067049026489,False
38,0.0015749089798191562,1.8721148080658168e-05,0.0015936301206238568,,0.8615880608558655,False
39,0.001567797429743223,2.1272614276313107e-05,0.0015890700451564044,,0.8575917482376099,False
40,0.0015649826818844303,2.2772007241655956e-05,0.0015877546684350818,0.002047047484666109,0.8605698943138123,True
41,0.0015658740448998287,2.332221743017726e-05,0.00158919625391718,,0.8634527325630188,False
42,0.0015639789926353842,2.530703727643413e-05,0.001589286039234139,,0.8575615286827087,False
43,0.001558212039526552,2.6964458356815157e-05,0.001585176505614072,,0.8682094216346741,False
44,0.0015485210751648992,2.861371444851102e-05,0.001577134768012911,,0.8596640229225159,False
45,0.001546247789519839,2.9247142038002494e-05,0.001575494956341572,0.00200933450832963,0.8571682572364807,True
46,0.0015451078506885096,3.047276368306484e-05,0.0015755806089146063,,0.8617043495178223,False
47,0.0015436379326274619,3.4058789651680854e-05,0.0015776967338752002,,0.8589046001434326,False
48,0.0015409339248435572,3.420219877625641e-05,0.0015751361497677863,,0.8610821962356567,False
49,0.0015378134266939014,3.851924270747986e-05,0.0015763326664455235,,0.8564220666885376,False
