update,loss,validation_mse,training_seconds
1,0.0038919388316571712,0.13390544049535166,1.5063290782272816
100,4.319335494074039e-05,0.0018700116019842814,2.97636341676116
200,4.2126852349611e-05,0.0019550198437630045,4.461668938398361
300,4.184630961390212e-05,0.0019549746388521964,6.252792160958052
400,4.170607644482516e-05,0.0019661335105704172,8.196648228913546
500,4.1358729504281655e-05,0.001969387432167803,9.681138850748539
600,4.1133418562822044e-05,0.0019893526150057974,11.544351048767567
700,4.084975444129668e-05,0.001976615354614206,13.031284302473068
800,4.056278703501448e-05,0.0019750429631795836,14.822565782815218
900,4.0235583583125845e-05,0.001968345996043392,16.30830729007721
1000,3.985228613601066e-05,0.001956628369970193,18.01724660769105
1100,3.938586451113224e-05,0.0019375905462985226,19.93058742955327
1200,3.879760333802551e-05,0.0019103611081854376,21.711838945746422
1300,3.8023790693841875e-05,0.0018703152586882629,23.220779418945312
1400,3.694016777444631e-05,0.0018123405302845343,24.699078306555748
1500,3.5330202081240714e-05,0.0017230099376320139,26.48857470229268
1600,3.255641058785841e-05,0.0015764904697727535,28.276796214282513
1700,2.7624799258774146e-05,0.0013189944355906868,30.061542324721813
1800,1.9151961168972775e-05,0.0008991972882126721,31.845011670142412
1900,8.727914973860607e-06,0.00041358308649694033,33.62969944626093
2000,2.316984591743676e-06,0.00012746460880554866,35.415722358971834
2100,6.028723191775498e-07,4.169979990778907e-05,37.20132701098919
2200,3.3333333249174757e-07,2.1895705483115434e-05,38.986697513610125
2300,2.8458106271500583e-07,1.6346743437156067e-05,40.769808523356915
2400,2.741410582984827e-07,1.4285513837120303e-05,42.554536040872335
2500,2.624851447308174e-07,1.350919991179737e-05,44.340419482439756
2600,2.5638971123953525e-07,1.2907432333108663e-05,46.12488494440913
2700,2.513424135486275e-07,1.2486904267549912e-05,47.910561077296734
2800,2.455112166899198e-07,1.2032415439109603e-05,49.69489713013172
2900,2.8580737421179947e-07,1.4302005880509842e-05,51.47859977930784
3000,2.3492714262829395e-07,1.1295837257956626e-05,53.09781073406339
3100,2.2962083789934695e-07,1.0957410113015209e-05,54.56825438514352
3200,2.2458009141246293e-07,1.0624393885434902e-05,56.03663285076618
3300,2.1908172698203998e-07,1.0312314654710806e-05,57.503303457051516
3400,6.295791195043421e-07,2.4335226050124155e-05,58.97214328125119
3500,2.0848980852861132e-07,9.704848897094783e-06,60.49235970899463
3600,2.031357269061118e-07,9.403398176246692e-06,62.27397335320711
3700,1.9842516962853551e-07,9.117660379952109e-06,64.04922076687217
3800,1.9247733007432544e-07,8.827351337895865e-06,65.82721791043878
3900,2.0694153590739006e-07,1.0086848970008144e-05,67.60534021258354
4000,1.8179207472712733e-07,8.264523186437618e-06,69.38128682598472
4100,1.7642784655436117e-07,7.996151996443558e-06,71.16280467063189
4200,1.7214081537986203e-07,7.71944542215003e-06,72.94425791874528
4300,1.6581559236783505e-07,7.463453775107057e-06,74.41257370635867
4400,1.7109005057136528e-07,1.1879499731935362e-05,75.87920397520065
4500,1.5532518204963708e-07,6.94326244257818e-06,77.6565126478672
4600,1.5008644993486087e-07,6.69380753345035e-06,79.43713321909308
4700,1.5078809667556925e-07,6.5661522812963784e-06,81.21944357827306
4800,1.3985197711008368e-07,6.201184894124062e-06,83.0025421641767
4900,1.4994222397035628e-07,6.762476677562604e-06,84.78436213359237
5000,1.2988706998839916e-07,5.730239222990972e-06,86.56463113054633
5100,1.249223799959509e-07,5.494712806587815e-06,88.34609862789512
5200,1.2256224124485016e-07,5.272870050254737e-06,90.12523889541626
5300,1.1539741961996697e-07,5.048497852562485e-06,91.93903243541718
5400,1.3393062658906274e-07,6.45419440676331e-06,93.4241477586329
5500,1.0626868629515229e-07,4.6259485776179685e-06,94.90750461816788
5600,1.0175384090871376e-07,4.415590142054364e-06,96.39076654240489
5700,1.123443382766709e-07,4.627128013093139e-06,98.13069251552224
5800,9.322832994484997e-08,4.021995464456969e-06,99.59875394403934
5900,8.905753645649384e-08,3.832271133597376e-06,101.06632421910763
6000,8.571285547986918e-08,3.6697076761663912e-06,102.53438556939363
6100,8.120024119762093e-08,3.4726186685538727e-06,104.0017153583467
6200,2.6321421842112613e-07,1.0069339729551428e-05,105.4714024476707
6300,7.381294153674389e-08,3.1365404073401507e-06,106.94045182690024
6400,7.021926506922682e-08,2.974276025713728e-06,108.71935353055596
6500,6.703734811708273e-08,2.8296940921380015e-06,110.49692294746637
6600,6.362289184380643e-08,2.67596953744722e-06,112.27598464488983
6700,6.038898447968677e-08,2.5307916093795317e-06,114.05123798549175
6800,5.842339234618521e-08,2.4107425210558496e-06,115.82741060853004
6900,5.4556466011490556e-08,2.2685261072143967e-06,117.79244157671928
7000,5.1685859148165036e-08,2.140438219439274e-06,119.28077376633883
7100,4.968456224219153e-08,2.071264936293962e-06,120.76767583936453
7200,4.657520946693694e-08,1.9121737089609246e-06,122.2538895830512
7300,4.4058463544160986e-08,1.8001612023173926e-06,123.73981132358313
7400,4.2196390381832316e-08,1.7204141744297077e-06,125.22461065649986
7500,3.964147765600501e-08,1.6042718628229982e-06,126.71137596294284
7600,3.718619439041504e-07,1.8672433791864486e-05,128.2027100659907
7700,3.569344642073702e-08,1.4285388714856271e-06,129.69242492690682
7800,3.3730771065165754e-08,1.3432759247195823e-06,131.18190344795585
7900,6.755948334102868e-08,2.867698201641768e-06,132.6691689863801
8000,3.039993501374738e-08,1.1973294649534323e-06,134.15638087317348
8100,2.87471770832326e-08,1.1246608898343153e-06,135.88418550044298
8200,2.7635232768830065e-08,1.0701314498832218e-06,137.67089066281915
8300,2.5993303509608268e-08,1.0045365777477432e-06,139.45941007509828
8400,2.4675120613437684e-08,9.453767067367871e-07,141.24707870930433
8500,2.363342765931975e-08,8.979325110305058e-07,143.03555054217577
8600,2.2305323810201116e-08,8.448490573986072e-07,144.8182981312275
8700,6.567774590848785e-08,1.6365424037797314e-06,146.71188944205642
8800,2.031108436995055e-08,7.591335742853076e-07,148.18095415085554
8900,1.9277734963907278e-08,7.148639904042165e-07,149.65051053836942
9000,2.0908785813844588e-08,7.013951400905901e-07,151.12028025463223
9100,1.7614532055176824e-08,6.441305575032865e-07,152.58980299904943
9200,1.6811105396641324e-08,6.131397379325157e-07,154.06259759515524
9300,1.622973755388557e-08,5.890583650878468e-07,155.53074784204364
9400,1.5395221097946887e-08,5.499046316575181e-07,156.99955279007554
9500,1.709097574575935e-08,6.788750582273955e-07,158.46947365626693
9600,1.420784467853764e-08,4.995920832247338e-07,160.242083709687
9700,1.3520458530535961e-08,4.713150474290298e-07,162.0188804976642
9800,4.986454769095872e-07,9.771671498131668e-06,163.79739928990602
9900,1.2516001568485535e-08,4.298353308775018e-07,165.57316587120295
10000,1.1933244614681371e-08,4.053045958219528e-07,167.35005738586187
10100,1.2265542359557458e-08,1.5280379717592543e-06,169.12565327435732
10200,1.1062226690228272e-08,3.6977755788038683e-07,170.90514961257577
10300,1.056147702627186e-08,3.488210260895847e-07,172.68254582583904
10400,1.1025068857861697e-08,3.366557103869606e-07,174.15266466885805
10500,9.81378978082148e-09,3.184580366735811e-07,175.62230426073074
10600,9.377663978682449e-09,3.0049442289088534e-07,177.09139655902982
10700,9.198875439153653e-09,2.957697121148576e-07,178.5613578595221
10800,8.807141682609654e-09,2.778826839152597e-07,180.0310407616198
10900,8.423398867307696e-09,2.6256088312798304e-07,181.8070249259472
11000,1.4211795296148466e-08,3.8358396439330464e-07,183.58435044437647
11100,7.904931820235106e-09,2.42082776108095e-07,185.56881767511368
11200,7.566387516533268e-09,2.287335650565807e-07,187.05470951646566
11300,1.0068998079759695e-08,2.858893198072866e-07,188.53894340619445
11400,7.111662370107297e-09,2.1145014848596259e-07,190.02387277036905
11500,6.812120645349751e-09,1.9998211955847765e-07,191.50850096344948
11600,6.728300139258181e-09,2.0234564731359102e-07,192.99415198341012
11700,6.442263611461385e-09,1.8612584490248446e-07,194.48038114234805
11800,6.179487144208906e-09,1.76635248688064e-07,195.96610068529844
11900,6.102784944062023e-09,1.738165043902389e-07,197.69565704837441
12000,5.848779238704083e-09,1.6451915204256096e-07,199.49146305397153
