update,loss,validation_mse,training_seconds
1,0.003872231813147664,0.15747406478034706,3.0495267026126385
100,0.0001966911368072033,0.002234795272198233,4.752165634185076
200,0.00019597040954977274,0.0023842570757543246,6.480703607201576
300,0.00019591132877394557,0.002381237064382466,8.200399786233902
400,0.00019584456458687782,0.002379372328941733,9.91972804069519
500,0.0001957673957804218,0.002371474855315027,11.64124620705843
600,0.00019582438108045608,0.0023752856119293496,13.363370008766651
700,0.00019558391068130732,0.002356890031037562,14.783745352178812
800,0.00019547226838767529,0.0023479107473840504,16.201305270195007
900,0.00019534231978468597,0.002335932205021629,17.815775901079178
1000,0.00019519036868587136,0.0023219223908723073,19.534661442041397
1100,0.00019502414215821773,0.0023032040931869886,21.25254562497139
1200,0.00019478771719150245,0.0022838099617749864,22.973610248416662
1300,0.00019451204570941627,0.0022571393128763195,24.69209636375308
1400,0.000194154868950136,0.002222950799366959,26.413693893700838
1500,0.00019366879132576287,0.002175414005705795,28.13411958888173
1600,0.0001929591380758211,0.0021076932945494216,29.8527453802526
1700,0.0001918177877087146,0.0020013898497810894,31.57181577757001
1800,0.00018975272541865706,0.0018173423470899581,33.291281029582024
1900,0.00018565304344519973,0.001474876390780066,35.07708606496453
2000,0.000178192974999547,0.0009046839868582499,36.79309054464102
