seed,model,snapshot_time,conditioning_time,pair_family,sample_count,reference_mean,reference_median,reference_p95,reference_max,learned_mean,learned_median,learned_p95,learned_max,pair_distance_min,pair_distance_median,pair_distance_max,reference_bound,reference_bound_pass,nonfinite_events
31415,latent_query_time,0.0,0.075,cyclic_cross_sample,500,-0.0060076408519816075,-0.015435808032460722,0.16815525270916876,0.3416973045911319,0.0005181268027517944,-0.007954967673867941,0.1871331550180911,0.5539942979812622,0.21186449583714737,0.9810122272617472,1.5811365373071247,1.0001,True,0
31415,latent_query_time,0.0,0.075,sinusoidal_0.001,500,-0.6612045558321907,-0.5000757375762319,0.21787941878453235,0.46858950426737017,-0.45207792522518137,-0.3218895196914673,0.4125096231698989,0.8655816316604614,0.0031622404190681957,0.0031622775921724185,0.0031623174034204455,1.0001,True,0
31415,latent_query_time,0.0,0.075,sinusoidal_0.01,500,-0.6612070187551676,-0.5000788343915059,0.21412892943726633,0.473638311068348,-0.450364774585003,-0.31911367177963257,0.4065537214279174,0.9280912280082703,0.03162273743517248,0.031622775611067286,0.03162280608472783,1.0001,True,0
31415,latent_query_time,0.0,0.15,cyclic_cross_sample,500,-0.0060076408519816075,-0.015435808032460722,0.16815525270916876,0.3416973045911319,0.0005205306173302233,-0.007953479886054993,0.1871313400566577,0.5539823174476624,0.21186449583714737,0.9810122272617472,1.5811365373071247,1.0001,True,0
31415,latent_query_time,0.0,0.15,sinusoidal_0.001,500,-0.6612045558321907,-0.5000757375762319,0.21787941878453235,0.46858950426737017,-0.45207091000936633,-0.3218868523836136,0.41249800175428386,0.8655586838722229,0.0031622404190681957,0.0031622775921724185,0.0031623174034204455,1.0001,True,0
31415,latent_query_time,0.0,0.15,sinusoidal_0.01,500,-0.6612070187551676,-0.5000788343915059,0.21412892943726633,0.473638311068348,-0.4503577216479462,-0.31910477578639984,0.406546102464199,0.9280720353126526,0.03162273743517248,0.031622775611067286,0.03162280608472783,1.0001,True,0
31415,latent_query_time,0.6,0.075,cyclic_cross_sample,500,-0.15933055892133047,-0.15975272699897503,0.009914740625369059,0.14314129727838615,-0.1895892978189513,-0.18812082707881927,-0.030157222226262177,0.1497969627380371,0.17404557041606772,0.949459784589676,1.6293373818348817,1.0001,True,0
31415,latent_query_time,0.6,0.075,sinusoidal_0.001,500,-0.9016100229922351,-0.7378872046744276,-0.025557404163382997,0.26886882260541994,-0.7670258642644039,-0.6418265104293823,0.020648317225277203,0.40855082869529724,0.0031622408012574104,0.0031622781871679627,0.0031623207940539503,1.0001,True,0
31415,latent_query_time,0.6,0.075,sinusoidal_0.01,500,-0.9016121932770166,-0.7378821472931003,-0.02623163770256428,0.26214767688341895,-0.7665477931685746,-0.6432587206363678,0.01737350225448592,0.383698046207428,0.03162273481826685,0.03162277665968219,0.03162281680334984,1.0001,True,0
31415,latent_query_time,0.6,0.15,cyclic_cross_sample,500,-0.15933055892133047,-0.15975272699897503,0.009914740625369059,0.14314129727838615,-0.18958197966311127,-0.1881142407655716,-0.03015298349782833,0.14979930222034454,0.17404557041606772,0.949459784589676,1.6293373818348817,1.0001,True,0
31415,latent_query_time,0.6,0.15,sinusoidal_0.001,500,-0.9016100229922351,-0.7378872046744276,-0.025557404163382997,0.26886882260541994,-0.7670148456035532,-0.641816645860672,0.020646847970783488,0.40853431820869446,0.0031622408012574104,0.0031622781871679627,0.0031623207940539503,1.0001,True,0
31415,latent_query_time,0.6,0.15,sinusoidal_0.01,500,-0.9016121932770166,-0.7378821472931003,-0.02623163770256428,0.26214767688341895,-0.7665368110737764,-0.6432466804981232,0.017373658437281683,0.383685827255249,0.03162273481826685,0.03162277665968219,0.03162281680334984,1.0001,True,0
31415,latent_query_time,1.2,0.075,cyclic_cross_sample,500,-0.3448267280873197,-0.3355844292442619,-0.16160381313935468,0.07625288364034871,-0.3869306318946183,-0.38477250933647156,-0.22737358361482646,0.026372646912932396,0.12846224800532746,0.8118778410780068,1.5211242135874383,1.0001,True,0
31415,latent_query_time,1.2,0.075,sinusoidal_0.001,500,-1.1440645197216759,-0.9840132715129726,-0.28161492491310547,0.09149218133569169,-1.0121281260736286,-0.9036293923854828,-0.2951869189739228,0.15654832124710083,0.003162229480887592,0.0031622774354628964,0.0031623306918357953,1.0001,True,0
31415,latent_query_time,1.2,0.075,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-1.0113106359150261,-0.9035338163375854,-0.2976624056696892,0.1391720026731491,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
31415,latent_query_time,1.2,0.15,cyclic_cross_sample,500,-0.3448267280873197,-0.3355844292442619,-0.16160381313935468,0.07625288364034871,-0.386920171353966,-0.38476189970970154,-0.22736510261893297,0.026373257860541344,0.12846224800532746,0.8118778410780068,1.5211242135874383,1.0001,True,0
31415,latent_query_time,1.2,0.15,sinusoidal_0.001,500,-1.1440645197216759,-0.9840132715129726,-0.28161492491310547,0.09149218133569169,-1.012116741001606,-0.9036122262477875,-0.29518550038337715,0.1565408855676651,0.003162229480887592,0.0031622774354628964,0.0031623306918357953,1.0001,True,0
31415,latent_query_time,1.2,0.15,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-1.0112991512026637,-0.9035214185714722,-0.2976514294743538,0.13916416466236115,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
31415,latent_query_time,2.4,0.075,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.7063564221858978,-0.710349053144455,-0.5330392003059388,-0.40504223108291626,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
31415,latent_query_time,2.4,0.075,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.321310608446598,-1.2239572405815125,-0.6453114181756976,-0.343370646238327,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
31415,latent_query_time,2.4,0.075,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.3169495140314103,-1.2205107808113098,-0.6386099010705948,-0.35523563623428345,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
31415,latent_query_time,2.4,0.15,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.7063494826555252,-0.7103417813777924,-0.5330298483371735,-0.4050308167934418,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
31415,latent_query_time,2.4,0.15,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.3213056281208992,-1.2239534258842468,-0.645307564735413,-0.34336087107658386,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
31415,latent_query_time,2.4,0.15,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.3169444008469582,-1.2205058932304382,-0.6386022061109543,-0.35522764921188354,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
31415,latent_query_time,4.8,0.075,cyclic_cross_sample,500,-1.044411395798041,-1.036835066507071,-0.9622850940541724,-0.9269613313040459,-0.8122400057315826,-0.8054702281951904,-0.7676701903343202,-0.7344409823417664,0.008935481060088487,0.044631795246071235,0.1398170821876279,1.0001,True,0
31415,latent_query_time,4.8,0.075,sinusoidal_0.001,500,-1.819930229654066,-1.6668741048452536,-1.0243406190776851,-0.9576090544546361,-1.3938820136785508,-1.2966670989990234,-0.7159391880035402,-0.6667006015777588,0.0031621895917486775,0.00316227877323563,0.0031623420949372814,1.0001,True,0
