epoch,train_mse,validation_mse,seconds
1,0.0022929285187274218,0.0026674368030702076,0.021748770028352737
2,0.0021061378065496683,0.002491278137313202,0.0427696630358696
3,0.0019105863757431507,0.0023340246989391744,0.0637052021920681
4,0.0017425375990569592,0.002128288169236233,0.0847141370177269
5,0.0015727682039141655,0.0019058416073676199,0.1058187298476696
6,0.001408514566719532,0.0017024708019259076,0.12678737565875053
7,0.0012610271805897355,0.0015271663723979145,0.14766685292124748
8,0.0011217891005799174,0.001374292061276113,0.17033172026276588
9,0.0009867181070148945,0.001241555515055855,0.19166728481650352
10,0.000864562694914639,0.0011127895898728941,0.21285464614629745
11,0.0007555953925475478,0.0009717774737509899,0.23393534868955612
12,0.0006535366410389543,0.0008283432689495385,0.254925400018692
13,0.000561845488846302,0.0007016771899846693,0.27630486339330673
14,0.0004858721513301134,0.0005991590078338049,0.2973855063319206
15,0.000421745702624321,0.0005197023347136565,0.3184521570801735
16,0.00036820696550421417,0.00046065474331650574,0.3396257981657982
17,0.00033072903170250356,0.00040751249859264743,0.3609267584979534
18,0.00030757702188566327,0.0003519295811808358,0.3819310963153839
19,0.0002945403684861958,0.00030649259861093014,0.402731005102396
20,0.0002942795108538121,0.0002815579161203156,0.42352529987692833
21,0.00030419256654568017,0.0002748105301482913,0.4443276450037956
22,0.00031782762380316854,0.00028076566983751644,0.4646783359348774
23,0.00033538302523083985,0.00028478019279039774,0.4852234162390232
24,0.0003528559464029968,0.0002785245706036221,0.5056612752377987
25,0.00036508828634396195,0.0002715696415786321,0.5265436954796314
26,0.0003733192861545831,0.00027021188664851553,0.5472509413957596
27,0.00037550789420492947,0.00027375931676942855,0.5675099454820156
28,0.00037088870885781944,0.00027867535148592043,0.5878947712481022
29,0.00036277566687203944,0.00027695057360688224,0.6083226650953293
30,0.0003511401009745896,0.00026968764965810504,0.6292329281568527
31,0.0003374304505996406,0.0002655903917911928,0.6498036719858646
32,0.00032451015431433916,0.0002686754505702993,0.6702768877148628
33,0.00031232426408678293,0.000278484071410882,0.69087028875947
