update,loss,validation_mse,training_seconds
1,0.004926063120365143,0.15222187934875114,1.5161406695842743
100,3.905079574906267e-05,0.0018146278496408,2.971751730889082
200,3.871353328577243e-05,0.001856218272376715,4.444330427795649
300,3.8571459299419075e-05,0.0018505880356247777,5.915413714945316
400,3.840673161903396e-05,0.0018446428893748206,7.3847517892718315
500,3.8223406590987e-05,0.0018380011712878785,8.853817209601402
600,3.802279752562754e-05,0.0018304008006979245,10.32597354054451
700,3.7803307350259274e-05,0.001821407787522778,11.794493436813354
800,3.7560668715741485e-05,0.0018105184127880365,12.957524411380291
900,3.7288424209691584e-05,0.001797249365360642,14.723868258297443
1000,3.698484943015501e-05,0.00178492891723872,16.497798558324575
1100,3.662203380372375e-05,0.0017618773215184718,18.273934978991747
1200,3.62075115845073e-05,0.001739156626280268,20.047202799469233
1300,3.573054709704593e-05,0.001710569109958302,21.816531468182802
1400,3.51392081938684e-05,0.0016803378403037745,23.59146423637867
1500,3.443612877163105e-05,0.001642027718911001,25.366491187363863
1600,3.3579362934688106e-05,0.0015919555391407402,27.14007129520178
1700,3.244640538468957e-05,0.0015359312758516774,29.019034754484892
1800,3.094203566433862e-05,0.001457714479068325,30.480512972921133
1900,2.8775213650078513e-05,0.001347614611125979,31.94175945967436
2000,2.539271372370422e-05,0.0011806202399638882,33.40280445292592
2100,1.9847473595291376e-05,0.0009162612419571472,34.989416260272264
2200,1.1688591257552616e-05,0.0005411470180571313,36.76247049123049
2300,4.0005579649005085e-06,0.00019566849234679032,38.53405189141631
2400,7.767660008539679e-07,4.465709617424496e-05,40.30148012936115
2500,2.15816299942162e-07,1.4061988261909227e-05,42.06864057853818
2600,1.787384178442153e-07,9.987269545599646e-06,43.95850360020995
2700,1.5618388715665787e-07,8.625327987390222e-06,45.43290247395635
2800,1.525223893850125e-07,8.454969440525891e-06,46.90761411190033
2900,1.4904546219440817e-07,7.958805903749599e-06,48.38237848877907
3000,1.4722780861120555e-07,7.707358808503646e-06,49.85656671971083
3100,1.42435780503547e-07,7.477746167506435e-06,51.5661874897778
3200,1.390419868130266e-07,7.256742808557595e-06,53.33320136368275
3300,1.4061136255349993e-07,7.116938088301919e-06,55.10005225613713
3400,1.3228910233920033e-07,6.826207684904287e-06,56.86710664257407
3500,1.2974179242064565e-07,6.5859515435180845e-06,58.6350922472775
3600,1.2542727745312732e-07,6.4095386054408234e-06,60.39929012209177
3700,1.2187570064270403e-07,6.199757418872347e-06,62.16343394294381
3800,2.189165684285399e-07,6.546331145228435e-06,63.928926557302475
3900,1.1486547890626753e-07,5.789251228878549e-06,65.69556729122996
4000,1.1124957666197588e-07,5.5881268594955185e-06,67.46196117252111
4100,1.1028409119262506e-07,5.420619661052919e-06,69.22625337541103
4200,1.0417092966008568e-07,5.20282619360289e-06,71.21633372828364
4300,1.0052739440880032e-07,4.988345980404932e-06,72.67309007048607
4400,9.689733815321233e-08,4.788694603776936e-06,74.13475070893764
4500,9.376172727115772e-08,4.626650916596842e-06,75.59465509653091
4600,8.987807831317696e-08,4.403753324913007e-06,77.0550427697599
4700,8.630952663679636e-08,4.208303173043419e-06,78.51491690054536
4800,8.293960007677015e-08,4.008752463283202e-06,79.97405014559627
4900,7.943813784550002e-08,3.83894729924361e-06,81.4325686506927
5000,7.934110612950462e-08,4.355214686390773e-06,83.19691779464483
5100,7.27738651562504e-08,3.482305775444158e-06,84.96211450174451
5200,6.950075714939885e-08,3.329270091191759e-06,86.72525159269571
5300,6.63914647702768e-08,3.1490455176033925e-06,88.49000913649797
5400,6.319725542880406e-08,2.9742807253605844e-06,90.39071494340897
5500,6.49459792612106e-08,3.114447371160191e-06,91.86544029042125
5600,5.724860940858889e-08,2.6653916086691564e-06,93.33532998710871
5700,5.4300446805655156e-08,2.5087334706781167e-06,95.08908063173294
5800,5.20932132985763e-08,2.3444446015351167e-06,96.8465298525989
5900,4.8871381608250886e-08,2.2257957229618435e-06,98.61318742111325
6000,6.622443038395431e-08,2.473310021765843e-06,100.38016282022
6100,4.383441165600743e-08,1.9648490525976756e-06,102.14731322228909
6200,4.1540644701854035e-08,1.8819261596050245e-06,103.91224410757422
6300,3.925043046137944e-08,1.7420799097579421e-06,105.67815158516169
6400,3.6904168609908083e-08,1.6112439728822555e-06,107.44506220892072
6500,3.613090626686244e-08,1.5026385117467657e-06,108.90814159438014
6600,3.286495342536e-08,1.4064195082881403e-06,110.3712353669107
6700,6.286872178407066e-08,3.805937050843697e-06,111.83264492079616
6800,2.921408359668476e-08,1.223835136508566e-06,113.294756796211
6900,2.740593885164344e-08,1.1344152173035196e-06,115.06311232596636
7000,2.5961583105527097e-08,1.0375852382619679e-06,116.82936670258641
7100,2.429827183902944e-08,9.806326562050382e-07,118.53620092943311
7200,4.175942791562193e-08,1.2774509136588478e-06,119.99527292698622
7300,2.1567485575246792e-08,8.41967844921103e-07,121.4563183747232
7400,2.0180028315053278e-08,7.80616782387339e-07,122.91572396084666
7500,1.92634530549185e-08,9.123791540535364e-07,124.3746185824275
7600,1.792177428683317e-08,6.724677041210306e-07,125.83447271957994
7700,1.6764573729233234e-08,6.135240286836662e-07,127.29477290064096
7800,1.5998644187220634e-08,6.033418886874257e-07,128.75527948513627
7900,1.4962182603994734e-08,5.323719975845605e-07,130.21540439873934
8000,1.5278155629516732e-08,6.586167616555549e-07,131.6760774962604
8100,1.3508107521431612e-08,4.7063561408590974e-07,133.13546641916037
8200,1.2643717184346315e-08,4.25644331276939e-07,134.59392234310508
8300,1.2035662244613832e-08,3.717857190681834e-07,136.05383717268705
8400,1.144339023539942e-08,3.658395570335011e-07,137.51435240358114
8500,1.0789284132783905e-08,3.42910311431449e-07,139.08143432810903
8600,9.708016790455076e-08,1.0486742426330218e-06,140.84638830274343
8700,9.889604690727083e-09,3.0592532205181826e-07,142.61271625757217
8800,9.364237385511842e-09,2.8134383226955604e-07,144.37967627868056
8900,1.0191328669861832e-08,2.495773773617096e-07,146.14460518583655
9000,8.680374641301114e-09,2.5110732973686755e-07,147.91070833802223
9100,8.25441759388923e-09,2.354420985760394e-07,149.81809160485864
9200,9.726319305514153e-09,2.503609989330088e-07,151.28444188833237
9300,7.71172103952722e-09,2.1382209580355694e-07,152.74931779131293
9400,7.354723940977692e-09,2.0057047101516842e-07,154.21468437835574
9500,7.65988694695352e-09,1.977994428743157e-07,155.67825591564178
9600,6.953902342843321e-09,1.8450220278818622e-07,157.14282371103764
9700,6.652692619013578e-09,1.745185747543039e-07,158.60826762393117
9800,6.636001081972154e-09,3.1229644774527384e-07,160.07285043224692
9900,6.313463085660942e-09,1.625603781137661e-07,161.53909481689334
10000,6.05347993953842e-09,1.538291388006854e-07,163.00365436822176
10100,7.325567707994196e-09,2.9075239696757917e-07,164.46758594736457
10200,5.747220477303472e-09,1.436043051687649e-07,166.10762114450336
10300,6.104841077103629e-09,2.1435857414348909e-07,167.57299855723977
10400,5.5109179442069944e-09,1.4620221605938656e-07,169.03776412457228
10500,5.273145919915123e-09,1.3004374875071914e-07,170.50124027207494
10600,8.337747203768231e-08,1.617233888486094e-06,171.9667734503746
10700,5.051207452311246e-09,1.2528249739539368e-07,173.43153336271644
10800,4.863483837880267e-09,1.1959873555483287e-07,175.1959389410913
10900,1.2124507620114855e-08,2.0085201259802725e-07,176.96116621792316
11000,4.716485868527798e-09,1.1614956818574243e-07,178.72540528699756
11100,4.5570658357974025e-09,1.1304108431662354e-07,180.49154252931476
11200,6.708542343858426e-08,2.891126429449088e-06,182.38746563345194
11300,4.3911798641715905e-09,1.1055520740158762e-07,184.13939061760902
11400,4.2427270585676524e-09,1.0696663802698213e-07,185.85403594002128
11500,7.369536092483031e-09,1.367351988351386e-07,187.62171491235495
11600,4.164011357943309e-09,1.0586225067376461e-07,189.38900192454457
11700,4.032957523492087e-09,1.0379310497155931e-07,191.1556844264269
11800,3.930737513258009e-09,1.0992557000102662e-07,192.92363531142473
11900,3.947691951111665e-09,1.0579334312762363e-07,194.6929203644395
12000,3.7591991741692254e-09,9.982501389729116e-08,196.46108869090676
12100,4.18891854536696e-09,1.2490325826048518e-07,198.22885623201728
12200,3.6201910358357736e-09,9.877748581447099e-08,199.99817392230034
12300,4.132421960179045e-09,1.3724275032559184e-07,201.7664786875248
12400,3.5208043147605395e-09,9.763128894375639e-08,203.53165782988071
12500,4.43320891108101e-09,1.7998077785721078e-07,205.29714501276612
12600,3.399224901556863e-09,1.013959351847146e-07,207.0597017556429
12700,3.6199403474768133e-09,1.6457629138411788e-07,208.5228341370821
12800,3.2545393047200832e-09,9.55409815322585e-08,210.00291998311877
12900,5.527115209957856e-09,1.0147397729754978e-07,211.76720251888037
13000,3.1720102100507575e-09,9.523511689533457e-08,213.53057841584086
13100,1.5748466353215917e-07,6.6944421973722476e-06,215.29288798570633
13200,3.059103192981638e-09,9.542735859919735e-08,217.05694034323096
13300,3.72814579208125e-09,1.8985002308154526e-07,218.82062623649836
13400,2.9708124849037176e-09,9.430491748267308e-08,220.78831465169787
13500,1.7957217934849723e-08,1.6390802842398452e-07,222.25420035421848
13600,2.940070631396452e-09,1.0469502127691451e-07,223.7194344177842
13700,2.889185779508807e-09,9.170798254729956e-08,225.18457792699337
13800,6.975554356358771e-09,4.1257683058975695e-07,226.65000269189477
13900,2.7846740469072984e-09,9.358481339576164e-08,228.115396913141
14000,2.7158202353660954e-09,9.431324454651344e-08,229.6286577731371
14100,2.7366475752188535e-09,1.1468095205150919e-07,231.39279260486364
14200,2.6627529070566425e-09,9.43501870663954e-08,233.15666508674622
14300,4.991321844727281e-08,4.224668108530888e-07,234.91889242827892
14400,2.605247129139343e-09,9.582084481247396e-08,236.6829479523003
14500,2.5691171412489666e-09,9.994911763940134e-08,238.44727845862508
14600,2.5461210917399058e-09,9.711211986930569e-08,240.2109242491424
14700,3.494981015705889e-08,1.9933140238774476e-06,241.97587111964822
14800,2.4681716670471587e-09,9.433586934679427e-08,243.73824966326356
14900,2.5486398769203333e-08,3.657010866267309e-07,245.50405096635222
15000,2.4200166315324623e-09,9.580787979617311e-08,247.26739685609937
15100,2.3745574395661606e-09,9.385832306526026e-08,249.0298851504922
15200,2.4367172724026886e-09,1.0388126925578346e-07,250.79144502058625
15300,2.3489672429377606e-09,9.575555879309447e-08,252.838407240808
15400,2.6542643638549634e-09,1.2728124139147e-07,254.31173065304756
15500,2.3150166228447233e-09,1.0001983098863143e-07,255.78354448080063
15600,2.298307322234905e-09,9.440625354326624e-08,257.25541438162327
15700,2.2784134579012516e-09,9.719721592057558e-08,259.0138548947871
15800,2.2199149185553324e-09,9.65999798580839e-08,260.9481416977942
15900,2.0890263741080162e-08,1.2112424371952617e-07,262.42029583081603
16000,2.1850679043922128e-09,9.709039087059676e-08,263.8915311098099
16100,1.8041083293951488e-08,1.0455318148322598e-06,265.36364014446735
16200,2.157300338367918e-09,9.954300195305524e-08,267.27019307017326
16300,2.109374674930109e-09,9.777256099480349e-08,268.7399940080941
16400,2.6192643609590505e-09,1.0847931057850258e-07,270.21089888364077
16500,2.2253199283284175e-09,1.0567701071469264e-07,271.97824382409453
16600,5.119897394934014e-08,2.633472271816012e-06,273.45001543685794
16700,2.046255165311095e-09,9.883118454430442e-08,274.9199035875499
16800,3.3805138688336456e-09,2.0460617507430676e-07,276.39025662466884
16900,2.03519290309373e-09,1.009818178833236e-07,277.8602508828044
17000,4.5848391749814255e-09,1.0671049214002748e-07,279.62335739284754
17100,1.993890386131625e-09,9.73794712161264e-08,281.3885046578944
17200,2.0081118989878632e-09,1.0568381891118611e-07,283.1544095017016
17300,1.1015349343779235e-07,5.138881833628082e-06,284.92115365713835
17400,1.938390781219823e-09,1.0109765768694258e-07,286.6884129419923
17500,4.9698975601586426e-08,1.130757469404763e-06,288.4538090713322
17600,1.9174619669826143e-09,9.972998727237329e-08,290.2187248766422
17700,7.411268487800271e-09,3.958301590123817e-07,291.98315865173936
17800,1.9000983009220818e-09,9.996711126325669e-08,293.7475823536515
17900,1.8616139740856852e-09,1.007793838126515e-07,295.2145295366645
18000,1.9636505754760947e-09,1.1912745360424646e-07,296.9500341825187
18100,1.857017872808342e-09,1.0097611727205392e-07,298.41568242013454
18200,1.8267869439370088e-09,1.0138345274189541e-07,299.88324031978846
18300,2.8359463666305373e-09,1.4386481209478442e-07,301.34912149608135
18400,1.810054772732883e-09,1.0187661256627743e-07,302.81474113464355
18500,2.867222690383642e-07,1.441065174234854e-05,304.2801274880767
18600,1.8176238292255675e-09,1.0392626020810283e-07,306.0959199629724
18700,1.7847726629938165e-09,1.0219962585558206e-07,307.86361130699515
18800,2.237479534983322e-09,1.0969173793883958e-07,309.6309458091855
18900,1.9590662425628125e-09,1.0639031437849982e-07,311.39934427291155
19000,1.7977137556357548e-09,1.0416023789862676e-07,313.1655929014087
19100,1.7783939876281352e-09,1.0600648581065528e-07,314.93259982019663
19200,2.7168630012397443e-08,5.541282606742076e-07,316.69891952350736
19300,1.721175091340399e-09,1.029391442627441e-07,318.2953222692013
19400,2.191959502795271e-09,1.1272037605638748e-07,319.77195136621594
19500,1.7523518192064103e-09,1.1199059828531968e-07,321.2470996081829
19600,2.02029415419247e-09,1.195651653286375e-07,322.72300581634045
19700,9.128692468607369e-09,5.577347122137154e-07,324.1990052089095
19800,1.6694101656611338e-09,1.0369820336914075e-07,325.67386958375573
19900,1.916589109640654e-09,1.1677727846186362e-07,327.14894139021635
20000,1.661525361740246e-09,1.0512595018357575e-07,328.6242374628782
