evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0030803873669356108,0.0030803880654275417,0.0019516475731506944,0.0016876703593879938,0.12378477305173874,0.001952948048710823,0.008679717779159546,0.0047176554799079895,0.27775096893310547,0.008679717779159546,0.27775096893310547,0.11257711052894592,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.022745616734027863,0.022745614871382713,0.004999945871531963,0.004444961901754141,0.19799715280532837,0.004909442272037268,0.016597755253314972,0.009350174106657505,0.5311281681060791,0.016597755253314972,0.5311281681060791,0.11257711052894592,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0019942489452660084,0.0019942503422498703,0.0019542507361620665,0.0016900679329410195,0.12383979558944702,0.001952948048710823,0.008474230766296387,0.004675877280533314,0.2711753845214844,0.008474230766296387,0.2711753845214844,0.11011567711830139,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.023845016956329346,0.023845016956329346,0.005016205832362175,0.0044611794874072075,0.19820594787597656,0.004909442272037268,0.016179189085960388,0.009262418374419212,0.5177340507507324,0.016403935849666595,0.524925947189331,0.11011567711830139,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.02184438146650791,0.02184438332915306,0.00501130148768425,0.004458670504391193,0.1981993317604065,0.004909442272037268,0.015895307064056396,0.009277504868805408,0.5086498260498047,0.016403935849666595,0.524925947189331,0.10926587879657745,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.08637754619121552,0.08637753874063492,0.008475215174257755,0.0076330178417265415,0.25277823209762573,0.008172350004315376,0.023272857069969177,0.0137968510389328,0.7447314262390137,0.028984472155570984,0.9275031089782715,0.12655657529830933,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.4409668445587158,0.4409666657447815,0.02183200977742672,0.02009330317378044,0.3648800849914551,0.029384762048721313,0.042645469307899475,0.026470718905329704,1.3646550178527832,0.08856856822967529,2.8341941833496094,0.20809024572372437,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.08738492429256439,0.08738492429256439,0.008505655452609062,0.007665679324418306,0.2530972957611084,0.008172350004315376,0.02278098464012146,0.013704121112823486,0.7289915084838867,0.028984472155570984,0.9275031089782715,0.12655657529830933,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.44425803422927856,0.44425782561302185,0.02198256179690361,0.020253941416740417,0.36572593450546265,0.029384762048721313,0.043211787939071655,0.02627301588654518,1.382777214050293,0.08856856822967529,2.8341941833496094,0.20809024572372437,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,0.009016734547913074,0.0090167336165905,0.004938452038913965,0.004394362214952707,0.19758841395378113,0.004909442272037268,0.016174733638763428,0.009695334360003471,0.5175914764404297,0.016403943300247192,0.5249261856079102,0.11257711052894592,32,32,16,True
