epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.002165476806112565,1.18340827270913e-06,0.0021666601969627663,,0.8661614060401917,False
2,0.0021556466672336683,1.8823391343403273e-06,0.0021575290302280337,,0.8628821969032288,False
3,0.002145248494343832,2.974477865791414e-06,0.0021482229931280017,,0.8707126975059509,False
4,0.00214517540007364,3.7242625410272012e-06,0.0021488996571861207,,0.8722954988479614,False
5,0.002143420322681777,3.828185583643062e-06,0.002147248509572819,0.002575896680355072,0.8707083463668823,True
6,0.0021426663734018803,4.058264664763556e-06,0.002146724669728428,,0.871519148349762,False
7,0.00214210496051237,4.396109773097123e-06,0.002146501064999029,,0.8704277873039246,False
8,0.0021382916893344373,4.792952211118973e-06,0.0021430846536532044,,0.8698683977127075,False
9,0.0021448152692755684,5.35165742121535e-06,0.002150166910723783,,0.8729197978973389,False
10,0.0021356922370614484,5.77454460426452e-06,0.00214146678627003,0.00256675505079329,0.8673811554908752,True
11,0.0021425058657769114,6.404010321148235e-06,0.0021489098435267806,,0.8686735033988953,False
12,0.002138753261533566,6.8684743723679276e-06,0.0021456217218656093,,0.8708800077438354,False
13,0.0021381437982199714,7.1600080673306365e-06,0.002145303806173615,,0.8703960180282593,False
14,0.00213792578142602,7.307013618174096e-06,0.0021452327782753855,,0.8696804046630859,False
15,0.0021331415191525593,7.841174124223471e-06,0.002140982702258043,0.0025608649011701345,0.8680024743080139,True
16,0.0021293941099429503,8.36137894566491e-06,0.002137755524017848,,0.8671826124191284,False
17,0.002130544846295379,9.020847528518061e-06,0.0021395656949607655,,0.8688284158706665,False
18,0.0021314871264621615,9.833283513671631e-06,0.002141320423106663,,0.8741446137428284,False
19,0.002127304032910615,9.726554992539604e-06,0.0021370305912569165,,0.8681238293647766,False
20,0.002126217426848598,1.0169264328396821e-05,0.0021363866981118917,0.0025549507699906826,0.8662793636322021,True
