evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0,8.73587453043001e-07,1.1432962310209405e-06,1.210250161420845e-06,0.002513652201741934,1.1432962310209405e-06,0.0,0.0,2.2724270820617676e-07,0.0,2.5704503059387207e-07,0.0,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.0,2.3616944417881314e-06,2.1371288312366232e-06,2.257385403936496e-06,0.003775843884795904,2.1371288312366232e-06,0.0,0.0,1.9744038581848145e-07,0.0,2.5704503059387207e-07,0.0,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0,8.297847671201453e-07,1.1432996416260721e-06,1.2102539130864898e-06,0.0025136559270322323,1.1432996416260721e-06,0.0,0.0,1.7881393432617188e-07,0.0,2.5704503059387207e-07,0.0,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.0,2.3575173599965638e-06,2.1371274669945706e-06,2.2573844944417942e-06,0.003775843884795904,2.1371274669945706e-06,0.0,0.0,1.9744038581848145e-07,0.0,2.5704503059387207e-07,0.0,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.0,2.2471924694400514e-06,2.1371306502260268e-06,2.2573908609047066e-06,0.0037758462131023407,2.1371306502260268e-06,0.0,0.0,2.2724270820617676e-07,0.0,2.5704503059387207e-07,0.0,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.0,8.923681889427826e-06,3.158628032906563e-06,3.3314126994810067e-06,0.004760976880788803,3.158628032906563e-06,0.0,0.0,1.9371509552001953e-07,0.0,2.5704503059387207e-07,0.0,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.0,0.17220881581306458,8.109802365652286e-06,8.55554208101239e-06,0.007349291350692511,8.109802365652286e-06,0.0,0.0,2.2724270820617676e-07,0.0,5.066394805908203e-07,0.0,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.0,8.913140845834278e-06,3.1586271234118612e-06,3.331412244733656e-06,0.004760974086821079,3.1586271234118612e-06,0.0,0.0,1.9744038581848145e-07,0.0,2.5704503059387207e-07,0.0,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.0,0.17220881581306458,8.10976871434832e-06,8.555506610719021e-06,0.007349284365773201,8.10976871434832e-06,0.0,0.0,1.9744038581848145e-07,0.0,5.066394805908203e-07,0.0,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,0.00021888581977691501,0.008683431893587112,2.142676748917438e-06,2.26567726713256e-06,0.0037829792127013206,2.137285264325328e-06,0.0,0.0,2.2724270820617676e-07,0.0,2.5704503059387207e-07,0.0,32,32,16,True
