epoch,train_mse,gradient_norm,validation_one_step,validation_rollout,train_seconds,elapsed_seconds
1,0.0434395931661129,0.015961071476340294,0.0026690028704858073,0.06351505219936371,0.02791937068104744,0.053615178912878036
10,0.013639052398502827,0.013393213041126728,0.0007601016259286553,0.019385769963264465,0.28000275045633316,0.3319370001554489
20,0.0018956033745780587,0.00860587414354086,6.556449049336759e-05,0.002766859717667103,0.5573566481471062,0.6354891024529934
30,0.000902618165127933,0.003979202825576067,4.6677604890040435e-05,0.00126310670748353,0.834222424775362,0.9384843185544014
40,0.0015203813090920448,0.004002798348665237,0.00013944741112936754,0.003456894773989916,1.1126047223806381,1.2425531968474388
50,0.0007500221254304051,0.0009523366461507976,4.33840371745949e-05,0.0011533756041899323,1.391284041106701,1.5477639846503735
60,0.00074747484177351,0.001094238949008286,4.859554095067627e-05,0.0012461342848837376,1.6699623987078667,1.8520321249961853
70,0.0008227695943787694,0.0010073932353407145,6.787853514348778e-05,0.0016528686974197626,1.9494910351932049,2.157481987029314
80,0.0007372804684564471,0.00040769256884232163,5.0420039921543015e-05,0.0012788084568455815,2.2310251630842686,2.464913733303547
90,0.0007450970588251948,0.0001346110802842304,5.6103779570548795e-05,0.0013942205114290118,2.511016733944416,2.770715683698654
100,0.0007493113516829908,0.00017554812075104564,5.632535779416988e-05,0.0013985043624415994,2.790242586284876,3.075715199112892
110,0.0007341747987084091,0.00014470802852883935,5.369756172513007e-05,0.0013428486417979002,3.0703971348702908,3.3817030005156994
120,0.0007388991070911288,0.00010995913908118382,5.562016970846647e-05,0.0013824880588799715,3.3496133349835873,3.6868418604135513
130,0.0007307922933250666,9.018888522405177e-05,5.409931388082138e-05,0.0013497506733983755,3.6279606595635414,3.991274308413267
140,0.0007286110194399953,8.890577009879053e-05,5.4427313595321415e-05,0.001355776796117425,3.906306318938732,4.295434884727001
150,0.000724424549844116,8.964860899141058e-05,5.396513188316021e-05,0.00134514388628304,4.18520737066865,4.600103177130222
160,0.0007199927931651473,8.995940152090043e-05,5.368360598367872e-05,0.0013382507022470236,4.464189879596233,4.9049730859696865
170,0.0007159271044656634,9.06121640582569e-05,5.342286537294664e-05,0.0013317593839019537,4.742664162069559,5.209206558763981
180,0.000710949650965631,9.1487068857532e-05,5.304542749703008e-05,0.0013227877207100391,5.0212410017848015,5.513638086616993
190,0.0007061936194077134,9.278335346607491e-05,5.2744100382066485e-05,0.0013153576292097569,5.299788370728493,5.818054065108299
200,0.0007008311804383993,9.39774836297147e-05,5.235087367812715e-05,0.0013059423072263598,5.579329401254654,6.123461756855249
210,0.0006954009877517819,9.51632100623101e-05,5.198444523557555e-05,0.0012970223324373364,5.858297634869814,6.428370233625174
220,0.0006895454716868699,9.633413719711825e-05,5.156585666554747e-05,0.0012869517086073756,6.137663841247559,6.733622316271067
230,0.0006834596861153841,9.760060493135825e-05,5.114320568585148e-05,0.0012767321895807981,6.417258881032467,7.039201006293297
240,0.0006770056788809597,9.890836372505873e-05,5.06853223972333e-05,0.0012657054467126727,6.696647524833679,7.344420362263918
250,0.0006702436367049813,0.00010025436495197937,5.020860150276955e-05,0.0012542083859443665,6.976103041321039,7.649727337062359
260,0.0006631134310737252,0.00010164331615669653,4.9701341292044766e-05,0.001241990365087986,7.256041880697012,7.955626405775547
270,0.0006556188454851508,0.00010309857316315174,4.916783169998477e-05,0.0012291350867599249,7.536144312471151,8.26170577853918
280,0.0006477282149717212,0.00010462039790581912,4.8603085512392376e-05,0.0012155264848843217,7.815570641309023,8.56712668016553
290,0.0006394221563823521,0.00010622119589243084,4.800676955104185e-05,0.0012011454673483968,8.095523059368134,8.873083706945181
300,0.0006306666182354093,0.00010791489330586046,4.7375729536724975e-05,0.0011859108926728368,8.376304466277361,9.179877642542124
310,0.0006214306922629476,0.00010971597657771781,4.670773554001547e-05,0.0011697595473378897,8.656033463776112,9.48559719324112
