evaluation_kind,tau,horizon,composition_depth,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_max,composed_boundary_rms,max_stage_boundary,rhs_boundary_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
primary_semigroup,0.02,0.08,4,128,0.0,1.333751583842968e-06,0.0001904974051285535,5.087625322630629e-05,0.044178903102874756,0.0001904974051285535,0.15313635766506195,0.04852448031306267,0.1531805694103241,5.646690368652344,128,128,32,True
primary_semigroup,0.02,0.16,8,128,0.0,3.1881329505267786e-06,0.0003136921441182494,0.00014737795572727919,0.05886286124587059,0.0003136921441182494,0.16370363533496857,0.053773246705532074,0.16401682794094086,5.646690368652344,256,256,32,True
primary_semigroup,0.04,0.08,2,128,0.0,1.2681222187893582e-06,0.0001904970413306728,5.0876347813755274e-05,0.04417886584997177,0.0001904970413306728,0.15313610434532166,0.0485244058072567,0.1531805694103241,5.646690368652344,64,64,32,True
primary_semigroup,0.04,0.16,4,128,0.0,3.177965254508308e-06,0.00031369205680675805,0.00014737794117536396,0.05886285752058029,0.00031369205680675805,0.16370359063148499,0.05377323552966118,0.16401682794094086,5.646690368652344,128,128,32,True
primary_semigroup,0.08,0.16,2,128,0.0,3.0347200663527474e-06,0.0003136906889267266,0.00014737743185833097,0.05886275693774223,0.0003136906889267266,0.16370293498039246,0.05377309024333954,0.16401682794094086,5.646690368652344,64,64,32,True
long_rollout,0.03,0.24,8,128,0.0,1.2046364645357244e-05,0.0004142776015214622,0.00024751623277552426,0.06881247460842133,0.0004142776015214622,0.15707696974277496,0.05476384237408638,0.1643979847431183,5.646690368652344,256,256,32,True
long_rollout,0.03,0.48,16,128,0.0,0.17841751873493195,0.0007650242769159377,0.000614524120464921,0.09135940670967102,0.0007650242769159377,0.1529226154088974,0.05565767362713814,0.6199150681495667,5.646690368652344,512,512,32,True
long_rollout,0.06,0.24,4,128,0.0,1.202992098114919e-05,0.000414277397794649,0.000247516087256372,0.06881247460842133,0.000414277397794649,0.1570769101381302,0.054763831198215485,0.1643979847431183,5.646690368652344,128,128,32,True
long_rollout,0.06,0.48,8,128,0.0,0.17841753363609314,0.0007650241022929549,0.0006145240040495992,0.09135940670967102,0.0007650241022929549,0.1529226154088974,0.05565766990184784,0.6199150681495667,5.646690368652344,256,256,32,True
